#{"t_start": 1723435951.4743505, "env_id": "bipedal-v0"}
r,l,t
57.689121,98,3584.708212
118.728559,116,3595.543345
97.853521,81,3602.780031
109.389948,131,3618.725254
12.667183,42,3624.853565
106.687066,87,3633.930565
99.71409,73,3643.652765
99.790013,75,3654.665304
111.815052,97,3668.395671
102.838461,81,3678.503355
106.812331,117,3690.330813
110.305678,91,3702.353977
0.000883,39,3705.00889
133.06038,182,3726.657758
103.454699,79,3737.596494
119.702757,92,3747.857765
95.896383,81,3758.485849
129.368917,115,3774.356246
12.959662,67,3783.856411
116.053999,93,3796.506196
18.620518,72,3804.281246
120.061531,134,3824.677405
105.595061,81,3835.121411
110.81546,78,3846.683961
107.783767,108,3860.758156
104.49325,81,3872.523633
102.353597,78,3880.770575
107.546578,83,3893.032708
107.345838,87,3908.820554
114.760013,81,3920.380832
96.205623,68,3929.993011
105.189226,87,3939.475462
128.676073,118,3955.430882
104.080987,76,3964.163414
100.392186,81,3973.579219
109.328258,93,3986.131132
97.296157,68,3995.790061
112.856843,95,4005.055859
131.970764,147,4022.486873
100.256968,86,4032.580061
100.565135,77,4043.574269
119.580154,110,4054.837365
93.361137,63,4064.868578
107.806182,79,4075.109943
97.876935,68,4081.482409
164.773438,158,4099.646943
107.504974,90,4108.774142
22.788187,72,4119.203543
114.521132,85,4130.296007
117.838794,98,4143.540483
104.344068,77,4152.383493
123.821752,111,4168.095297
108.583666,81,4177.971003
115.434959,94,4190.982289
107.174688,71,4199.607218
104.415083,78,4210.706612
113.507753,96,4221.754439
117.175683,84,4232.51126
109.740331,91,4244.936404
110.412939,86,4253.861042
110.378462,82,4264.442424
113.851,78,4274.788995
109.559878,83,4287.547508
108.884582,81,4298.579472
97.867788,74,4310.003887
102.739414,82,4321.113489
136.08387,188,4344.294518
104.582435,93,4355.241577
96.218109,76,4365.031571
102.23623,77,4376.665414
100.832985,87,4385.685213
91.659518,70,4394.729897
104.718069,79,4406.995494
103.487477,87,4418.318935
105.990608,106,4436.684276
126.553674,123,4450.584332
94.244926,60,4461.524533
98.589278,79,4471.416882
120.25295,95,4482.381339
119.741564,94,4494.407377
106.585028,76,4502.561805
99.628982,78,4513.026222
103.685152,74,4522.815523
103.06196,85,4532.917789
110.507677,98,4547.948865
-0.969646,29,4551.560472
115.046736,92,4564.06779
112.030695,87,4575.948431
101.771836,76,4586.934207
83.7243,93,4598.206314
104.361468,84,4606.039137
106.4493,96,4617.649283
103.94512,77,4627.474761
98.83859,70,4638.748421
105.931914,84,4649.96034
105.44672,84,4662.251598
89.888698,70,4671.393843
110.62342,76,4681.779779
35.025143,88,4693.469448
105.334832,74,4702.766302
103.178299,78,4714.532153
94.034149,70,4725.653323
104.173774,72,4737.094
101.110321,82,4748.819554
92.609091,68,4758.472882
101.797323,77,4769.473278
122.351695,100,4784.484973
111.227468,87,4796.31069
111.338835,89,4806.606966
104.938176,78,4818.258755
104.043648,77,4828.637173
107.778158,84,4841.116894
104.493088,80,4851.059906
105.090439,81,4861.887214
104.947588,80,4873.005087
103.819581,81,4882.914824
99.851867,71,4894.412538
103.494366,82,4905.454478
102.580951,80,4916.438856
96.272532,75,4927.344572
119.385231,89,4939.188974
99.069508,72,4950.033669
110.676356,103,4963.441063
100.962771,68,4972.506123
107.032893,94,4987.769635
116.981362,89,4996.604646
110.850304,88,5009.523902
100.046319,78,5019.512105
105.46197,75,5029.930555
114.556392,79,5040.979722
31.454924,71,5051.277967
97.423301,75,5062.809587
100.354119,61,5069.523693
117.865044,88,5081.861944
17.953544,56,5091.711361
105.993674,82,5103.438015
97.981232,71,5113.122154
136.264287,126,5127.701825
134.362281,111,5139.174453
96.924318,77,5150.031578
116.419032,93,5162.622768
128.572855,128,5176.570981
1.183146,27,5182.178502
92.229567,68,5190.623098
104.666388,84,5202.307677
97.142274,74,5212.605128
102.705113,76,5221.448577
3.621693,28,5226.156186
103.917621,78,5237.625803
99.138115,75,5247.95091
109.021803,80,5258.979177
107.769026,75,5267.56476
4.746454,27,5271.031453
105.916145,77,5280.245598
30.185529,105,5295.862177
105.27373,74,5306.281976
64.165993,43,5312.936795
101.359607,63,5322.430573
110.445221,90,5335.435141
102.827283,77,5347.002116
100.141179,74,5358.374195
103.093384,73,5369.797851
116.111899,86,5382.151096
101.770938,73,5392.452754
-4.689276,29,5396.026941
95.988588,67,5405.487597
108.0504,95,5419.043259
95.958392,65,5429.697859
103.982064,71,5441.050474
104.719747,70,5451.237881
130.566957,103,5461.215077
118.940407,92,5473.785316
107.284646,74,5485.339028
135.388373,112,5500.111871
103.826286,69,5510.936004
108.322852,75,5522.381037
101.153927,80,5534.025234
104.906071,73,5545.388567
98.711432,68,5555.449266
112.236255,80,5564.904961
149.030964,128,5580.083805
106.801447,78,5590.558415
8.048138,40,5597.121626
107.321828,76,5607.021954
107.125025,74,5618.515961
100.631868,66,5626.957512
1.066898,30,5631.143907
128.488477,100,5641.580838
119.995336,110,5654.601354
107.755567,72,5665.488239
108.418406,70,5674.715436
98.68058,66,5685.885388
90.50509,54,5694.040283
111.536882,74,5703.331564
114.624278,81,5715.708893
96.949112,62,5725.199177
96.888899,62,5734.654795
104.247992,76,5746.665872
116.661427,97,5759.353684
93.393354,64,5768.2388
96.59635,68,5779.041836
112.47466,81,5790.695941
80.307318,65,5797.998767
120.25651,96,5813.813096
3.773839,29,5816.831602
91.343917,52,5827.100572
4.439315,25,5829.420979
107.233549,74,5840.33664
108.822878,80,5852.587384
123.221869,92,5863.485918
105.765818,78,5873.957851
98.001161,65,5883.600499
121.625844,99,5896.759394
99.390915,73,5906.573181
122.376483,95,5921.415508
126.137086,139,5937.423711
106.386324,78,5946.886433
81.145912,53,5955.611063
105.119886,87,5965.998515
106.944599,81,5977.040477
152.306305,156,5999.137456
114.017944,84,6011.940941
126.970355,112,6024.904715
109.855764,70,6034.075301
122.446125,93,6047.800296
137.770558,125,6061.83547
107.392842,78,6070.637708
105.225564,82,6082.472727
110.401125,90,6095.59474
181.919225,183,6117.698141
111.695403,76,6128.242791
106.698886,81,6138.69903
116.749116,87,6151.739969
117.175301,88,6160.891141
90.145024,63,6170.346802
100.195547,76,6178.510187
106.585502,69,6189.092237
131.470427,99,6201.610962
133.205499,136,6218.633224
122.176646,96,6227.100244
115.671083,78,6234.246911
117.663716,86,6240.525921
124.308752,89,6250.741848
120.350446,83,6261.464422
122.540068,86,6271.59768
118.496937,114,6286.907335
101.99042,75,6296.644558
126.723041,113,6306.433186
113.095234,81,6317.022617
127.465105,93,6328.921302
101.147012,69,6336.094266
111.819499,88,6347.407159
117.518418,90,6359.778413
111.433863,84,6370.403619
117.071246,88,6381.602184
141.263424,111,6395.764691
117.230741,85,6406.385634
131.677634,131,6423.272771
108.360227,77,6434.791483
101.652882,85,6447.764556
108.89131,70,6454.705518
113.071642,79,6465.206705
101.475906,69,6475.942655
107.250875,88,6487.917699
108.170431,72,6498.868294
119.180511,86,6510.56806
98.81777,84,6522.357902
102.384896,59,6531.789681
80.825554,57,6540.503342
85.4253,55,6548.714277
119.478429,79,6560.409637
111.620438,75,6569.704692
113.865989,77,6580.680226
109.177256,71,6590.913809
107.687792,71,6601.708855
114.103094,84,6613.89665
113.805783,74,6623.597895
126.550006,113,6637.791733
115.431066,82,6648.325273
106.044502,72,6657.642978
112.41437,75,6668.952511
180.397309,200,6697.030586
112.982041,80,6707.629369
106.602221,70,6716.77096
112.135703,76,6728.21162
107.236145,71,6739.023877
105.671469,68,6750.691633
108.967203,70,6760.490875
130.011127,108,6771.359636
110.622771,73,6782.365348
118.171345,77,6793.450786
109.542797,80,6805.535096
125.658546,86,6816.134481
111.451132,80,6829.476617
120.966286,90,6841.91876
114.972259,94,6853.300529
119.895485,86,6862.339016
113.191792,78,6872.742844
73.990933,55,6881.986482
124.43593,82,6893.068154
110.758053,72,6901.761797
123.239058,93,6913.081861
101.062392,70,6923.374948
131.847225,175,6946.424545
118.543607,93,6956.823892
125.303682,118,6967.891742
103.243244,76,6979.572987
115.201885,77,6989.932024
171.32629,189,7009.425282
102.538355,80,7017.764432
98.610453,67,7027.881746
102.888608,75,7038.890647
13.880543,66,7045.677861
112.722085,76,7054.425433
105.151478,68,7064.173984
99.806885,66,7073.253942
116.641331,84,7084.288133
116.235629,88,7095.497276
123.279962,96,7105.988032
116.557402,90,7118.45552
110.070778,79,7130.049012
106.685428,74,7140.246399
124.701837,82,7151.915795
108.579024,74,7162.186172
114.45619,105,7176.088492
92.309932,63,7186.664515
116.151587,75,7197.595176
106.948934,71,7207.986689
104.790126,68,7219.271577
100.275235,64,7227.587966
119.950156,84,7240.528874
109.868399,78,7250.880847
111.293704,74,7261.830243
106.79616,71,7272.674793
114.838805,95,7283.983009
112.392999,75,7294.974906
110.971061,82,7307.575598
114.60759,76,7319.619485
103.149549,65,7329.769254
115.533508,76,7342.257046
117.264986,85,7353.900162
107.022669,75,7364.265423
117.017658,81,7375.907394
103.338992,69,7386.704861
99.751107,69,7396.940552
121.15855,97,7408.430803
116.683046,83,7420.199414
88.397543,61,7428.855031
106.372485,86,7441.675469
107.980664,73,7451.520341
105.317052,69,7462.793715
3.410997,28,7466.900395
115.719199,76,7478.336334
106.44421,84,7492.42687
3.38264,38,7497.345318
106.22011,74,7507.608727
109.999962,99,7519.731652
111.640022,80,7532.004858
109.852033,73,7543.475285
99.224022,65,7552.820054
101.624225,61,7563.375999
13.626128,52,7570.320783
105.048137,68,7579.845545
107.925617,71,7591.984309
98.72835,74,7602.74578
103.580728,70,7614.124993
113.41781,77,7625.115498
109.424541,77,7637.154132
98.950331,68,7647.331938
106.188403,74,7658.737545
115.430474,86,7671.620447
114.599993,77,7683.813278
105.010712,72,7693.461483
98.278282,71,7703.792816
119.53302,87,7715.454221
120.305927,98,7729.058269
8.222016,27,7733.099403
96.346595,66,7743.280841
110.236808,72,7754.19234
114.68378,78,7765.332508
115.700858,90,7777.145574
116.363633,78,7788.765645
117.700283,86,7800.674565
105.488679,77,7811.616609
30.86635,38,7816.53545
119.540767,79,7828.032642
112.934937,73,7839.050081
119.889918,83,7850.822011
107.465099,68,7862.06688
100.40311,70,7872.271804
89.331347,62,7882.290643
7.897974,43,7888.494315
109.057033,76,7899.429153
122.497724,89,7912.425975
112.599265,79,7924.052442
104.749599,63,7934.063204
118.910811,81,7944.566792
113.000114,76,7954.998732
105.818612,73,7965.779792
226.676965,270,8000.971341
111.310656,75,8012.952629
109.849899,83,8024.118556
105.98658,75,8036.051731
122.129614,81,8047.712931
117.096781,79,8059.252673
109.535816,75,8071.878876
120.767989,89,8082.741527
114.025001,79,8093.840493
108.877955,74,8104.30509
130.582687,90,8119.603485
121.534044,82,8131.908971
121.355222,83,8141.954933
103.065603,69,8153.240315
123.184152,88,8166.0012
119.225143,82,8177.595383
111.835721,73,8189.177963
114.23496,78,8201.190572
123.017025,86,8212.92657
114.290492,80,8225.729223
128.589654,109,8240.207409
103.662423,68,8250.924745
113.047513,83,8262.062878
107.283846,83,8273.307432
8.411746,52,8282.532637
110.176092,72,8292.250786
117.851807,77,8303.664135
110.911816,76,8312.393124
102.392417,66,8320.906818
105.781752,68,8331.178784
101.366959,70,8340.374666
108.811489,75,8351.799546
113.609184,80,8362.914572
106.9656,71,8370.97035
121.522578,121,8389.286044
113.147265,77,8399.780171
100.055455,68,8410.602709
108.317839,70,8421.409512
115.558472,82,8433.157227
114.029735,75,8444.445681
103.24947,72,8454.185943
120.632572,90,8468.87707
83.78929,62,8478.364341
113.160323,76,8490.431439
116.044724,75,8502.930334
123.711561,92,8515.909094
106.61252,68,8526.601497
21.718838,63,8535.67358
102.700978,69,8545.794183
113.910779,76,8556.791667
118.308026,78,8567.105922
116.810131,80,8578.568237
112.570347,73,8588.253016
205.586537,219,8618.336458
122.777465,88,8632.887397
12.214156,50,8638.635725
153.172202,116,8655.156664
83.547509,49,8662.027188
114.968258,77,8671.93636
112.184258,86,8682.617049
139.808059,103,8694.964797
123.302024,120,8710.547388
107.606421,73,8720.925304
113.164117,72,8731.592672
111.746051,75,8741.866571
29.920526,58,8750.118514
121.695733,79,8761.70085
7.976366,25,8766.249178
1.745417,37,8771.686152
96.348505,82,8783.405951
102.216153,78,8794.305808
124.854459,92,8806.935784
113.608681,74,8815.090817
127.077432,102,8828.988235
115.93407,77,8838.330044
18.111523,69,8850.088737
125.713637,99,8863.336817
119.903517,93,8875.192413
125.666696,82,8886.283294
127.230671,88,8899.832237
117.589515,84,8911.458108
116.009745,84,8922.252918
123.792046,89,8934.012492
121.01403,75,8943.847251
106.488548,71,8954.717194
-0.098696,30,8959.996747
104.9559,78,8972.198241
114.416447,78,8981.546548
116.565462,79,8992.009833
115.236609,74,9003.365273
128.391873,92,9015.875586
105.787063,77,9027.039106
115.120133,83,9037.591252
124.446608,91,9052.851842
90.702466,66,9061.949042
107.631955,83,9074.623977
114.847551,81,9085.711125
105.441831,69,9095.439362
105.391629,75,9106.249397
108.839137,69,9114.744809
112.407948,71,9124.485079
115.325197,79,9136.647178
129.415184,95,9151.402097
117.144072,84,9163.004658
121.097848,82,9175.275521
124.625636,88,9186.533124
127.418862,114,9204.685829
115.970546,78,9215.78696
118.453,78,9226.23361
122.267559,86,9238.485876
125.583335,85,9249.635894
107.022013,71,9259.950631
111.984639,74,9270.450486
121.972594,79,9282.676803
106.584361,73,9291.680095
130.814529,104,9305.637717
108.199064,76,9317.821015
113.709993,73,9328.640948
114.708471,79,9340.66905
122.820779,89,9352.104724
118.167105,74,9362.511142
98.905791,67,9370.853113
104.827124,69,9381.1385
106.233199,76,9389.906445
116.317408,78,9399.73044
123.502758,83,9411.974114
110.929523,71,9423.321146
127.704311,93,9435.76895
146.16664,116,9449.422284
120.49926,85,9461.728071
3.862551,46,9467.90695
122.144931,90,9479.758546
117.744003,95,9491.808643
114.470011,72,9502.164449
110.51119,70,9510.769961
124.015317,95,9524.954476
0.353292,29,9528.01562
116.24289,78,9539.123147
109.968409,74,9549.496406
117.426065,82,9559.581795
121.857813,88,9572.428738
111.641028,77,9581.704231
13.754243,59,9587.821755
118.746318,82,9599.018434
131.124551,102,9613.989214
109.675097,73,9623.781518
211.727304,199,9650.934305
116.33017,91,9663.500915
115.136188,82,9674.191227
104.471327,71,9685.001046
113.057956,81,9696.038166
125.610944,99,9709.648709
111.202545,76,9721.142775
133.281463,97,9733.819531
122.738923,96,9747.000051
116.484198,87,9758.827381
129.183957,94,9768.998836
116.655235,81,9779.551777
113.5611,76,9790.488616
112.429558,76,9800.338382
115.067841,81,9811.419096
117.556191,74,9821.097881
98.841185,61,9830.746176
132.077006,106,9841.822474
117.158605,82,9854.04966
125.979012,84,9866.32356
113.888933,75,9876.661257
121.648996,84,9887.917053
125.773767,87,9900.228578
118.22184,91,9912.038369
108.766785,71,9921.682869
121.44333,84,9931.652787
116.498696,83,9942.2034
123.034676,84,9954.417778
113.840714,83,9966.021159
4.514337,29,9970.779054
126.775444,90,9981.593917
118.098632,83,9992.224669
120.913959,84,10004.059874
107.537232,72,10012.835176
122.377404,91,10025.348027
115.309291,78,10036.44234
2.44472,35,10041.891441
102.52789,70,10051.03961
107.192652,69,10061.281649
111.851291,72,10070.974073
118.186885,84,10081.742238
131.051682,110,10096.9832
118.72582,79,10108.97089
120.216071,90,10120.917396
192.254435,189,10144.64477
122.657785,83,10154.151224
155.214093,147,10170.838177
119.262114,81,10181.45164
103.958542,61,10188.076856
117.535757,79,10198.548162
126.089957,109,10212.08509
174.521057,166,10233.620785
122.734135,90,10246.13759
118.179053,84,10257.980118
112.454137,76,10267.851743
116.1673,79,10279.456826
115.887979,96,10291.592079
121.39085,84,10302.329783
130.481952,85,10314.181928
119.156107,81,10322.990502
122.622256,98,10333.969291
113.681089,76,10343.329659
123.066744,86,10354.530181
169.872993,165,10376.121791
15.395948,50,10381.286198
112.109248,78,10391.685972
126.572207,85,10402.36096
113.100581,75,10412.078654
159.223659,145,10429.302522
113.496416,83,10438.790413
116.22412,83,10448.764256
118.221819,87,10459.322376
8.355393,23,10462.731948
119.062799,73,10473.078316
120.201062,89,10483.679696
114.601354,88,10493.969296
6.88114,47,10499.614497
126.605843,99,10513.504259
116.175127,82,10523.864599
123.527113,95,10534.364162
109.480679,76,10544.794014
95.93558,67,10553.394466
90.170236,60,10561.7779
102.750518,84,10573.487386
111.822428,68,10580.39655
-4.698577,32,10584.584769
116.353252,84,10594.611592
116.954858,84,10605.195225
2.080189,32,10608.11571
120.075399,83,10620.902756
118.792956,78,10631.341135
116.05013,76,10640.074679
123.187406,92,10651.433535
120.692724,86,10661.533765
112.851268,79,10672.572715
117.215237,78,10684.098587
116.438808,80,10695.227563
116.856824,80,10705.841438
122.78701,89,10717.184565
118.947914,88,10728.996247
118.49955,95,10741.373425
114.489724,85,10750.311877
125.584482,99,10762.371638
118.197767,95,10774.972418
126.124308,91,10785.143254
113.842963,73,10794.93772
124.489869,90,10805.107406
115.447257,83,10816.277848
114.71435,76,10827.34632
115.625404,78,10837.732679
112.500612,78,10846.57058
152.107156,137,10862.217902
99.803235,67,10873.02025
120.011313,83,10882.440454
126.667825,99,10894.066282
105.165064,67,10903.100087
121.045828,94,10913.990703
112.973821,78,10923.405134
116.799319,87,10934.681591
110.8708,79,10945.16326
114.338338,82,10956.332302
126.007704,89,10967.140764
93.607696,68,10976.828635
118.2989,85,10986.944841
110.107438,72,10998.820303
120.298621,81,11010.50807
122.782488,79,11020.499829
116.466849,76,11031.993979
109.345169,73,11042.366919
128.980836,103,11055.842332
126.430754,92,11068.353761
114.457325,74,11079.327644
112.218358,77,11089.797156
126.78321,89,11100.67818
129.174872,97,11113.821942
113.931584,74,11123.595808
127.507221,87,11136.412213
114.787948,83,11148.243963
109.028927,72,11159.247829
118.420757,90,11172.300629
114.427979,79,11182.809726
130.986387,105,11196.780254
113.612556,75,11206.042477
133.505684,99,11218.288108
112.232486,76,11230.314183
104.551176,82,11239.825236
109.035677,84,11251.501528
110.725926,73,11261.85932
118.39491,80,11272.895681
105.582292,71,11283.699769
124.616005,86,11296.727131
115.320504,77,11305.004717
121.890118,93,11318.657394
3.2856,29,11322.81529
109.292129,75,11333.182761
96.252427,58,11343.187181
111.66546,74,11353.663055
7.433693,45,11359.845754
129.418582,99,11373.599016
95.871666,58,11381.325095
112.535866,72,11390.497646
114.60699,79,11401.040779
113.429745,79,11413.032731
121.418647,82,11423.080431
119.811703,84,11435.939633
115.217534,77,11443.560989
117.911341,88,11455.963235
118.793909,81,11466.614077
122.409942,93,11479.163333
112.81257,80,11491.248492
106.73047,78,11500.089588
110.756904,80,11510.403925
120.423456,81,11520.218662
119.360191,91,11531.636573
143.537606,126,11547.047709
106.818379,71,11556.213875
107.012888,74,11566.565348
121.014905,81,11578.277443
114.532906,79,11589.927365
113.931898,80,11601.616565
126.526846,96,11614.215658
110.583343,106,11628.257409
105.695159,76,11639.216493
119.667137,84,11650.398555
121.397613,88,11661.607183
117.883889,84,11673.107991
131.890977,108,11686.507826
121.626403,83,11697.171662
108.650724,67,11707.211718
113.321092,75,11717.987619
7.066019,55,11726.673264
117.457992,79,11738.186126
115.436777,73,11748.457381
117.613902,79,11758.395541
124.340021,95,11771.473605
116.78226,85,11783.214849
110.501977,78,11793.647478
115.261686,78,11804.644528
116.822106,77,11816.129851
1.431851,33,11821.525301
114.139648,75,11831.339362
115.574989,83,11843.037752
118.189952,87,11854.328308
118.871168,86,11864.997836
117.416999,84,11876.795294
119.757709,87,11890.06612
