#{"t_start": 1723435950.911362, "env_id": "bipedal-v0"}
r,l,t
104.150909,90,4889.376028
113.443983,85,4900.626951
102.013569,73,4910.956993
94.280204,72,4923.808296
82.488146,52,4931.3721
113.617564,86,4944.746034
101.559811,77,4955.266081
104.27811,81,4966.95722
139.872954,145,4985.752075
125.858563,103,4997.799836
7.440413,62,5006.152283
115.406952,109,5021.353762
105.76283,74,5031.19318
107.482476,80,5042.285314
108.308205,81,5053.478228
84.758447,61,5064.607795
92.489255,68,5073.129297
113.865656,81,5084.178171
88.862422,54,5092.910464
96.622134,79,5102.89129
109.715358,87,5116.812299
142.381726,155,5132.736638
107.117223,82,5142.348519
113.463742,87,5154.001163
165.67465,203,5179.499927
12.544446,52,5184.07619
100.039475,76,5195.019936
118.010149,89,5206.871481
112.432847,83,5219.175671
95.295716,64,5228.192925
111.123764,84,5240.900353
98.028974,69,5249.987641
107.159356,76,5260.348289
118.575463,90,5270.979333
93.14703,76,5280.157972
101.377466,88,5292.545471
115.780702,98,5307.461714
108.522892,86,5319.232383
114.905032,80,5330.284368
90.766148,67,5342.135809
93.317308,70,5352.412938
98.002566,74,5363.789015
116.820785,79,5374.22449
98.665284,77,5384.654873
12.636346,71,5396.022827
96.252556,68,5406.638471
112.514558,83,5417.076773
96.637237,65,5427.684893
106.953727,74,5439.185995
98.526689,72,5451.042218
136.828166,133,5465.168762
104.255926,78,5476.309617
-3.352049,38,5482.397741
106.406972,81,5492.96735
106.821652,75,5503.944535
72.778126,60,5512.248124
-19.321269,33,5518.148701
116.325933,79,5529.762886
145.960333,129,5547.638341
108.505695,83,5558.681173
113.577045,92,5571.286156
114.697224,100,5583.355448
99.001424,77,5594.438987
102.755387,79,5605.433097
113.548074,78,5616.999579
109.959493,81,5628.13712
111.179576,105,5638.759622
111.565246,91,5650.740478
99.580735,72,5658.80598
128.698624,124,5677.860856
103.879205,71,5689.705442
127.387251,116,5704.599171
113.379788,86,5718.219802
120.606156,79,5730.947553
113.351267,78,5742.447072
102.579278,77,5752.265348
114.078894,82,5762.308057
111.212911,85,5774.668782
116.176318,99,5790.698816
153.985189,146,5810.613311
1.483255,28,5816.393435
105.736629,80,5828.555697
108.463338,82,5840.177
101.386626,71,5851.636613
116.465933,96,5862.080043
106.608971,77,5873.081609
97.952772,73,5882.991639
125.729962,109,5899.130237
102.724532,75,5909.566603
107.307918,75,5920.615649
119.884943,87,5930.215348
113.693477,83,5940.253066
112.34263,90,5952.772955
-4.1999,34,5958.145909
106.794178,79,5967.262123
103.467578,81,5978.855058
101.986709,85,5989.464051
119.430008,94,6003.802114
111.776538,82,6014.818337
96.101795,72,6023.441819
115.963902,85,6035.236386
103.88011,74,6044.441596
3.820541,47,6051.406443
6.136779,25,6054.317014
105.176203,70,6061.811862
9.749562,51,6066.507277
108.395693,84,6078.331306
119.777484,90,6089.832961
111.76089,87,6102.169231
120.540478,90,6112.416802
119.909861,97,6126.24127
114.276046,88,6138.067166
113.946464,87,6151.614339
119.398248,102,6162.830369
116.685862,91,6174.749991
9.138837,40,6180.758495
2.865383,34,6185.013417
96.387539,57,6193.004607
171.310294,187,6215.257385
136.721477,117,6227.020616
114.591279,75,6233.537666
119.403451,83,6240.283787
126.956265,104,6252.600569
107.68794,71,6260.696523
93.050536,66,6268.671511
109.49118,88,6279.389946
115.686768,80,6290.974958
215.523734,329,6328.233562
97.982972,61,6333.684169
96.842179,71,6344.34878
102.618528,77,6355.803021
113.383007,84,6366.478778
108.534001,79,6376.40006
113.831003,79,6385.144192
123.723156,93,6397.685523
139.621198,116,6413.02351
96.530603,74,6421.699402
4.895038,41,6427.77393
114.467647,82,6439.449744
145.616102,165,6462.456681
113.632166,80,6471.776309
105.0789,71,6482.732145
120.748174,94,6493.682255
101.56636,71,6505.061361
106.169135,76,6517.143606
111.079254,68,6527.324398
108.863486,79,6538.969486
109.966744,94,6552.198245
111.293895,94,6563.675071
108.059988,78,6573.596683
120.209375,85,6586.419577
116.513945,85,6599.872889
119.330695,80,6610.243361
105.75385,70,6619.875552
163.063196,156,6642.441471
104.710794,70,6652.151864
113.644809,98,6665.869354
102.78864,77,6676.301183
96.554888,61,6682.348897
105.10247,69,6691.854581
110.889231,70,6702.0843
112.625723,76,6713.742808
125.80611,84,6724.809737
110.443923,74,6736.226915
116.514624,79,6747.280291
111.641562,76,6759.807157
135.719094,127,6774.047697
113.205165,79,6785.272224
125.565081,93,6799.472385
101.918334,63,6808.852705
116.152781,93,6820.823187
105.198966,71,6831.667393
126.952093,92,6845.797349
114.600296,87,6855.912344
105.208035,71,6862.29738
4.906846,53,6869.865747
108.080757,79,6881.38623
115.722157,86,6894.258252
117.905538,82,6905.982051
108.232397,76,6911.867522
103.655352,69,6922.035606
114.354531,76,6931.875567
109.357389,78,6941.76507
195.300801,231,6967.126481
107.350891,80,6978.911235
118.166547,79,6989.878873
175.703246,161,7006.641229
109.549634,83,7017.10025
124.647879,91,7027.821119
103.392772,77,7038.880532
107.535257,74,7047.561564
110.909448,83,7057.057265
112.942879,82,7068.320606
119.732188,94,7079.749205
113.208764,93,7093.885892
114.042511,84,7103.396385
95.963832,60,7110.621303
117.538232,75,7120.41325
108.466578,73,7131.307636
128.147718,118,7147.653506
94.554817,64,7156.618286
111.684345,81,7168.199624
112.737012,85,7179.304447
3.564215,25,7185.039582
100.044236,71,7193.629746
103.838318,71,7204.475451
107.128793,69,7214.266194
108.67581,70,7224.387752
109.496178,90,7237.419012
106.141027,79,7248.940772
97.785978,69,7260.334375
104.403107,69,7271.075921
99.664756,65,7279.517393
111.386453,72,7288.568738
104.501346,68,7298.759512
101.406477,73,7309.500918
107.384564,66,7319.581365
102.617339,72,7331.043859
110.287139,70,7342.25345
104.700957,72,7352.488208
122.33073,84,7364.14581
12.437649,47,7369.372673
13.605495,50,7378.456719
1.875947,32,7382.645403
117.944259,92,7396.89944
129.000601,118,7412.318984
111.464753,74,7421.569033
107.90987,76,7432.23718
110.861301,73,7444.262325
102.690765,69,7453.433059
103.958285,70,7464.151828
100.43108,67,7474.815472
118.259742,79,7487.017312
115.442384,74,7498.543412
97.87426,55,7504.948019
106.363002,73,7515.221653
104.027429,74,7526.19158
106.551803,67,7537.060985
102.077053,71,7547.198962
109.766905,72,7557.406853
127.647286,97,7573.1448
101.519224,72,7584.269281
106.699584,69,7594.439231
106.353855,78,7606.444053
99.533397,66,7616.645422
110.346452,72,7626.365097
102.635006,82,7638.520248
107.7179,76,7650.596966
117.725762,87,7665.139138
102.566168,66,7675.84282
112.655096,84,7687.090724
116.787856,81,7698.125373
105.916461,65,7707.116365
137.691976,121,7723.911583
111.372538,75,7734.355011
107.107743,68,7744.582439
116.043216,80,7756.296589
107.387469,71,7767.257252
113.588333,84,7778.891314
106.248164,71,7788.060959
105.920393,70,7797.85298
114.473723,74,7807.704227
119.539494,85,7819.89704
115.309712,77,7832.50031
108.486151,72,7842.37914
111.090119,81,7855.185171
112.036888,76,7867.153172
94.122906,60,7875.410773
87.866652,60,7885.456584
114.704299,82,7896.629545
106.240072,71,7906.810881
108.945999,73,7918.896022
108.342519,71,7926.938292
108.073251,70,7937.725727
114.180785,75,7948.586983
110.027429,71,7959.381426
124.536667,91,7973.00753
115.630814,75,7981.711707
152.116188,139,7999.95607
110.49285,73,8011.284626
107.073853,74,8021.645532
104.854823,69,8031.906488
3.760667,35,8036.025616
116.602017,77,8047.028182
113.961758,73,8058.42793
109.079619,70,8069.787917
138.91737,121,8085.431375
108.047575,74,8096.360605
114.287996,81,8109.947533
117.267517,77,8120.879094
109.091469,73,8131.814865
131.814636,131,8148.71547
103.763475,82,8160.297472
108.768164,77,8173.888605
110.540097,71,8184.782603
125.736991,87,8197.697089
116.892382,79,8208.66943
113.157543,74,8220.117552
111.086999,72,8231.424756
116.839709,79,8241.35524
107.615835,72,8252.749465
105.788022,70,8261.307147
9.643476,39,8267.378173
119.11287,85,8279.735475
107.806885,77,8291.334551
114.769612,77,8301.094522
107.503696,79,8311.010633
226.145515,254,8348.035281
105.330102,71,8360.002472
108.009937,76,8368.246335
110.395079,69,8376.253273
5.633949,35,8381.07363
98.972445,65,8391.186872
106.802278,71,8400.948265
125.408632,89,8413.46756
124.736511,88,8427.050376
123.941161,87,8439.436355
-2.55771,35,8446.243891
111.534756,81,8457.342388
110.006834,77,8470.056737
101.030219,64,8480.738817
111.429504,72,8490.414302
112.102903,72,8502.850714
124.028356,91,8515.817964
5.85862,27,8519.917696
103.045181,66,8531.053191
113.182959,78,8542.120942
109.762774,73,8552.524319
94.811278,50,8558.786405
117.731128,79,8570.271357
121.931319,84,8581.304124
95.183509,66,8591.764827
119.826242,85,8601.760846
115.970379,81,8612.189847
4.624757,26,8615.760655
114.003954,78,8626.664656
100.216071,65,8637.820004
109.643721,80,8650.584765
122.729144,86,8661.223842
124.396671,87,8673.091453
120.203911,90,8684.452771
125.904181,83,8693.426933
153.164998,166,8713.624325
133.272542,102,8729.601193
89.930012,47,8736.997011
123.039448,82,8749.111739
101.192774,65,8757.612187
4.646845,43,8764.788314
113.698709,81,8776.46942
120.598206,84,8787.118941
115.318038,80,8799.207488
116.512107,78,8809.739216
108.428319,76,8820.227586
116.838138,80,8830.168326
122.814953,89,8842.030675
114.855358,74,8852.800115
130.658129,100,8865.298035
114.911284,83,8877.120105
113.867646,75,8888.043487
117.395082,83,8899.202013
130.560505,90,8912.682714
105.240929,71,8921.390145
102.953893,71,8931.659442
130.058553,115,8946.431581
113.287099,70,8957.795636
112.042883,87,8970.27177
110.764914,75,8980.090649
116.165151,78,8990.515449
120.161175,80,9002.219427
101.982877,61,9012.672921
111.69728,72,9022.4252
154.738665,156,9044.497412
131.859363,95,9056.555843
5.821621,28,9060.685699
110.803499,69,9070.802997
128.899463,98,9085.657007
110.625398,74,9096.666449
111.017947,78,9108.657716
116.541229,86,9122.646707
134.110845,99,9134.247651
121.996432,92,9146.077085
113.21157,75,9157.022516
110.961986,72,9167.819418
119.544942,82,9179.483533
117.855503,78,9191.086334
117.530494,87,9204.078598
84.333159,48,9210.340374
121.936743,86,9222.125103
117.549756,74,9233.103728
107.588426,70,9242.676624
118.220947,81,9253.724981
121.439049,80,9264.93238
124.949566,83,9276.773695
114.631404,76,9286.525365
117.160538,78,9297.975099
125.724159,83,9309.781311
111.287604,72,9321.188477
113.698986,77,9332.089917
117.044225,99,9344.171032
129.129064,105,9360.013085
98.906016,62,9367.698417
107.811609,76,9378.091323
120.004463,83,9389.828817
114.171607,81,9400.875529
108.477432,72,9411.125861
92.067882,77,9423.206499
7.64089,26,9425.053426
173.508569,221,9454.794593
126.608992,98,9469.048049
122.652863,87,9479.706432
121.284069,92,9491.078912
127.816504,85,9503.500569
111.055026,76,9514.375996
125.811764,98,9527.10926
113.694107,75,9537.593137
-5.08555,36,9542.443089
109.321578,73,9552.855359
115.699987,83,9563.885412
113.502149,73,9573.647833
125.618765,92,9584.521092
126.412244,91,9595.442667
117.829959,84,9607.169863
112.557545,75,9617.532708
117.721181,87,9629.940573
118.66368,81,9641.05799
119.300062,84,9652.26492
114.804121,81,9663.425807
113.28747,76,9673.405495
65.474192,29,9677.494199
120.806354,80,9689.690764
2.539437,28,9693.17485
117.458225,78,9704.544924
115.764265,80,9716.676882
109.750573,66,9725.764426
122.016253,82,9737.488544
111.6634,75,9746.153178
300.113218,394,9798.393468
122.200074,87,9809.682447
108.979828,65,9818.053766
114.237319,84,9828.211611
121.502172,91,9838.333344
113.134548,75,9849.918211
123.62427,89,9861.720592
118.533999,85,9872.91206
116.641249,78,9883.389323
109.925811,71,9895.337015
111.999357,75,9903.438544
121.149233,94,9916.333605
109.444008,76,9926.236103
116.894349,78,9938.214969
108.852154,74,9947.932535
126.962703,86,9959.704256
114.297341,76,9970.06981
130.555809,104,9982.972054
111.750885,78,9993.468868
108.054728,66,10002.538404
117.464533,80,10011.49681
125.766503,88,10023.471583
115.731913,75,10034.403876
112.946785,78,10046.028557
104.708914,71,10056.935786
123.731875,92,10068.250472
103.466173,73,10079.270101
111.833414,62,10087.075773
119.039643,82,10098.817419
148.884159,130,10115.517362
111.899555,80,10125.898419
111.87223,77,10136.737753
120.141983,91,10148.692898
119.069459,77,10159.068142
76.06212,130,10172.03427
120.764931,77,10181.420536
135.142995,105,10195.908053
115.731028,91,10207.808782
127.895097,89,10219.1197
122.250433,87,10229.095446
124.741801,90,10242.15284
112.552049,75,10252.066986
123.719187,84,10262.708224
125.309134,90,10275.762563
123.647092,88,10286.534497
132.671522,99,10299.344821
114.236931,78,10309.249451
118.504462,80,10319.271278
112.495253,75,10329.080351
157.620767,126,10341.961829
120.4297,88,10353.781456
117.556632,86,10364.803093
75.969672,143,10383.189896
158.1975,141,10400.297499
117.370782,80,10411.893509
125.993021,101,10422.894723
114.64218,82,10431.772954
116.783792,84,10443.486119
128.504895,90,10454.134637
119.730533,82,10465.226278
14.815506,49,10472.114947
131.691985,101,10483.584991
151.371858,157,10503.415593
150.8269,132,10521.433053
124.955125,93,10530.658142
125.940317,86,10541.384828
118.175446,99,10555.892781
104.373806,80,10566.462059
119.255322,82,10576.483656
127.379126,102,10586.491957
112.364165,89,10598.298579
119.286285,112,10613.365495
-2.003061,23,10617.302789
112.992632,82,10627.873945
121.294628,90,10638.625318
7.038002,23,10642.063922
130.392087,113,10656.190757
113.145126,77,10666.095189
118.058912,79,10677.129277
117.148684,84,10689.429584
112.341696,76,10698.741103
114.257833,75,10708.1263
121.70602,81,10718.640711
124.692383,86,10730.391973
125.614211,96,10745.610203
192.121427,228,10771.131147
117.558955,84,10780.068163
112.561351,76,10789.864975
134.641796,99,10802.522198
118.035897,82,10812.55279
125.774346,100,10826.488047
125.134411,87,10837.11294
119.361947,81,10847.72366
123.834507,101,10857.610889
115.590078,83,10869.731393
117.156181,88,10879.242772
117.079051,81,10890.358054
105.583147,72,10900.139729
126.467156,91,10910.878405
120.466581,81,10920.993261
118.547623,83,10931.624955
114.975611,75,10942.560724
120.041936,104,10954.816931
116.076595,82,10965.477193
8.220675,48,10971.206436
120.513924,88,10983.705573
104.807108,71,10994.462787
122.403402,85,11006.744591
112.977859,73,11016.609021
125.298422,100,11030.987542
123.58616,86,11041.709188
108.810961,86,11053.655243
111.498192,80,11065.220637
102.426057,71,11075.584407
126.461152,107,11089.102195
129.397536,100,11103.033751
118.991827,87,11113.716347
121.837013,87,11125.509006
109.9268,76,11136.358093
113.852678,78,11146.899511
113.669162,75,11159.154633
115.323239,73,11168.880433
112.667613,81,11180.061095
118.632364,89,11191.410001
6.744839,24,11194.825336
124.485005,90,11207.26714
112.808732,84,11217.985465
111.702239,74,11228.290729
151.85038,142,11248.837022
116.878014,84,11258.949239
120.35591,87,11270.660182
117.50161,89,11283.670655
100.714974,68,11293.937912
124.976148,93,11304.915874
120.022797,88,11317.886609
5.799417,46,11325.271706
109.193869,78,11336.953479
123.859695,87,11348.828588
123.498796,92,11363.048105
106.72652,81,11372.967184
115.778746,76,11383.355343
113.820436,72,11393.1405
116.754436,82,11403.737727
114.75785,72,11414.411384
117.225683,76,11424.874225
117.472216,81,11437.113731
127.089904,104,11448.235034
123.59069,86,11460.561932
27.793793,78,11470.620178
109.22375,70,11479.138699
110.90212,72,11488.322275
114.744371,95,11503.531839
110.451105,79,11512.833768
116.982443,76,11521.437769
124.805812,94,11533.423402
121.583927,86,11542.790745
111.135759,75,11552.589036
120.182478,80,11562.537538
97.696566,66,11574.410217
116.052507,81,11586.671218
122.514609,84,11597.9138
117.13527,79,11608.971519
115.321972,81,11618.993951
150.809756,142,11637.852546
132.409458,102,11652.269779
116.340278,82,11662.803784
129.00454,94,11676.233982
113.03997,83,11684.532882
124.015771,86,11696.360418
105.673325,69,11706.45999
91.612174,49,11713.842249
119.113178,79,11725.831012
112.311862,73,11737.195861
146.246892,154,11756.929345
114.354201,78,11766.794474
8.540259,35,11772.717215
121.275532,84,11784.963585
124.419124,100,11798.86635
124.360416,80,11809.218826
111.553801,75,11820.774567
122.363318,100,11835.795052
125.986377,97,11847.28454
115.545935,83,11857.837511
109.169503,68,11868.059278
105.512825,69,11875.056682
121.303952,86,11887.583628
104.557962,74,11898.278392
