#{"t_start": 1723435951.5957034, "env_id": "bipedal-v0"}
r,l,t
-25.329657,64,19.635029
-29.298169,42,29.237704
-26.73662,48,38.939565
-11.562797,102,56.170088
-16.326791,50,68.311617
-18.493069,49,76.664426
-15.364542,56,88.222462
-20.33442,43,97.471467
-15.255164,47,106.489075
-14.870811,48,116.994499
-5.991553,41,125.626131
-14.616376,58,136.93752
-21.372222,70,151.896927
-21.957124,41,159.52008
-25.056344,53,169.754961
64.331549,136,195.628141
-20.125107,36,202.029564
44.135224,99,221.202964
-12.969582,51,229.638894
48.884822,83,246.437361
-22.576272,49,257.09138
-29.316109,49,267.570437
-18.871482,48,277.072236
-35.938521,40,285.187214
-10.662436,42,292.157683
-26.062016,57,303.639959
-18.225006,51,312.000144
-13.881563,49,321.514397
-9.333613,44,329.645563
-22.044707,35,335.332646
-22.032886,35,342.176289
-19.365457,67,355.064499
-18.102017,71,367.989857
-15.384848,48,374.964996
-17.213313,44,383.149138
-19.811913,43,392.30759
-20.251698,47,401.471491
-20.739805,73,416.315226
-1.927751,58,426.129588
-14.783271,40,434.222234
-5.240576,99,450.422516
-15.84739,48,456.483003
70.578475,115,477.832315
-14.883432,45,486.481394
-18.463243,48,495.257462
-6.939243,56,508.096336
60.995323,62,518.326969
64.589946,98,532.675205
-10.349187,44,540.828061
88.288844,108,559.8224
-17.543656,50,570.242288
65.644247,111,590.330331
57.721754,104,608.097274
58.258626,101,623.969214
63.424982,104,640.02812
-4.316376,58,648.547978
80.609767,367,708.776738
77.349108,91,718.344408
6.156119,77,728.018171
-0.446817,144,751.78168
-20.138207,32,757.958301
-11.858307,50,765.220422
84.006034,196,791.36634
90.927865,81,802.880128
-4.122375,63,811.627999
-1.455044,71,819.390556
-9.497547,25,822.456573
92.138618,126,841.418289
88.569573,126,861.31199
91.63533,85,876.128899
71.946746,42,881.859061
83.7453,77,894.181467
83.370961,79,905.019137
82.468518,62,913.829284
-18.161821,44,919.734312
-0.455307,71,931.022507
-3.240534,52,937.233961
-1.398698,51,942.846658
6.814999,82,957.442469
4.821458,54,964.753621
102.70435,124,982.322928
80.183033,65,991.275352
7.030834,82,1004.923462
30.443361,92,1019.961385
-4.360542,50,1028.821301
-12.376572,62,1038.645317
75.69841,66,1046.432385
91.769729,72,1057.290055
128.712155,180,1082.05829
101.350813,109,1096.911309
-6.157853,65,1106.864677
77.518579,70,1118.61157
97.428252,98,1130.943967
97.212183,83,1142.72434
90.789634,92,1155.41829
0.743251,72,1165.035209
75.343707,75,1175.177273
85.373974,82,1188.074695
91.499943,78,1199.609959
100.830575,89,1212.701385
83.116852,76,1224.752318
8.938917,74,1234.978582
94.150336,88,1246.789718
7.839736,25,1251.003007
89.559303,80,1264.870545
95.120236,85,1278.992217
95.6443,111,1294.568218
0.345406,54,1305.492334
96.52063,77,1315.298968
95.260998,87,1328.167239
11.565288,71,1338.935407
9.522151,63,1350.593668
0.492947,51,1360.1336
109.825827,95,1373.873411
8.814775,61,1380.975374
108.302698,95,1395.513798
6.327563,53,1403.285997
109.995564,92,1418.195709
88.184881,95,1429.765346
113.767334,97,1446.507616
99.31547,101,1459.30965
101.640434,79,1471.803209
87.637658,56,1479.700241
106.64046,93,1493.047086
-5.336238,31,1500.37522
88.889234,73,1511.268347
7.516617,58,1520.088409
112.229634,103,1536.383921
5.668271,61,1546.358209
1.042004,64,1557.526037
84.761565,81,1571.311391
10.41572,56,1581.001806
0.012575,60,1591.012036
8.041641,55,1601.326062
83.656759,66,1613.190536
81.566732,70,1626.290002
79.272841,58,1637.087669
100.285049,129,1660.045012
81.573143,72,1669.701472
88.580053,64,1682.026439
83.492224,57,1691.744217
96.506104,63,1701.679706
78.194703,55,1712.027217
105.926635,84,1724.84976
4.272026,50,1733.151939
-8.993839,43,1740.555627
-5.916803,44,1747.985204
92.059199,65,1757.59245
83.905752,73,1768.768588
88.467924,76,1782.082917
73.792897,73,1792.070406
87.250023,87,1804.764848
95.527605,69,1815.531513
86.499397,76,1825.356531
99.7299,77,1835.720862
82.790628,63,1843.09509
13.252105,83,1854.338665
111.87167,143,1871.636528
5.745915,55,1878.170278
2.484669,48,1886.221389
10.348379,63,1891.885329
97.129889,100,1904.79398
102.294742,91,1916.276994
117.541583,90,1928.314367
91.12902,88,1937.333973
108.878199,102,1948.484737
125.873318,171,1966.537754
116.36184,144,1982.28917
103.320114,103,1992.899521
113.872795,99,2001.693068
130.465257,153,2016.994435
7.242883,63,2023.143454
99.084239,89,2032.033737
163.625097,219,2054.745698
57.354858,130,2063.845784
42.575414,122,2073.367046
110.817778,105,2082.246413
83.166582,71,2088.106635
91.682203,85,2096.11191
120.535388,162,2107.665785
148.636029,219,2126.855938
172.518202,235,2148.783467
81.897773,211,2171.480895
178.59217,234,2192.283494
119.121999,111,2202.487835
89.57133,65,2209.319742
106.319224,106,2222.517702
69.931205,43,2229.350955
96.161376,79,2235.942224
93.875912,82,2244.897714
143.323688,347,2279.360357
117.71095,124,2296.782884
88.989056,59,2302.336216
100.299262,94,2313.761059
23.06351,135,2327.311465
107.923627,92,2340.467046
80.565698,68,2348.34692
77.636149,59,2353.847654
121.584494,121,2367.161909
117.414009,124,2378.42438
143.529638,192,2395.882795
142.944889,181,2407.508245
117.530988,100,2419.881336
104.194647,276,2440.415123
104.052367,263,2462.524408
147.382529,223,2478.993725
110.025454,107,2488.079106
99.840182,95,2492.403727
105.940015,115,2504.779999
283.074689,508,2535.986108
224.059551,401,2560.324308
317.795719,566,2601.702729
113.714389,94,2610.929103
108.197812,91,2619.59635
191.957115,388,2660.673368
105.080128,112,2670.285744
130.987823,169,2686.202396
121.480799,130,2699.911781
128.763025,160,2712.532374
131.590124,165,2728.266245
3.916451,51,2730.764646
127.039258,139,2747.582652
205.137389,366,2779.753891
136.934399,131,2789.98163
154.873974,211,2806.749491
81.884758,60,2812.920022
-0.033415,47,2818.092872
4.685534,68,2825.464114
131.403068,145,2843.093071
