#{"t_start": 1723435951.4128275, "env_id": "bipedal-v0"}
r,l,t
102.049115,72,9014.503871
93.012427,68,9024.773195
121.742154,80,9034.709618
118.605497,83,9046.988987
113.009819,77,9058.029865
100.468688,69,9068.112162
95.302752,59,9078.016098
110.798191,68,9088.806686
108.52651,73,9099.126099
112.198234,77,9111.154813
109.851656,75,9120.914914
128.459982,87,9132.781027
118.388048,84,9143.993591
86.723691,60,9152.77135
116.210825,79,9163.675294
118.075827,79,9174.152302
13.562128,50,9182.240426
102.73713,70,9192.497214
106.490188,76,9202.349387
120.448887,84,9214.658254
130.094608,96,9228.425482
143.810674,101,9242.751267
117.582258,83,9254.417711
123.522701,87,9266.909339
116.834566,77,9276.909328
-7.138225,41,9283.560444
110.614337,76,9294.917195
118.075994,77,9304.184368
110.988741,73,9315.185548
112.298633,76,9326.775097
104.422689,68,9335.747671
115.729653,81,9345.630394
-3.244828,29,9351.519634
102.725337,67,9360.632331
1.739186,35,9364.295444
121.673216,82,9374.797762
120.238612,85,9386.620422
23.761935,55,9395.826114
121.016823,85,9407.000316
122.199895,93,9419.56597
120.743418,79,9432.165328
126.222378,90,9442.896202
136.777785,122,9459.546187
98.704763,69,9469.139682
119.383005,82,9478.530337
133.841493,100,9491.232542
112.084082,71,9501.017768
117.729617,78,9513.143387
124.450209,84,9523.738295
121.574756,83,9535.003296
125.371361,84,9546.230355
118.039279,88,9557.001347
127.258679,98,9570.656915
113.215912,78,9581.174629
110.158215,70,9589.813093
107.300994,75,9600.254154
132.912536,112,9614.898378
124.83225,83,9626.586116
121.78854,86,9638.510654
106.52622,78,9647.781259
16.189066,71,9657.639444
130.011134,89,9671.277751
124.606588,92,9683.254235
117.975746,89,9696.714784
108.42156,72,9706.795762
117.999296,85,9718.504816
111.06291,75,9730.026932
135.787098,104,9741.738634
121.514161,78,9753.890947
112.792897,96,9766.467348
113.05208,76,9775.74602
102.303566,72,9783.84409
113.699933,76,9794.152267
114.77439,79,9805.761164
117.757357,83,9816.266986
125.851899,93,9828.924398
132.152555,98,9840.364326
113.430427,72,9850.664991
126.252821,101,9863.955566
107.996271,69,9873.085201
120.783681,87,9886.034407
117.445244,77,9896.937026
121.692018,90,9908.79469
114.63946,81,9918.004014
117.48434,77,9928.919241
119.809623,78,9940.490129
4.610488,27,9942.915028
115.270643,78,9953.826689
123.278136,85,9965.463564
115.579866,85,9977.390671
117.9766,75,9986.222759
117.422929,104,10001.230817
116.263208,85,10010.315734
126.062802,89,10021.741879
93.191445,61,10032.902244
119.842095,82,10044.080852
113.872652,78,10055.149938
109.510225,68,10065.222967
117.910376,80,10077.617959
163.456574,142,10092.593949
11.675422,43,10099.943216
132.408958,95,10112.315439
114.767007,78,10124.397256
114.982935,73,10133.421274
112.268097,80,10143.941162
111.473622,70,10151.365237
131.550307,103,10163.559004
161.553187,130,10178.837219
130.225853,90,10189.587139
115.820981,80,10200.66715
138.865461,116,10216.640407
112.697441,77,10225.371345
106.494294,69,10234.271415
121.911822,83,10244.893404
116.27018,84,10256.171813
125.923334,91,10269.838077
115.914092,80,10280.332477
115.146301,79,10290.891963
115.307309,77,10299.761012
122.870621,84,10310.954342
129.515289,108,10323.931678
21.769662,54,10330.422199
109.098611,76,10339.084468
123.723425,88,10350.471992
113.509518,80,10361.811146
126.899155,104,10374.195959
114.46837,94,10387.169254
147.515299,121,10401.065748
112.860267,74,10410.225316
195.654743,213,10435.460355
130.374371,94,10447.328504
156.564772,145,10465.59203
112.598195,76,10476.566458
119.662603,106,10489.351999
103.76998,70,10496.277926
116.610235,85,10509.169531
150.482862,136,10525.509387
114.934411,80,10535.023315
135.997233,95,10548.15512
97.768589,69,10557.376175
131.468663,96,10570.021301
125.359854,88,10578.558717
123.747953,84,10588.675972
109.360213,67,10597.083507
122.48503,93,10609.41345
104.457544,72,10619.137973
111.043824,77,10630.675536
110.075932,78,10638.884982
126.119929,96,10650.920278
117.532604,85,10661.00018
106.255345,70,10671.226379
120.609234,79,10682.833387
117.881445,86,10694.632979
116.430386,79,10705.251333
119.443074,80,10715.782333
118.38129,76,10726.735382
115.326475,95,10737.990525
120.62249,96,10749.461028
127.845381,96,10761.426999
116.56884,84,10772.607554
141.629894,131,10786.622044
101.285777,54,10793.138385
131.180467,112,10807.310771
114.846919,82,10819.006969
102.372176,71,10829.234675
119.205854,82,10838.705855
109.622183,76,10849.149563
152.413451,158,10867.662153
148.289132,121,10884.247308
119.498337,101,10895.317021
114.422658,76,10904.668956
114.20211,82,10914.660325
119.071894,80,10924.136281
122.683218,86,10935.93113
120.364158,94,10946.820578
125.36694,93,10958.858707
0.099759,30,10964.163609
123.201225,85,10973.687981
119.580988,83,10984.914872
122.395394,84,10998.231689
5.039303,38,11004.237781
119.519691,82,11015.460451
119.913443,97,11029.191941
117.976583,83,11039.85049
7.754585,38,11047.040246
133.808572,103,11060.518301
117.156133,79,11070.445144
113.156801,77,11080.951425
109.963212,75,11091.917724
121.487177,82,11103.118387
114.709724,82,11112.54527
107.762139,66,11120.451274
101.405339,75,11132.887131
121.111826,80,11142.910816
115.154029,77,11154.147346
120.128546,79,11165.203342
115.807075,74,11176.144407
119.005227,81,11187.283524
121.970822,82,11199.549861
106.532206,75,11208.785015
118.045803,84,11218.950732
122.063774,85,11231.198867
142.434395,109,11246.460613
110.958865,77,11255.765294
12.645424,58,11264.984761
120.059263,81,11275.043583
122.750598,84,11287.335395
112.662463,77,11299.579615
110.476392,74,11309.374071
125.003671,83,11320.040238
121.675045,83,11331.161437
111.591427,72,11342.685601
117.405107,81,11355.542552
115.01303,77,11365.947727
119.094274,80,11376.446512
153.724514,151,11395.035543
119.068143,80,11407.689543
116.661156,80,11418.193814
127.852276,86,11430.48544
115.02609,71,11439.160671
108.029909,82,11449.15329
121.160327,84,11460.88572
115.152023,75,11471.395028
118.521189,78,11482.359426
104.317365,67,11491.903117
119.599731,88,11503.653997
126.387808,97,11515.572382
118.098835,87,11526.830279
169.755875,176,11546.347099
103.942097,85,11557.599231
115.562292,88,11568.866761
101.313497,71,11579.735784
2.771591,27,11584.337914
127.622402,106,11599.589247
121.540327,85,11611.923665
124.093739,92,11623.278582
117.832479,77,11632.148667
9.313561,24,11634.937146
-3.383029,29,11641.314884
124.369122,89,11653.148147
126.189528,112,11667.763473
115.868161,77,11679.089612
118.772972,94,11689.37633
116.982147,79,11700.407289
125.671048,94,11713.935886
125.200286,87,11727.354422
129.60052,85,11739.019771
119.641546,82,11749.536073
94.942208,55,11757.731616
9.041092,48,11763.494373
125.334995,92,11775.900985
117.229081,92,11788.36031
4.021543,28,11793.011397
117.440769,78,11804.017439
114.69186,81,11815.575269
113.29042,81,11826.783482
119.9575,85,11838.550132
122.148246,88,11850.391629
129.090627,106,11863.235032
125.534026,88,11876.317703
114.643726,81,11886.510058
97.657293,70,11896.486972
