#{"t_start": 1723435951.2257829, "env_id": "bipedal-v0"}
r,l,t
105.363002,91,3103.768952
169.132466,268,3132.401027
138.560786,169,3147.468395
137.051205,167,3166.199587
125.718527,315,3193.204454
109.218577,150,3206.734483
108.373608,89,3214.673395
123.261419,105,3224.148946
92.179277,82,3232.432497
116.809067,136,3244.483105
19.195599,74,3251.724021
108.755803,122,3262.346413
111.328253,112,3271.465036
93.744701,81,3278.596761
117.716843,134,3290.723346
4.390367,57,3298.894997
94.197981,79,3310.404558
126.286336,124,3320.936505
129.730394,135,3336.315609
10.440666,58,3341.869557
104.052462,116,3355.949341
2.194817,24,3359.388963
93.346321,89,3367.991009
89.168297,79,3378.449962
122.131886,110,3386.995532
91.60303,89,3393.854161
98.52499,80,3401.646164
74.190086,54,3408.665454
205.504771,339,3437.812957
115.389338,103,3449.897982
23.563972,77,3460.714257
118.801264,101,3471.316859
18.88856,64,3478.669016
117.484913,99,3490.760157
130.860294,129,3503.72324
191.908199,314,3539.378982
131.738625,143,3556.268513
142.886827,135,3570.769705
112.419087,110,3584.404678
140.467171,115,3595.198789
113.163077,110,3607.677413
12.699693,54,3613.687887
92.256678,97,3625.836256
29.313189,80,3633.580037
98.577851,72,3643.271229
15.390964,51,3650.783153
99.197114,72,3660.616858
105.351933,87,3673.63806
98.794836,94,3685.361105
108.694094,147,3700.06549
97.92354,72,3708.586066
136.841826,177,3730.611002
102.736349,85,3742.309915
108.687262,83,3751.867624
105.095887,83,3762.982207
9.491268,58,3768.980344
100.953066,80,3779.485671
110.844458,103,3792.859057
89.23294,68,3802.478501
96.190835,79,3813.223888
99.334163,74,3823.67176
89.662821,75,3834.554836
91.036678,78,3845.54729
102.031187,83,3855.629144
108.208493,92,3866.519644
105.282676,83,3877.727544
100.776117,76,3889.273081
104.131607,78,3900.220605
97.380839,71,3911.632539
101.783769,78,3923.708921
114.885638,91,3935.490685
95.936795,73,3946.807894
110.536271,84,3957.015216
103.80539,77,3965.76338
103.977375,82,3975.732617
102.886381,78,3985.678074
29.35621,78,3996.733263
9.140331,48,4002.448352
154.040699,203,4024.72079
98.972334,79,4034.155347
124.730959,116,4050.049639
122.814828,105,4060.586863
103.996742,81,4069.291267
105.778645,86,4080.557752
149.10718,134,4096.326414
141.995213,172,4116.226027
100.158717,84,4126.830874
104.0128,101,4141.162597
103.450625,88,4151.434864
97.066133,79,4161.872758
105.936967,103,4176.724313
103.331733,78,4186.689061
122.353928,111,4201.850138
111.934161,112,4217.235059
160.650499,185,4240.123105
137.830645,145,4256.780579
99.879049,77,4266.740967
98.54817,74,4277.55854
104.564501,81,4290.213048
105.38295,82,4302.369776
104.359847,76,4313.844619
110.285096,85,4324.841663
107.46081,87,4335.441463
105.897324,99,4345.406256
111.529575,88,4356.773396
96.935214,76,4367.705924
99.450868,68,4376.279879
110.895667,92,4387.111951
0.816077,27,4391.691887
106.338162,77,4403.256351
109.975741,86,4414.538327
109.162197,82,4426.269563
98.591917,57,4435.555092
140.38841,157,4453.178855
-5.18341,28,4459.309673
109.751202,86,4471.102849
118.393901,92,4481.353185
101.680987,75,4492.869677
117.386415,104,4503.490496
127.689401,131,4519.811019
108.109583,97,4531.897643
100.968714,86,4544.891375
108.099625,87,4557.336033
103.718496,72,4567.723457
110.781862,130,4583.537117
87.621083,68,4594.086082
95.549988,72,4601.605923
102.289224,83,4611.70073
141.712808,154,4630.361516
-0.795853,27,4635.49085
106.85729,83,4646.066195
104.021903,74,4655.943992
22.005716,71,4665.06012
103.386495,73,4675.424169
120.375641,112,4690.026701
109.88294,73,4699.700307
114.874633,85,4712.779395
102.646195,80,4725.285788
9.624106,52,4733.434364
100.992259,71,4745.388003
122.489397,109,4760.665783
98.855394,72,4770.386472
110.115601,83,4782.130098
109.198719,85,4792.254453
113.73379,99,4805.578818
75.682936,49,4811.959079
93.974834,69,4823.269684
117.94825,99,4833.775087
101.692469,86,4846.901966
82.702305,60,4855.151216
99.83919,75,4865.866903
115.786272,104,4881.383621
101.258685,85,4892.14618
107.243205,82,4902.675995
102.831558,73,4913.535745
110.868649,87,4926.880991
103.45767,74,4937.803781
109.857993,79,4949.359084
112.92313,107,4961.826823
111.218057,84,4973.515826
118.3326,87,4987.430095
120.805753,94,4998.123554
108.016742,79,5008.594759
120.745139,99,5021.825479
112.599618,88,5034.336939
93.563049,69,5043.428641
95.376815,75,5053.887422
82.383145,53,5063.675264
90.010218,68,5071.648652
108.093923,88,5084.580895
3.968348,28,5088.649712
105.676654,80,5100.340952
112.836157,81,5111.373405
98.093875,76,5121.22774
121.704158,105,5132.994334
111.847181,95,5143.453346
89.01914,66,5152.903614
106.282888,80,5163.527963
119.088473,124,5176.246948
120.469319,118,5193.697366
118.127354,90,5205.587908
162.028792,183,5230.144483
111.454917,81,5242.169721
100.505029,69,5252.399346
114.560729,91,5263.749573
118.988239,85,5276.289037
106.101058,78,5283.982749
98.345587,62,5292.882658
102.634174,70,5303.728541
111.214473,81,5315.886957
96.983122,75,5325.632708
96.971982,70,5337.040417
105.009908,75,5347.983804
103.445746,74,5359.953
123.951682,97,5373.104949
88.52867,51,5381.707052
102.899098,76,5392.111215
3.963945,44,5399.331571
107.036794,85,5411.998363
117.827655,82,5424.204435
105.647492,79,5434.694872
101.794318,70,5445.44784
96.11183,73,5455.799228
13.565979,52,5459.902891
109.152926,76,5470.319216
106.449234,77,5480.86962
111.359924,80,5490.86261
106.465055,76,5502.445902
105.539641,80,5514.066545
89.60813,59,5524.01621
99.409315,72,5534.890922
94.13669,68,5544.479919
102.75772,68,5554.507142
115.776396,86,5566.354423
128.869811,113,5578.344055
100.518009,72,5589.17621
106.183595,91,5601.015317
100.375778,72,5609.725943
125.036685,129,5629.36709
131.693859,137,5644.747495
129.097974,123,5660.409397
118.802571,101,5674.320899
106.532453,72,5686.758054
122.165262,112,5701.537789
111.118885,79,5713.279984
106.841706,80,5726.088839
-2.145749,37,5733.184607
122.104929,90,5745.046132
112.033984,81,5756.676744
119.867411,114,5770.881303
110.235714,104,5788.227419
2.760929,31,5793.505981
102.080367,70,5802.568722
96.938275,74,5812.785837
115.204224,75,5824.856186
98.393027,70,5834.490091
105.163452,73,5846.445738
108.824894,75,5855.819433
99.817718,72,5864.486419
105.377157,72,5874.834518
112.945061,89,5887.324155
103.191768,82,5899.427441
123.271574,114,5913.764354
106.891234,72,5924.635444
107.799206,86,5933.102996
122.053944,115,5950.204173
1.884927,42,5955.284034
122.806055,117,5970.911897
118.557243,81,5981.446134
103.856739,75,5991.923112
97.027986,68,6002.071966
109.598116,83,6013.688789
122.454948,95,6024.550172
113.969079,83,6036.8748
101.464701,79,6047.410755
126.767871,123,6060.848302
117.555231,105,6073.729387
116.958401,88,6085.736782
120.605322,90,6098.105176
105.107592,68,6107.272073
99.256328,95,6119.316936
117.445309,79,6131.03594
107.863641,74,6140.772494
111.839665,86,6153.223789
118.778016,142,6168.253931
121.842014,91,6181.786398
113.129702,73,6191.873068
116.520313,83,6201.292421
117.817492,82,6210.135547
113.529604,82,6221.270171
111.359072,79,6228.720047
180.239463,211,6247.265145
128.044908,115,6261.096305
138.922938,136,6277.6062
113.086127,80,6289.180784
7.435656,42,6294.803258
119.462764,100,6304.143061
112.130894,74,6312.878318
137.869538,119,6326.073245
104.016172,77,6335.104097
103.845348,78,6346.725055
107.629645,77,6357.600978
114.034848,78,6368.107175
104.797245,67,6375.480537
124.613248,102,6388.183341
115.601453,105,6402.140878
106.315065,72,6411.365803
100.153037,63,6417.979007
96.055711,75,6430.613236
110.611508,83,6442.35252
123.031584,106,6453.610829
111.546672,77,6463.53545
102.007164,69,6474.260345
113.146223,83,6485.502298
116.678306,91,6500.3217
113.061649,76,6509.600394
3.383502,38,6515.617978
111.316393,80,6528.929395
116.7771,85,6540.156801
130.88795,120,6558.551759
111.452797,75,6568.391481
103.651798,70,6577.566705
99.705531,75,6586.746262
114.935955,81,6598.956363
106.067934,86,6612.264385
122.08275,91,6625.745881
105.780583,94,6636.103621
124.615329,93,6649.185938
111.499874,83,6662.647949
107.145231,85,6672.689717
111.481248,86,6683.246692
106.119857,69,6693.887586
110.881091,102,6707.284842
122.430598,80,6718.402248
95.228083,59,6727.137472
110.172955,75,6738.640346
71.301277,46,6744.843485
2.472906,45,6754.311772
106.811651,66,6762.890809
108.171313,70,6768.727204
121.376688,85,6781.218696
115.162319,79,6792.930226
110.467728,80,6804.434446
110.839854,73,6814.707289
116.794869,77,6826.851223
106.477156,76,6837.792104
108.16309,95,6849.775877
115.431681,83,6858.148839
120.826735,83,6867.615988
117.083596,88,6881.664438
111.171519,77,6892.55811
132.941517,102,6907.076843
128.883619,115,6919.526212
131.683032,120,6935.044726
12.800716,59,6942.7009
186.933674,251,6971.457407
133.804199,144,6991.560977
126.602403,96,7000.935417
112.874205,96,7011.730305
122.390026,87,7020.754513
117.555591,79,7031.784423
108.435105,75,7042.190218
113.83181,79,7051.616991
116.846417,93,7062.541715
2.640989,29,7067.286574
106.166134,73,7076.512119
113.168685,79,7088.004304
104.390206,73,7096.588139
113.498848,81,7105.535986
98.215107,62,7114.514713
101.950492,78,7126.025516
118.567636,78,7137.453478
107.552214,74,7146.651428
118.641482,84,7159.43626
115.020545,81,7169.961593
113.835179,77,7180.321263
115.83695,78,7191.951084
140.902027,167,7216.611573
105.774477,69,7227.216896
109.446244,72,7236.464473
112.492212,78,7246.882433
91.922715,62,7258.02461
105.974726,72,7268.304024
111.112097,72,7277.566679
106.353209,70,7287.0535
2.076332,29,7292.309496
111.440515,73,7303.083401
-1.188073,46,7310.4442
103.083657,66,7320.529169
107.820713,68,7331.289546
121.678472,78,7343.21524
107.322747,71,7353.433599
116.638508,82,7365.109095
105.396999,69,7375.28767
111.167529,71,7386.163314
108.90545,80,7397.811468
120.264112,89,7407.956764
107.620552,68,7418.188042
97.677838,65,7426.97377
12.35823,55,7435.058387
4.93607,24,7439.088568
99.582236,73,7448.850413
107.210227,86,7461.710546
105.382329,73,7473.118084
111.902338,70,7485.07411
118.987989,77,7496.112616
107.750794,74,7505.269837
115.369618,71,7515.504337
95.86132,76,7526.512259
107.237843,74,7537.567689
124.580586,84,7550.206609
108.071361,71,7559.9339
98.743667,65,7569.390643
106.611791,79,7582.747097
92.074912,56,7591.524255
92.016794,67,7601.522605
103.273298,70,7612.920321
106.432004,84,7624.622451
96.262865,74,7636.621547
110.00424,78,7648.1647
7.401542,25,7652.704079
109.117259,74,7662.984382
104.135477,70,7674.925754
116.04069,84,7686.19121
111.907907,90,7700.87147
100.743402,66,7710.928267
111.821544,74,7718.937387
113.926522,81,7728.733718
106.320377,68,7739.493836
109.733741,69,7751.438407
116.12709,80,7762.616602
105.311499,78,7773.565516
133.326834,121,7790.869815
117.896622,83,7801.535754
110.372147,89,7813.902507
102.903536,67,7824.567012
100.650308,70,7834.774307
104.721607,62,7843.791052
113.414453,79,7855.47837
110.690117,84,7868.200466
106.586863,74,7879.124544
108.982688,80,7890.224132
105.402823,71,7901.063956
115.172752,84,7913.908748
86.939934,62,7922.875238
101.587247,69,7932.42385
113.061483,73,7942.735806
103.786229,65,7952.327323
6.392016,28,7956.429036
120.079832,80,7969.131965
110.384596,79,7977.384584
8.386419,53,7985.983186
116.985073,79,7993.754072
112.888567,73,8004.01337
111.957002,75,8015.497606
111.963851,74,8026.405972
109.641277,80,8037.875063
109.310992,80,8051.16466
112.929377,74,8061.518563
119.194185,93,8075.851101
109.190781,76,8085.712586
115.117597,79,8097.39193
100.821749,64,8107.08058
137.847238,104,8123.249624
120.181945,82,8134.416511
103.55394,75,8143.686737
103.40884,75,8155.514703
119.374598,77,8167.660125
118.697289,78,8178.552563
109.235578,68,8188.855421
112.860631,80,8202.621371
102.529023,70,8211.136935
116.15031,81,8223.380806
127.476308,87,8236.161692
118.984586,102,8250.058606
110.308298,77,8261.585822
114.714241,78,8272.108662
129.048067,113,8289.06628
126.87396,93,8302.611959
129.905875,93,8315.725456
110.491828,71,8325.515157
115.099871,80,8335.52615
110.904228,83,8348.833079
110.192961,72,8360.315162
149.351091,117,8371.85804
8.029641,54,8380.010071
106.750135,67,8390.183228
4.539156,28,8394.304557
117.890586,86,8406.134338
107.252065,71,8415.921633
103.240417,67,8426.126842
135.062901,106,8443.332409
119.280997,83,8453.865928
108.752143,71,8465.296483
99.014521,61,8475.378872
5.457956,28,8481.623609
110.928419,73,8492.395405
11.360006,52,8499.395135
119.659408,100,8514.189628
99.562852,66,8524.397867
116.923181,75,8535.343025
106.640682,75,8547.32347
121.908312,81,8557.825373
99.404213,74,8568.667209
102.72354,62,8577.971175
111.897147,72,8587.615938
117.944293,79,8598.441354
123.554424,90,8610.78527
107.907809,73,8622.155898
113.894599,72,8631.352625
116.704779,85,8643.042041
108.328071,75,8653.450378
109.165319,70,8663.656503
71.085306,55,8669.639989
112.500383,77,8680.116018
104.542273,74,8690.501439
103.529668,81,8699.441589
102.113423,64,8706.70273
112.311229,74,8716.05485
113.059642,75,8727.343405
111.52054,71,8738.708974
111.834101,81,8749.731977
114.719338,80,8761.336299
105.993844,76,8772.824358
120.16698,88,8785.279767
113.288915,73,8796.614698
108.685631,70,8805.291661
113.71966,85,8815.967475
120.029023,82,8826.559854
137.004376,127,8843.320527
108.9373,76,8855.312145
112.26789,90,8867.503556
113.502797,82,8878.692541
121.538321,78,8889.169815
117.691239,86,8901.523581
117.98999,80,8913.094912
112.780825,83,8924.939908
118.296702,86,8936.123354
104.418686,72,8944.731934
118.120731,81,8958.080933
115.002619,84,8969.330727
122.15857,86,8981.135944
119.97351,86,8992.912502
90.037297,67,9002.965219
114.625494,81,9014.124794
109.1495,74,9025.692858
136.002652,103,9039.058021
10.048534,47,9046.413901
109.732636,76,9056.847128
119.957398,81,9068.967821
122.117359,87,9080.76977
96.848417,71,9091.634656
111.567291,71,9102.405714
129.473276,94,9113.786146
112.710515,77,9125.342741
117.06298,77,9136.336637
118.510485,89,9149.22524
117.456496,80,9160.780301
108.081391,72,9171.079603
101.647847,62,9181.10845
111.500469,73,9191.433536
111.880085,81,9203.135059
121.986735,90,9216.692647
98.426669,66,9225.740922
119.804775,83,9237.435713
122.296784,80,9248.373706
119.29765,81,9259.567085
112.282926,74,9269.997436
113.15138,75,9281.019553
112.862655,77,9291.240039
108.078417,73,9301.527113
114.854475,81,9313.316263
111.284332,76,9324.897278
110.724316,76,9333.510791
4.161342,28,9340.300508
113.136807,77,9350.276793
113.541966,74,9359.009504
124.825649,89,9372.426912
111.763249,71,9382.1962
118.101937,80,9393.288614
105.370619,67,9401.741313
129.125348,96,9414.941684
109.616764,84,9426.647372
100.79414,61,9435.35841
120.974606,88,9447.161958
104.605148,59,9453.215451
236.013416,259,9486.789767
112.867813,80,9498.4288
115.745577,75,9508.907144
114.872031,79,9519.909081
124.640242,91,9531.934273
124.490482,96,9545.675779
143.225783,111,9560.448475
124.372271,84,9571.503578
95.660804,64,9579.347216
111.878833,86,9591.263887
110.583241,78,9602.844781
120.019209,91,9613.044549
126.466326,90,9625.540829
123.627096,90,9636.993887
99.384671,79,9647.3692
131.442396,100,9661.879167
138.771605,121,9679.191444
1.680564,28,9682.756149
120.959768,90,9695.701938
119.210499,80,9707.684421
8.946664,48,9715.016657
115.754271,75,9725.990258
113.379965,73,9734.717713
0.80037,35,9740.634982
123.583838,84,9752.392133
138.836563,108,9764.721558
110.432059,86,9775.355948
117.143196,81,9786.478088
115.885037,76,9797.345429
108.244227,62,9802.970885
104.29865,75,9814.357163
148.974841,116,9830.416165
120.718497,110,9843.831356
114.515291,86,9855.074367
113.909734,75,9865.968551
121.068566,90,9878.969193
126.622925,90,9890.362489
109.720496,76,9901.30527
112.340801,74,9911.053704
115.34892,76,9920.711145
119.74385,83,9930.650554
125.634846,101,9946.697949
123.79691,82,9956.107596
109.362588,64,9964.360255
116.168663,87,9976.323452
117.3409,79,9985.824084
118.822187,79,9996.791976
120.466734,88,10008.204878
122.19955,84,10020.657743
114.925363,81,10032.335045
133.11294,106,10046.384749
113.90706,78,10057.481004
115.437235,81,10068.524154
123.026785,99,10081.357664
146.252972,108,10096.56566
120.146521,79,10108.562836
113.648466,77,10117.863397
110.458823,75,10126.450128
145.454792,105,10139.702261
111.163302,71,10149.996538
119.905463,85,10161.097128
141.498821,122,10174.472991
118.362639,87,10185.834913
129.356277,92,10197.151387
115.03688,85,10208.344488
119.175319,80,10219.412395
123.248714,93,10231.21042
118.733216,81,10241.22732
116.548572,76,10251.145461
123.10909,101,10265.070279
111.998473,81,10276.185288
124.937595,86,10286.92924
109.811269,65,10295.991858
128.889343,100,10308.179891
106.038881,77,10318.129221
115.639648,80,10327.559086
122.267279,95,10337.833107
105.587041,74,10347.722053
108.842907,74,10358.941019
132.116967,114,10371.50852
108.1293,61,10378.179169
126.422215,91,10391.128417
131.403239,94,10402.051927
119.386038,78,10412.956319
1.016081,27,10416.449496
113.494267,88,10426.008
137.636562,132,10442.403045
120.553661,91,10453.1371
120.67013,82,10464.152727
112.407392,78,10474.616598
131.28587,93,10485.926597
126.218222,111,10497.905721
100.241879,73,10508.769474
123.211946,111,10523.338989
158.001436,133,10539.250592
125.727809,85,10549.922415
114.762666,80,10561.145306
10.230064,40,10566.71275
100.56499,75,10575.415309
153.964897,146,10592.704765
119.278521,88,10603.989428
113.378766,77,10614.156777
117.957612,84,10625.970257
118.555307,80,10635.849956
113.218748,77,10645.159198
124.798156,93,10657.627144
122.131526,77,10666.960473
116.668151,75,10677.392969
119.751352,83,10688.503055
119.38885,79,10699.630887
110.812887,74,10708.417987
112.973369,80,10718.894416
110.591986,71,10728.05409
119.131973,94,10739.252219
152.335307,147,10757.123159
110.577104,79,10767.56566
137.155869,112,10781.642183
126.860134,90,10792.403781
120.093183,89,10803.673607
113.861214,78,10813.041514
3.71962,24,10815.905613
4.108474,39,10822.053516
116.720048,79,10833.071436
107.67278,76,10841.836396
118.273048,80,10851.81703
109.765368,76,10859.397837
125.313222,87,10872.162106
109.836468,77,10880.778203
110.836713,94,10892.30951
115.336775,78,10902.757545
217.015159,255,10934.241543
133.042865,115,10949.029489
119.2841,87,10960.933084
123.264692,84,10972.098748
114.404784,75,10981.415287
118.955851,79,10992.963591
3.836367,41,10999.666976
113.303968,74,11009.441395
130.140203,120,11026.754541
114.286641,80,11036.094743
103.348562,57,11046.062578
132.718308,94,11057.592178
121.501151,79,11069.198958
114.431899,77,11080.266351
117.905417,80,11091.350004
123.746364,91,11104.424159
133.437465,107,11116.811043
110.423202,92,11129.110864
123.653566,89,11141.064528
6.823225,24,11145.098339
118.075434,78,11156.946374
127.86461,91,11169.929234
102.981566,116,11185.400642
116.683179,79,11196.426718
129.062966,104,11210.954903
120.975919,83,11221.094615
115.499528,80,11232.663131
115.669883,90,11242.907325
189.766323,202,11271.683481
128.753766,93,11285.903197
99.728708,65,11295.007338
107.458184,77,11303.810321
126.565384,90,11316.282254
114.864707,78,11327.949807
124.393135,85,11341.426424
111.57047,75,11351.910271
115.734255,81,11364.059414
112.220783,71,11373.227479
121.739392,81,11384.32265
136.151309,104,11397.189011
117.403913,85,11408.82574
121.974775,84,11420.560727
118.185556,82,11432.213252
119.701516,88,11442.386748
116.424266,87,11453.700214
116.604569,87,11465.561134
125.915121,101,11480.541136
105.746682,67,11486.810649
103.969344,57,11495.500212
15.862906,64,11506.007889
123.742004,103,11518.122836
-4.014858,33,11522.36158
5.716659,41,11528.511572
91.641329,53,11534.343207
120.563271,93,11544.443176
133.632533,98,11557.130552
106.424948,80,11567.622046
0.831916,30,11572.963092
116.069378,81,11585.727176
112.795566,76,11595.702018
-4.229595,31,11600.409387
123.985072,82,11611.533592
115.98179,79,11621.996128
119.230419,85,11631.625082
113.119239,74,11644.159009
72.665283,57,11651.232234
107.258658,76,11661.062028
117.541593,82,11672.507417
128.686925,95,11683.332298
106.594475,72,11693.08183
116.655033,85,11704.808618
115.422317,75,11715.577685
5.978191,41,11723.779815
120.179032,86,11735.549074
99.845621,67,11743.433039
124.098932,93,11756.029809
114.29826,80,11765.884783
117.962496,81,11778.065375
130.454661,88,11789.907202
103.142356,74,11800.859387
116.230541,79,11812.849776
114.139368,72,11824.327488
108.013214,72,11834.104384
113.007442,79,11843.976928
119.50663,82,11853.49016
119.437793,84,11864.051179
114.905713,85,11875.946146
125.036052,95,11891.014234
