#{"t_start": 1723435951.6607566, "env_id": "bipedal-v0"}
r,l,t
130.127182,128,3394.774965
103.562369,118,3406.907755
150.117834,285,3429.641123
122.572996,108,3442.507861
115.832979,106,3455.204111
111.579355,80,3465.615476
106.901558,94,3476.0912
115.659816,104,3489.486055
18.531755,66,3497.393248
147.68201,197,3515.965896
108.207692,88,3526.676804
113.025681,95,3536.981685
117.777602,99,3549.283369
115.323057,100,3560.41835
119.488522,113,3573.256817
97.171097,82,3583.358586
14.67425,52,3587.967601
8.134016,63,3593.575068
104.946904,97,3603.993881
117.691321,134,3621.137559
179.501456,248,3652.363531
101.717948,82,3664.023591
119.213244,106,3677.592836
138.000389,190,3697.077079
105.831658,80,3707.515968
116.26319,99,3718.556876
108.619184,76,3729.536918
107.528791,88,3740.213104
101.310969,80,3749.559148
97.829043,75,3759.522665
115.835599,105,3772.830124
99.951538,71,3782.477272
105.844602,90,3793.883362
-5.485821,29,3799.097505
91.779619,67,3808.897287
104.112821,83,3817.934269
101.454354,82,3830.219971
115.263871,97,3843.380509
103.234928,82,3854.48455
116.97643,108,3869.187727
118.672826,97,3882.394488
106.292686,77,3893.4054
99.482337,74,3904.341387
104.662895,78,3915.322043
98.985754,71,3926.077954
105.835562,80,3935.929357
110.90611,87,3948.137687
106.034519,75,3958.069998
106.669913,79,3968.034417
104.157818,80,3978.529187
106.999205,94,3989.461072
110.057698,84,4001.211243
96.395021,60,4006.715781
105.787429,81,4015.598333
125.727134,112,4029.302151
127.533956,127,4046.106464
122.409953,144,4062.692319
106.626576,82,4072.504033
118.609103,125,4085.344161
104.501713,94,4097.335694
114.071148,116,4110.04598
101.900516,79,4121.129984
100.723043,78,4132.105552
105.352573,81,4142.077361
119.091084,107,4157.283601
103.571723,78,4166.593658
114.432459,101,4179.767971
107.27443,79,4189.746706
95.269976,57,4196.095736
102.171856,82,4207.899732
100.378063,82,4219.625714
102.136393,77,4228.553703
109.637128,97,4241.108367
141.006612,148,4257.315748
112.496123,91,4273.047366
96.554118,71,4283.27628
93.981519,85,4294.374392
88.451758,70,4304.020152
110.830552,84,4315.228451
113.182706,96,4328.726422
108.432139,87,4338.21852
2.30943,28,4339.588243
101.647533,83,4350.803357
108.879585,83,4362.524773
103.02597,81,4373.061438
112.346923,104,4384.790188
128.726359,97,4399.086257
96.289766,76,4410.713775
-4.184672,26,4414.745498
100.20969,72,4425.056969
97.354636,68,4435.751741
127.872728,142,4451.280498
107.467929,93,4463.699989
98.41189,75,4474.541019
96.279306,69,4485.422012
108.75084,85,4496.01683
109.310941,90,4505.118381
122.669319,86,4515.810904
116.512859,99,4527.905585
110.717859,82,4539.746555
112.786942,84,4552.673803
128.820828,135,4569.737883
94.20991,68,4578.214678
109.464929,91,4591.676218
116.608851,96,4603.217797
131.162613,134,4618.022992
106.029403,78,4627.925193
103.463524,72,4639.270631
99.942862,81,4650.400539
109.536617,92,4662.924354
95.485718,79,4672.829266
111.27475,89,4684.092777
104.162951,77,4695.531039
93.726689,79,4707.787547
92.608965,67,4716.941754
103.214551,79,4728.868632
92.809287,60,4738.882974
101.520701,82,4751.199617
96.443221,77,4761.628056
94.78807,69,4772.455966
100.30751,81,4783.582943
112.257792,100,4796.856891
123.084662,98,4810.232422
21.941318,71,4819.988719
129.371787,127,4834.559319
108.205124,90,4848.267324
91.755435,67,4856.200972
106.518454,78,4868.628993
95.990082,65,4875.964731
115.758013,103,4889.900879
106.712211,83,4901.068804
109.551139,74,4911.900542
98.601911,72,4924.276099
89.266437,59,4934.248695
110.368663,85,4945.367881
109.303042,90,4958.479369
93.34261,68,4968.629245
95.716619,66,4976.024914
104.975853,74,4985.675878
102.698528,74,4993.786192
106.810851,83,5004.746283
101.222677,78,5015.226978
108.611146,93,5027.827792
107.731011,74,5038.711331
95.576226,68,5048.961967
96.837992,68,5058.030871
110.650895,83,5068.154069
115.194834,78,5080.809894
119.403127,92,5094.448449
104.162358,71,5105.261464
99.254741,66,5114.246485
156.282076,154,5130.659423
16.507842,70,5138.358421
114.020716,84,5150.412273
151.417083,138,5167.009658
96.085089,82,5176.922206
97.934505,80,5186.701495
104.766431,83,5198.395537
107.391444,75,5209.313684
151.750818,183,5236.032634
5.2995,25,5239.388837
105.52853,74,5248.607146
142.063662,172,5272.505934
110.645675,93,5282.734149
84.93674,63,5290.52407
99.745734,71,5301.978865
101.430082,75,5313.439015
123.174378,93,5326.486959
103.010731,74,5337.400083
2.203671,28,5342.648156
104.038312,73,5352.945268
103.369288,71,5364.892445
106.455437,85,5376.031092
99.706903,79,5388.0905
98.63709,69,5397.735899
98.537683,87,5410.975293
106.744792,76,5422.49039
122.713493,103,5436.966375
107.110216,69,5448.766074
137.353971,148,5463.883183
104.453821,72,5474.244001
90.164749,97,5488.644347
117.364103,82,5498.709727
90.01049,60,5508.694714
92.38731,62,5519.250623
111.146356,75,5530.746287
104.024699,72,5539.930559
1.694982,27,5542.901237
101.600085,72,5554.693272
90.513712,54,5559.507139
134.389562,119,5575.03112
111.463911,73,5585.908771
95.838563,80,5596.395571
110.14789,80,5608.053282
97.73245,61,5616.927795
102.897807,72,5623.882611
126.981208,108,5637.365607
119.10575,100,5650.703227
128.549954,90,5662.64786
111.054628,121,5681.029171
112.732637,72,5692.879222
105.88532,78,5701.733933
120.466346,88,5714.836332
101.528057,74,5727.466697
92.953057,64,5737.008836
100.378057,61,5745.203266
102.97614,80,5756.863878
117.459771,88,5769.24462
111.907026,76,5780.282184
8.982226,47,5784.885928
114.628221,90,5798.924699
117.039499,83,5811.089128
99.617652,65,5820.691366
3.881922,24,5826.249535
100.525229,72,5837.075182
106.699071,76,5849.170932
143.8702,151,5867.30676
97.384857,70,5875.906301
101.200171,75,5887.446288
99.742028,73,5897.140616
106.863618,90,5911.328264
99.455951,66,5919.29815
119.455085,104,5930.484104
122.018969,93,5942.477714
96.956662,72,5953.959409
111.047549,74,5964.18485
99.770217,76,5974.930161
101.807384,88,5986.197146
113.245378,94,5997.706722
103.267705,74,6009.715669
117.38146,102,6020.68307
110.314041,82,6030.749834
6.212828,24,6035.863222
100.849455,65,6044.296826
7.772111,23,6048.333519
118.464935,89,6057.53632
103.216954,88,6067.688732
119.378644,98,6081.609183
104.861696,83,6092.882815
108.075267,78,6102.136045
118.555757,89,6112.924484
107.984132,79,6123.408518
110.599836,76,6134.42621
115.110792,95,6146.475133
105.228067,79,6157.079998
107.379892,73,6165.741114
120.08221,90,6176.523462
101.364155,67,6188.129699
134.397346,108,6202.012667
125.881499,108,6213.882383
108.10714,77,6222.556497
6.594743,42,6225.687122
128.052836,96,6236.119365
100.851663,87,6244.07275
108.432934,77,6251.200069
115.27088,83,6261.911644
107.565462,73,6270.034969
113.312043,83,6281.711093
-10.486843,35,6284.86811
101.586966,72,6295.716526
121.33904,80,6301.133491
105.305688,74,6309.918427
120.244033,83,6320.561375
101.416316,77,6330.827965
101.898765,87,6342.429727
107.318794,72,6351.646508
102.436587,79,6360.956074
109.895674,79,6371.997532
107.719218,71,6379.955938
102.085386,75,6389.265106
118.214575,84,6399.847093
105.725233,70,6408.397381
105.840313,82,6418.381778
107.649043,90,6431.950135
116.367135,77,6443.558467
105.689263,81,6452.443257
0.41903,30,6458.318194
100.392176,71,6467.888376
113.749423,97,6481.269611
113.886989,75,6491.198564
114.877625,80,6502.777702
112.747698,82,6514.502378
111.399391,73,6525.916384
4.359545,27,6530.041747
97.312846,90,6542.493424
2.026544,24,6547.063636
104.344354,70,6556.823032
102.9003,72,6566.618801
108.528176,74,6574.219687
-0.569926,29,6581.08092
114.14544,73,6591.383014
123.959302,82,6604.154882
22.222256,59,6611.13527
129.769195,95,6625.892005
114.03058,80,6634.1894
109.71415,72,6644.49008
115.862219,77,6654.439953
98.188259,53,6663.576219
106.706952,73,6672.840851
103.852065,78,6680.950366
111.229693,75,6692.327905
8.083391,50,6699.792188
114.322354,76,6710.824048
98.670315,57,6717.376172
116.095066,100,6733.368127
120.396419,84,6745.042619
20.47995,67,6756.249778
164.165505,197,6781.371823
113.318279,77,6791.966644
93.594045,59,6800.702883
116.681386,76,6812.714565
120.760496,86,6825.092014
133.909494,129,6842.439974
103.803655,85,6851.893406
120.308076,92,6862.779716
108.40594,66,6871.167214
115.064051,79,6883.285808
111.233155,75,6895.353663
122.79426,87,6906.048774
113.203143,88,6916.140267
111.686452,75,6926.034035
165.035022,167,6949.423737
-1.579773,26,6950.695024
113.961738,77,6958.413777
118.907367,83,6965.120481
108.569186,80,6976.93863
107.432329,78,6988.45037
124.299255,89,6997.654816
106.978071,79,7006.848022
133.156018,131,7022.073387
108.267166,89,7033.440298
176.461237,206,7058.540236
133.272894,114,7075.157387
116.7069,78,7086.026566
102.3623,62,7094.378218
108.650728,76,7102.017879
97.27753,66,7110.519
114.250913,78,7121.499178
108.022157,73,7132.950188
117.336617,96,7144.815715
114.031266,83,7156.974207
111.838739,86,7168.779001
105.015513,82,7179.26668
116.967018,80,7192.083214
101.915938,69,7201.14298
107.071309,74,7212.185084
104.551016,70,7221.8062
115.551463,83,7233.466076
123.550502,92,7247.578173
93.808256,51,7254.53159
102.772685,74,7266.55367
110.99044,78,7276.543078
119.914372,142,7298.584708
105.116497,79,7310.63132
106.114125,66,7320.70943
100.933057,66,7331.368169
98.786747,66,7340.313842
104.157642,74,7351.13771
116.226851,76,7362.029696
105.550898,70,7371.752516
100.171601,63,7380.641802
112.745266,76,7391.066181
114.511863,84,7403.995094
108.75448,72,7413.704181
105.495044,72,7422.887129
110.845635,85,7435.448538
136.401373,144,7457.162115
101.774551,69,7467.415617
114.965679,75,7479.37613
111.437976,72,7489.199894
112.412429,88,7501.539639
109.529228,74,7513.573606
97.15044,67,7521.529718
114.457626,76,7533.69544
102.934067,69,7543.857983
109.237046,71,7553.97587
107.636951,75,7565.440937
54.098183,55,7573.961668
106.970566,76,7585.714836
120.375363,92,7600.411003
0.979555,36,7606.305767
101.773881,81,7618.585007
108.180516,74,7630.080484
114.642763,76,7640.908476
108.932667,80,7654.209467
8.804889,64,7661.971823
101.73387,66,7673.265351
96.770975,66,7682.350141
95.297497,71,7692.523945
116.964849,81,7704.233514
218.330493,255,7739.772022
92.265498,59,7748.610869
108.208323,77,7759.710684
110.736192,76,7771.166677
103.668993,113,7785.378636
93.108484,67,7794.593644
112.242405,75,7805.574056
109.365993,79,7817.091841
112.403269,76,7828.520842
109.99118,70,7839.469785
111.119611,78,7849.962451
83.737453,63,7859.458055
118.200475,88,7873.38113
101.472511,74,7885.477323
114.632045,84,7897.249408
105.494312,76,7908.647455
113.861391,77,7920.881381
106.593975,73,7931.161743
110.598845,71,7939.747892
8.990287,53,7947.266879
105.500351,81,7960.000748
110.583365,73,7970.354766
110.048459,74,7979.045486
2.639453,27,7984.257473
101.353524,65,7990.950702
116.268702,78,8001.936155
112.074404,78,8013.49585
115.575785,81,8024.590263
103.638877,75,8036.474437
111.418939,74,8046.885895
114.941043,74,8058.306153
112.841403,77,8070.407755
121.497224,84,8080.599773
105.382773,71,8090.367849
2.69517,30,8095.016537
105.109009,68,8105.415405
122.85006,83,8118.285387
110.986584,74,8129.236039
103.94497,91,8141.138916
106.34216,69,8152.491312
112.543668,77,8164.33005
103.981273,70,8175.607662
111.299578,71,8186.570625
130.779065,94,8199.083576
103.091004,62,8208.48807
112.292275,72,8218.210879
102.747297,65,8229.383642
153.310028,154,8250.19674
108.855995,75,8259.968656
5.311127,25,8263.997354
108.129799,72,8274.330776
115.173759,84,8285.613772
107.493225,74,8297.08187
100.090264,73,8307.814842
118.231678,80,8318.882094
9.511837,50,8326.397399
116.430486,81,8336.993086
104.854153,66,8345.458572
103.278266,68,8356.82658
150.187005,190,8380.895826
107.020284,70,8391.143106
114.341003,76,8402.16521
116.127921,78,8412.124063
120.747548,83,8424.413139
114.93986,82,8436.135866
100.538304,68,8447.215313
105.047081,72,8458.100275
109.442394,73,8470.118962
110.884765,71,8482.036288
93.08699,57,8491.303819
-7.243997,35,8496.171671
115.234841,77,8507.691778
115.211283,79,8520.352086
110.758176,72,8532.237122
119.199009,84,8543.423895
111.783723,69,8553.67675
114.697551,79,8565.747843
96.706881,70,8575.7979
120.192876,86,8586.360357
103.470167,63,8595.610379
116.638286,91,8604.748194
97.095562,72,8615.58998
109.123562,71,8625.188506
113.13699,73,8637.661703
86.491075,57,8645.879987
101.516996,70,8656.164178
116.666345,79,8666.051993
162.052684,153,8685.817758
123.66974,95,8697.415355
105.740683,72,8704.899018
120.866401,85,8716.243975
116.17704,77,8727.597579
108.028798,67,8738.843198
118.448343,83,8750.508214
115.802045,76,8760.302236
112.034972,80,8773.002486
117.566042,79,8784.090185
112.584091,75,8795.479115
99.371457,66,8804.057562
117.68645,83,8813.550649
111.687269,81,8824.697653
123.26224,90,8837.184495
114.199067,74,8849.03869
142.656179,107,8861.367044
113.180031,74,8872.757592
128.816656,90,8884.003551
121.931906,83,8896.297754
117.349485,97,8909.470815
123.285192,90,8922.631616
108.269778,69,8932.75841
126.158726,85,8942.811196
112.214772,80,8953.945153
123.442398,83,8966.220417
6.857426,24,8970.841141
115.25338,84,8982.575351
133.026759,98,8995.228459
119.505515,82,9008.539974
119.743247,82,9019.622936
112.779498,76,9030.136894
107.356579,68,9039.833764
116.882823,85,9052.080615
114.643751,77,9064.234101
110.849245,70,9073.269689
104.151735,72,9082.416125
102.114363,64,9091.972808
115.905832,77,9104.054127
113.796761,89,9116.389754
113.989809,80,9128.571442
124.066418,78,9137.886841
114.944931,78,9149.403378
120.224012,84,9161.592051
107.993032,74,9172.512477
117.236186,78,9183.555239
117.025842,81,9195.217765
115.162201,76,9206.730806
2.273335,36,9210.49762
112.829775,68,9220.691081
108.279069,73,9231.647704
112.310676,74,9241.309118
110.278046,73,9251.600354
114.44941,77,9262.104118
109.124909,73,9272.582474
13.024091,53,9281.277195
114.438985,81,9292.746903
117.807549,87,9304.541533
115.512266,75,9315.581243
124.674008,86,9329.028653
106.190982,71,9338.055207
106.074991,78,9349.1662
113.049076,75,9357.900408
113.0176,77,9369.368453
107.231819,71,9378.576132
116.613727,76,9388.411324
110.659765,74,9397.574015
102.170474,79,9409.71137
93.644301,72,9420.555267
118.421604,80,9432.605023
118.822382,84,9443.263379
120.276783,96,9455.221046
126.410329,92,9467.183433
79.657548,70,9476.215486
120.207847,87,9486.941905
107.170264,68,9497.130713
121.820367,88,9509.066277
123.088307,87,9520.857885
114.506019,82,9532.07841
97.386632,51,9539.575839
117.566591,81,9550.719232
144.346642,132,9566.448331
111.563842,82,9576.991885
106.697159,84,9588.263448
117.467254,88,9601.819702
16.771825,59,9608.409314
115.702985,84,9618.50821
120.362053,79,9630.689912
114.316211,79,9641.170244
108.513912,76,9652.753242
110.799009,77,9662.090299
119.573645,87,9675.135535
118.463338,84,9686.340386
117.173826,88,9698.502172
113.651642,79,9710.086418
101.947252,66,9719.62061
117.473626,80,9730.69666
131.016865,108,9744.768675
-7.738282,38,9751.421558
111.810165,79,9760.717842
123.076344,102,9772.286024
121.068882,90,9785.360502
118.724857,75,9795.636699
108.740012,76,9806.089339
119.105867,77,9815.303424
113.883293,83,9824.789747
134.417141,111,9838.902663
116.287908,81,9851.14929
115.833198,82,9861.697318
113.290875,73,9871.450052
123.425491,86,9883.25503
119.306128,81,9895.41289
124.700303,89,9907.78264
112.081942,81,9917.004472
102.11244,66,9927.21004
110.046521,70,9935.673616
155.694548,146,9956.260737
120.79316,80,9967.20401
114.236974,76,9977.689348
116.996707,76,9987.631691
118.625204,87,9998.331941
138.16437,114,10013.825553
120.340377,80,10023.361291
0.25022,29,10028.54231
114.401834,75,10038.438319
120.367782,81,10049.606866
117.578317,81,10062.350996
115.749421,79,10072.884549
116.096196,78,10082.313442
122.649324,86,10093.556239
116.394916,76,10104.993824
112.067119,75,10114.187858
133.970749,109,10128.129013
1.866315,41,10135.238729
111.290649,85,10147.035366
121.884602,80,10156.40923
134.507408,109,10167.62974
131.297517,96,10179.212397
127.885317,98,10192.432057
121.966215,78,10202.31206
112.822705,83,10211.225066
121.834313,95,10223.26511
138.329686,106,10237.683664
113.761159,77,10248.116542
111.298465,72,10258.509333
117.041728,78,10269.002042
117.512392,83,10280.72417
117.346303,86,10292.02378
119.501353,83,10302.732994
231.835249,347,10344.415979
122.823553,88,10357.275307
127.422104,119,10370.432444
115.956323,74,10379.673045
6.839486,24,10384.756941
125.16548,92,10395.022188
101.396249,83,10406.078259
112.374284,83,10417.760126
155.270341,109,10428.447494
121.768091,96,10439.42014
127.249686,100,10451.489414
118.762547,83,10461.957437
117.946668,77,10473.533512
126.507883,92,10484.237408
60.519939,130,10500.585793
82.886488,43,10505.625412
121.424452,79,10516.099818
120.39811,132,10531.365824
119.55122,85,10542.055668
117.931045,95,10555.857002
127.484867,90,10568.332147
132.04777,94,10577.587047
121.001438,90,10588.954665
106.899981,82,10600.020854
115.31562,80,10610.335136
114.757743,80,10621.397961
121.157609,88,10632.677001
116.894461,79,10642.030153
120.870812,98,10654.701228
114.180085,86,10665.913386
-7.69033,46,10671.566561
117.317431,78,10683.15856
113.567441,77,10692.427705
117.931153,78,10703.603163
-1.804338,40,10709.790926
102.791192,77,10719.007042
128.338606,97,10732.72922
115.535393,75,10742.335725
143.739024,153,10759.761316
120.447722,84,10770.944342
125.465635,93,10781.784318
116.009901,77,10790.533488
124.58671,99,10802.608928
125.325106,84,10813.787746
113.021882,78,10824.348142
240.925969,296,10859.550978
109.403743,82,10871.103848
120.190658,85,10881.643941
123.002709,100,10894.43098
119.43927,81,10904.990142
132.295915,102,10917.195853
121.592582,80,10926.647314
123.430057,85,10937.82508
119.25296,81,10947.297787
120.908921,89,10959.230875
147.399107,137,10977.433215
120.634713,81,10989.051534
-13.425564,33,10994.386507
125.532001,84,11007.287521
121.035041,86,11018.588624
124.555815,89,11031.001282
120.545497,81,11041.58689
112.517236,83,11052.319731
124.982828,90,11065.847472
123.719121,90,11078.406118
106.440451,64,11086.260944
116.465436,80,11097.468269
117.148881,89,11108.148985
110.781946,110,11122.817302
6.22727,37,11128.085778
124.311859,86,11139.956933
85.594917,44,11146.799212
96.076067,71,11157.877638
118.946204,85,11170.724466
123.81083,85,11181.948677
123.26362,87,11192.127066
120.949472,86,11203.905714
122.818116,91,11215.926354
121.984217,86,11228.220953
126.560029,100,11241.005067
112.002125,77,11251.949232
108.81348,75,11262.345023
112.865882,76,11273.271387
110.734347,78,11284.822611
108.880898,73,11295.847098
107.862679,86,11307.073781
120.889481,88,11317.852833
126.34905,88,11330.290835
115.967192,78,11343.578473
109.911928,72,11354.049233
2.204862,37,11358.898739
122.6256,101,11371.017958
119.475574,81,11383.267053
137.471828,103,11395.545834
112.133816,72,11406.852516
119.238091,82,11418.538974
120.42104,82,11429.024781
14.964966,49,11437.125463
121.812532,100,11448.16424
106.191898,69,11457.822193
114.931264,84,11468.567058
116.64272,74,11477.190099
127.707833,86,11492.267293
13.031159,51,11495.852373
14.914673,55,11504.989814
129.950597,98,11517.026741
21.462967,64,11525.965252
143.162179,152,11543.219547
124.711538,91,11553.441898
113.275649,84,11565.164735
1.218589,31,11569.954555
117.84487,82,11582.158143
123.960106,84,11593.491702
110.523142,75,11603.894052
57.087487,29,11609.66337
117.900201,84,11620.820033
120.083022,86,11630.466494
116.145668,79,11643.141683
127.087328,93,11654.504493
97.794842,71,11665.29464
113.382944,84,11677.373415
123.384217,114,11689.818014
111.638114,80,11701.455086
119.470362,81,11711.326546
89.011359,47,11721.367898
123.999853,91,11734.376904
114.453045,79,11743.663694
109.593856,72,11752.297634
122.494594,81,11764.51064
120.846542,82,11774.979889
117.363654,78,11785.949039
116.42178,75,11797.478845
131.298133,96,11809.926667
109.455069,74,11822.009155
114.581897,75,11832.465194
7.344989,38,11837.405548
175.980111,193,11860.974228
121.643849,85,11872.707877
117.618314,83,11883.529011
117.729221,84,11895.63813
