#{"t_start": 1723435951.1024146, "env_id": "bipedal-v0"}
r,l,t
92.871896,56,3307.064237
129.547556,121,3320.172234
126.505405,124,3333.589914
-2.126698,45,3339.303495
9.230456,70,3348.498956
5.557968,47,3353.437279
12.33672,57,3358.896721
114.553266,107,3372.407735
-1.316187,27,3374.829167
107.285256,123,3385.38463
107.75337,82,3390.922053
13.269761,69,3398.967556
111.253096,124,3411.23792
105.820535,106,3419.036019
110.16149,133,3428.807255
-0.432398,36,3434.747767
97.354569,76,3440.738767
127.114835,112,3455.194335
171.410233,206,3480.8187
104.159916,89,3491.558136
132.272941,143,3505.44685
17.277498,58,3510.894221
101.172623,81,3520.228448
166.929704,196,3542.810389
104.030936,93,3553.827456
103.311943,103,3566.406724
140.253686,117,3580.227757
2.154775,26,3582.608729
116.549679,110,3593.293268
30.064803,90,3601.26366
35.866811,72,3610.502209
92.801988,81,3622.274997
103.976318,97,3632.110245
107.285247,87,3642.799954
101.394361,85,3656.301973
92.700214,73,3666.063167
107.752828,85,3677.37107
133.795356,125,3689.99914
102.422686,84,3699.612758
105.881466,88,3711.409411
108.380552,122,3723.551493
111.211128,96,3735.093395
106.833695,83,3746.716953
101.942515,109,3762.542461
113.090477,105,3775.360286
103.609437,98,3788.480634
175.455676,248,3822.33679
103.660178,86,3834.065093
101.264731,79,3845.062553
109.36424,85,3856.859238
113.142677,97,3867.381625
95.65098,81,3878.521532
107.979455,84,3890.268079
98.826814,70,3901.017581
98.512018,72,3912.443519
109.849371,88,3925.33601
100.396952,64,3934.219782
100.544399,79,3946.20214
99.49495,82,3955.220234
122.468612,107,3969.240372
100.22773,77,3979.681635
109.583976,97,3991.241168
119.054647,100,4003.399857
112.970835,98,4012.775033
162.615096,193,4037.520103
110.310911,91,4049.448399
123.76251,119,4062.044466
103.552064,75,4070.617435
100.210403,86,4081.293227
106.029546,81,4089.472101
7.507988,47,4095.216055
144.599454,195,4120.16759
94.263196,72,4129.340849
94.492434,67,4136.650563
107.38384,93,4148.138621
117.350777,110,4163.938931
6.231561,64,4172.217836
106.679693,87,4184.027961
121.210936,116,4198.691922
107.447669,80,4210.422926
-1.665858,36,4215.343066
139.06833,161,4234.363425
1.084739,31,4238.54864
108.394714,91,4248.737412
105.148164,78,4259.109811
104.590445,76,4270.598544
105.059783,73,4281.416188
91.279157,66,4291.478637
106.423399,80,4301.912032
91.768768,69,4311.027447
116.598701,102,4326.296252
104.191995,89,4336.420468
117.654698,91,4346.204241
110.130901,98,4357.758896
110.404428,91,4370.278663
105.966755,82,4381.483289
110.53302,90,4393.81514
106.501584,75,4404.839991
131.933073,112,4417.389151
105.18175,84,4428.579263
94.81806,79,4440.673774
117.143774,111,4456.307719
105.723379,90,4468.223144
99.691525,83,4479.906299
104.180698,79,4490.907208
128.246242,108,4501.663011
14.858158,51,4509.799032
104.672549,81,4518.10055
34.297356,52,4525.617875
104.352156,73,4536.562223
104.349759,80,4547.65969
110.71836,87,4559.50474
102.454949,87,4570.880332
102.791624,74,4580.676479
110.957312,89,4592.91523
100.169041,79,4602.321389
94.769985,60,4609.553721
107.971758,89,4619.744546
117.149933,97,4632.442271
107.548633,89,4643.715633
103.094376,86,4656.647454
115.853944,91,4669.601404
105.566844,73,4679.384703
122.551379,104,4692.673059
96.581494,70,4701.818521
112.109917,86,4714.333985
3.773781,42,4723.01807
-2.103492,29,4726.625992
88.272777,56,4734.857466
103.578557,73,4746.292502
87.732846,65,4755.314633
93.643929,77,4766.913222
101.282154,77,4776.802039
89.64431,67,4788.129635
116.175119,88,4799.967691
103.702557,82,4810.084141
107.195776,97,4822.175335
113.276771,75,4832.565261
101.802644,73,4843.066571
104.929,81,4853.650732
100.216168,79,4864.450033
149.873999,148,4884.504615
-2.40915,37,4887.743743
105.413688,79,4898.28504
109.810108,79,4909.291935
112.624101,76,4921.774099
106.876298,72,4935.42415
103.994533,84,4946.511328
96.138516,70,4955.715654
95.659279,71,4963.272894
109.828576,81,4974.907913
95.332912,66,4983.781005
124.006778,103,4995.992425
118.788222,82,5006.917343
112.170457,86,5019.325918
105.701726,96,5031.936926
95.65918,67,5042.695361
117.061135,99,5055.472529
132.499229,123,5074.948091
144.871296,133,5094.147145
98.406007,73,5105.021166
104.169736,78,5115.953144
28.625995,95,5125.268752
111.136511,81,5134.421414
99.07567,81,5144.791447
124.231036,97,5157.343242
114.014747,85,5165.220038
96.684804,75,5172.754351
101.077168,71,5184.502249
114.286394,92,5196.992274
103.859082,74,5207.34806
111.318476,113,5224.385968
100.740106,61,5231.658558
107.199205,83,5244.305422
104.304189,72,5254.564579
112.044034,72,5263.18932
113.187839,85,5275.208185
100.773345,72,5282.188788
103.212226,84,5295.533488
118.161302,96,5309.282499
96.380229,62,5317.06601
105.316676,83,5328.738083
103.442543,72,5340.74355
118.433448,80,5352.904514
3.432778,27,5356.94728
102.430087,66,5368.691546
113.308837,80,5380.321161
86.318933,68,5389.334461
96.452364,66,5398.857837
89.484985,63,5407.227152
122.128456,108,5425.542028
104.994373,70,5433.585517
97.21033,67,5444.206499
19.125692,54,5452.924529
129.841477,123,5465.643332
100.923183,80,5476.809184
99.589975,67,5487.582888
105.663245,68,5495.618464
118.305897,80,5507.8083
109.167255,78,5520.463577
102.474691,73,5531.910726
108.868701,78,5541.800629
103.145817,72,5552.482653
110.168753,88,5562.142342
118.02847,106,5576.781659
6.749171,44,5582.329677
106.97926,86,5593.632833
84.527807,54,5600.033983
108.555867,76,5611.594128
101.953013,72,5620.241093
109.705553,77,5632.352503
127.309314,107,5643.557145
104.354675,78,5652.960336
99.753735,69,5663.741318
105.175815,77,5672.549033
101.435743,67,5684.876091
112.956825,97,5698.122513
88.986957,56,5707.534365
23.523693,59,5714.77658
97.696957,72,5726.791309
102.140948,73,5738.196815
107.183195,70,5748.389555
90.389883,59,5756.107481
95.280493,63,5763.919321
112.682615,93,5778.715159
58.211805,44,5782.137215
121.884588,93,5796.31228
120.499432,90,5809.23203
94.715581,69,5820.562097
91.22793,59,5830.413015
91.92983,73,5841.292684
1.87318,29,5845.928005
110.15365,84,5856.687445
113.825114,83,5868.397211
108.613746,83,5877.987972
109.226795,75,5889.444402
11.862329,64,5898.333074
102.30677,76,5908.782444
104.85291,71,5917.516365
136.022716,115,5932.298724
100.051801,82,5942.353912
102.542228,74,5953.87413
136.86384,139,5971.774895
118.14159,84,5982.900257
107.452169,77,5994.03882
114.395884,91,6007.597422
136.419918,147,6025.916275
112.030527,89,6037.81439
11.305151,55,6045.46328
102.281836,95,6055.925768
145.907853,118,6070.282398
106.142338,81,6081.519913
106.592059,78,6091.524732
118.058386,95,6104.613373
106.986037,76,6112.817841
102.798352,80,6123.313237
93.762266,72,6133.673839
116.827701,97,6146.336371
200.083666,280,6184.034616
101.697794,68,6193.443169
102.445961,71,6200.848032
114.894188,81,6209.666229
111.216044,83,6220.806435
200.677709,266,6246.192332
123.785231,88,6255.353601
102.350972,65,6263.844695
111.7327,79,6273.229829
108.710412,77,6283.069563
121.433012,97,6295.705746
114.862515,83,6302.905665
97.468414,61,6308.494891
3.447095,27,6313.710295
117.711635,116,6327.358894
119.363148,95,6339.655347
128.843193,130,6357.065199
108.98457,80,6367.628439
103.219172,73,6377.325712
125.014424,80,6385.59776
112.418605,80,6395.539523
115.85001,77,6405.401328
153.024361,144,6424.891425
118.805791,83,6436.550652
104.332781,76,6448.747596
106.353754,74,6455.752072
107.028946,80,6467.809616
115.394732,81,6479.611743
104.976824,77,6490.17704
90.496496,57,6496.762271
107.605973,79,6507.744974
116.147486,76,6519.839521
108.200514,79,6531.522527
109.532984,77,6542.466658
109.793703,73,6552.900337
114.671109,85,6564.126632
117.050149,86,6575.981267
121.934829,101,6592.549455
115.866669,73,6602.831916
113.860232,78,6614.803192
100.565416,72,6622.86311
132.877803,117,6638.798784
114.323347,78,6648.117515
112.92955,83,6659.970259
104.635524,75,6670.733693
130.804484,116,6686.503127
100.574461,70,6696.172318
101.606292,68,6705.307355
106.405406,72,6716.212743
109.647092,76,6726.571223
114.545623,77,6738.066254
109.850722,71,6748.669522
110.48752,78,6761.522918
129.517265,107,6772.347685
106.553614,75,6783.412895
117.213164,78,6794.511945
111.222837,74,6805.306929
124.019886,94,6817.826666
8.33633,23,6821.260237
103.9235,77,6832.834052
122.515416,88,6846.870032
157.820779,167,6865.84753
109.890231,80,6876.84144
110.853146,76,6887.63295
130.111271,105,6900.645769
114.61752,104,6912.813686
103.286839,69,6922.47766
112.491464,88,6933.198262
104.14459,79,6944.179004
174.980611,211,6965.090227
105.092584,74,6976.181636
104.536515,74,6987.107869
126.371796,90,6996.243201
4.879156,31,7000.449136
108.244533,76,7008.425505
127.065011,111,7021.482982
106.063828,75,7031.281184
85.61989,60,7041.283925
100.53231,73,7050.0156
121.002306,95,7060.407928
111.358267,86,7072.872147
109.018809,79,7083.768425
64.788336,28,7087.324032
136.036937,114,7100.423771
11.044433,56,7107.551167
98.864976,76,7117.388712
117.778689,86,7128.591274
97.810428,74,7139.924227
109.624092,73,7150.789482
102.720698,65,7160.254251
124.418868,98,7172.874434
107.034404,71,7183.151608
115.724503,85,7195.97017
105.916418,77,7207.03789
105.044956,70,7217.907198
110.485613,73,7229.23312
109.845246,77,7239.179481
111.777462,84,7252.470002
117.715736,83,7264.187528
163.861574,156,7284.981041
107.913993,70,7294.713737
110.676455,72,7305.423592
107.010424,71,7316.213033
109.9421,69,7327.613714
117.710277,78,7339.010843
101.885574,70,7348.064908
105.970859,72,7360.004046
110.3133,75,7369.83272
115.787548,80,7383.047447
104.851453,64,7390.371325
107.598041,83,7402.114009
105.601025,73,7413.551161
115.036164,77,7422.885875
116.425206,88,7436.642973
116.590481,91,7449.718907
2.042201,27,7453.864624
108.847059,72,7465.190009
96.397939,61,7474.008594
8.217616,23,7477.955614
116.758401,77,7489.043623
115.453777,80,7500.604235
110.002283,73,7510.391751
106.382646,74,7520.734688
103.308877,67,7530.968574
104.314157,70,7541.226775
110.543788,80,7553.785095
105.919133,68,7564.514062
113.415153,75,7576.397319
79.327916,52,7584.711836
111.691084,73,7596.62261
110.338652,86,7609.450566
99.136655,70,7620.306036
116.448226,74,7631.198431
110.961754,78,7643.252661
96.614181,66,7652.219256
116.096179,85,7666.704908
106.043659,72,7678.775809
107.995824,78,7689.230618
116.079073,84,7700.424735
99.11873,66,7710.49251
111.129105,74,7718.470649
106.745399,75,7728.141478
102.054097,68,7737.809084
110.924606,72,7749.765311
111.50609,78,7761.467749
107.893216,74,7772.326636
2.660607,35,7776.632879
105.681334,79,7787.143781
104.562741,80,7798.913117
109.420101,73,7808.170403
109.910007,76,7818.472828
110.411448,79,7830.514408
105.688896,71,7841.483463
111.00905,72,7852.974266
104.042222,67,7863.669549
112.550531,91,7877.722171
76.430498,60,7886.624389
122.864605,83,7897.241642
108.685848,77,7909.812902
107.392735,73,7920.800816
104.137282,76,7931.156969
106.472756,68,7939.663623
98.599744,67,7949.802158
117.666136,79,7962.479525
95.631542,72,7971.694243
110.366393,74,7980.899544
116.570578,81,7990.867427
107.982236,72,8000.629661
113.639317,80,8012.729829
112.065241,80,8023.802872
113.12976,71,8034.58084
117.663375,77,8046.072983
108.156194,71,8056.285387
115.519473,76,8067.82752
100.32664,92,8079.877344
109.182649,76,8090.3532
119.491389,81,8103.266792
123.321985,89,8116.331082
106.520436,73,8127.202756
107.039315,75,8138.131482
95.887807,62,8147.029676
107.228184,68,8157.690051
113.921293,74,8169.118733
113.629728,73,8179.89573
111.875563,76,8191.457764
148.84933,131,8210.49717
112.030553,78,8222.050934
131.967427,96,8235.125848
107.444473,80,8244.506761
100.166453,62,8255.703947
115.134545,82,8268.471375
114.861885,82,8280.177041
108.411702,74,8290.553882
111.411332,77,8300.320699
119.760051,86,8312.060899
125.186248,95,8327.531028
119.224221,85,8338.806276
91.242335,65,8347.192124
104.504843,65,8357.921012
111.071622,83,8367.431172
107.952719,73,8377.254438
116.670277,81,8388.288253
109.680762,73,8398.685223
111.869782,70,8408.989776
99.571449,60,8418.416055
112.162418,73,8429.377753
110.859623,81,8440.303684
110.123587,71,8450.485641
95.557736,67,8460.151367
-5.492997,36,8466.697564
112.513039,73,8478.141175
107.044161,70,8488.404154
95.584751,59,8498.27377
2.71857,39,8505.447132
113.51884,84,8518.206903
97.879083,62,8527.598061
122.247237,84,8540.467138
104.098747,72,8550.254436
116.213398,85,8563.030623
115.818928,81,8574.590694
113.799762,74,8584.217716
123.409724,92,8596.971841
121.637722,95,8606.801782
104.174746,69,8618.053776
111.04164,72,8627.170217
95.931268,59,8637.031855
117.514617,80,8649.816128
5.985438,60,8657.558154
114.743426,87,8668.826721
109.741187,78,8678.757107
112.835767,70,8687.895833
112.962563,79,8696.779482
100.27288,68,8704.177891
113.643129,75,8714.098361
107.522112,70,8725.845526
115.635828,75,8737.380072
110.17841,74,8748.145041
105.537883,73,8758.002247
110.243189,71,8768.187368
114.987485,74,8779.099869
108.628397,70,8789.354791
235.780864,246,8823.345688
123.850724,92,8834.14807
83.751585,80,8845.701818
113.351801,73,8854.851916
93.673276,59,8863.139651
107.630236,69,8872.695817
117.279386,77,8883.605232
110.302183,78,8894.633677
120.322892,85,8905.301663
109.256545,70,8915.503144
117.185059,89,8928.618398
115.776125,81,8939.156253
111.116335,76,8948.376894
118.939544,81,8962.911104
115.418012,81,8974.025643
118.908029,82,8985.169028
98.764609,69,8993.67748
120.537994,87,9006.53233
115.95995,74,9017.420333
121.02376,92,9030.051498
113.455927,78,9041.07422
111.82574,72,9050.234357
109.448768,72,9061.717865
118.909567,81,9073.256382
117.646886,85,9086.664167
107.996445,72,9097.041493
115.554606,83,9110.807594
108.146881,76,9120.034129
113.170023,73,9130.977073
112.409804,75,9139.109805
121.000063,94,9154.438524
117.887389,82,9166.020101
119.319512,80,9177.049121
120.970013,84,9188.267836
101.848702,89,9199.566769
125.970513,90,9214.313051
121.733991,86,9227.245162
122.75003,99,9239.778076
128.460715,91,9252.822804
116.07476,77,9263.937207
131.972495,100,9278.987564
140.774815,127,9296.729387
115.093847,87,9308.034002
113.413912,70,9319.994268
17.973671,54,9326.515402
110.321146,77,9337.346807
109.794148,74,9346.53992
111.039408,78,9357.13052
124.696148,85,9368.844097
102.622507,75,9380.941309
128.281608,92,9392.834875
116.097257,80,9403.861162
11.568869,45,9408.921489
113.723286,79,9420.514498
93.909161,60,9429.316638
116.790861,78,9438.065723
4.814057,40,9445.788601
111.068767,79,9455.168276
119.586408,92,9466.494041
116.058152,81,9477.516438
8.469105,41,9484.188212
120.32069,85,9495.450663
114.088385,75,9505.848994
116.64852,85,9517.604053
93.628156,57,9524.686322
119.052239,83,9535.945829
124.912796,86,9548.3636
126.215233,94,9559.32162
112.440694,76,9569.025351
119.982647,89,9580.907446
114.651767,85,9592.22728
3.686966,29,9594.649497
116.098405,80,9606.274194
125.010858,89,9618.151895
107.325515,76,9629.13089
114.539596,80,9640.211821
104.18205,68,9650.410091
116.376523,77,9659.810671
112.858841,78,9670.37594
122.35635,83,9682.131895
113.579995,85,9694.94666
114.319783,75,9705.670936
115.31019,74,9717.077938
111.3605,69,9727.334864
120.928717,88,9738.617491
124.497412,82,9748.663255
116.117835,80,9758.626204
120.301346,85,9768.575645
116.212123,77,9778.460801
121.863472,80,9788.993723
119.638297,86,9801.330943
121.101484,83,9813.006758
121.106394,79,9822.811551
114.431007,74,9833.146973
113.247747,75,9841.366354
122.575792,87,9853.187383
116.55594,73,9862.935753
121.447088,84,9875.781977
110.955977,75,9884.492991
15.444846,56,9892.728421
122.666107,83,9903.834597
116.204989,84,9914.806818
124.201407,86,9926.603155
104.657729,75,9936.859594
123.071811,80,9948.904702
119.040082,75,9958.164482
113.488168,79,9969.183138
125.604786,85,9979.848481
106.666575,71,9989.632027
7.619654,23,9991.345882
117.358714,84,10003.775101
115.589936,76,10012.630014
1.995963,38,10018.704262
118.652775,81,10029.819276
120.109873,84,10041.115138
112.822538,75,10053.173968
111.309121,72,10062.345221
115.137465,76,10072.783773
120.80224,86,10083.573398
110.80463,74,10092.230653
119.382554,82,10104.945059
125.52542,97,10119.237473
115.5027,80,10127.916737
117.060016,78,10137.66937
120.401549,84,10149.437486
121.894217,86,10160.554877
116.726972,85,10169.575315
124.516209,88,10180.373842
118.694727,87,10190.472653
114.793241,75,10199.728227
117.09176,79,10210.213139
116.921972,80,10221.876142
123.242618,86,10232.900049
113.809775,74,10242.740911
126.315534,90,10255.261053
5.424372,26,10257.125844
144.951674,109,10271.804292
118.03183,80,10283.459874
122.436921,81,10294.048873
118.027471,80,10305.204174
105.535838,68,10312.655015
118.323122,83,10322.70382
144.063365,108,10336.17208
118.397089,82,10346.207063
118.336565,78,10355.552732
142.759958,115,10369.002295
116.01215,75,10378.884659
124.849782,89,10390.62916
121.819794,85,10400.784065
127.500151,94,10413.79623
122.75873,81,10422.094563
129.074842,103,10433.802811
121.226225,86,10444.400728
117.585359,88,10455.551349
117.365437,80,10467.732427
131.594057,97,10480.395947
14.578521,54,10487.844395
104.761609,92,10495.965232
119.846825,76,10506.85685
130.715088,93,10519.34817
102.321984,70,10527.883661
114.558799,77,10537.315087
119.267381,80,10547.782434
120.650022,88,10559.768915
124.921797,94,10572.939672
116.221861,82,10581.355584
120.853055,81,10590.119122
117.311587,81,10601.226802
116.503037,81,10611.56258
121.915027,81,10622.644914
11.25724,23,10625.533522
119.605052,80,10635.408738
119.482492,83,10646.0033
110.11821,74,10654.69898
268.072237,336,10700.53639
102.164477,72,10711.510485
112.979024,84,10723.264672
125.50564,94,10734.601307
118.991607,80,10746.054775
125.741191,102,10753.769343
96.405716,84,10765.443122
354.512323,466,10824.247378
127.453099,91,10835.518669
119.533015,79,10844.965782
167.321012,177,10867.330962
115.362386,82,10875.674128
116.139372,76,10887.144643
119.842642,84,10898.329915
106.871181,72,10908.036434
120.919229,102,10919.233953
118.444223,86,10929.395554
109.872354,75,10939.756178
120.529283,79,10948.583746
12.105663,48,10956.057127
116.344247,77,10965.979485
114.201686,75,10975.258108
113.011068,80,10985.847397
115.437427,76,10997.819933
113.546793,74,11008.741131
123.69146,84,11019.993605
153.127094,128,11036.84321
106.992061,71,11048.297327
119.761381,87,11059.609921
122.341761,88,11072.048284
116.415443,80,11083.188159
118.735019,82,11095.520197
122.047261,80,11105.97536
132.338958,97,11117.543036
116.658455,78,11127.259368
124.078559,87,11139.097531
116.472877,81,11151.572387
123.976142,88,11162.879807
112.245032,73,11174.359954
108.834656,79,11184.893399
112.840854,84,11197.732296
114.416186,80,11207.686195
134.790833,118,11223.827416
85.208903,48,11229.476907
108.710875,96,11242.182047
121.076068,88,11253.467236
118.934525,85,11266.726474
121.896334,86,11278.087557
107.880408,68,11288.252914
108.759727,65,11298.480805
109.678337,70,11306.557869
102.746313,74,11315.207417
132.94199,103,11330.283069
1.813637,30,11337.327533
123.490134,107,11351.442536
115.340356,85,11364.827895
110.707923,75,11374.612049
127.749353,89,11385.953755
118.827561,90,11397.889478
124.146943,91,11410.208861
117.001675,79,11421.293207
120.441952,79,11431.745027
125.97126,110,11444.741052
99.297478,67,11454.400697
120.657142,83,11465.01326
126.010624,87,11476.932793
124.265358,94,11490.500163
108.801361,76,11499.242806
113.478583,76,11510.022735
222.866481,268,11541.957459
84.920507,50,11549.452495
117.638705,82,11560.040522
114.159629,87,11572.443839
127.893606,88,11587.104255
121.23399,83,11598.320391
114.830351,81,11609.434571
118.511537,80,11619.982642
139.738479,145,11638.915818
125.926746,88,11650.199891
120.784737,91,11663.172868
118.873429,93,11675.46282
125.263455,95,11686.279666
118.85611,85,11698.602314
124.916723,92,11711.002743
9.692433,48,11717.747437
119.248371,101,11733.245452
131.75729,105,11747.120993
117.713186,82,11759.358577
120.203352,83,11770.430305
121.752387,85,11781.025347
117.060811,81,11792.167584
0.722839,28,11796.769947
118.925406,82,11808.372597
100.130712,70,11819.780384
112.409906,79,11830.273143
121.1164,91,11842.731582
121.323941,81,11852.797395
134.123477,119,11869.306454
130.908444,128,11884.728602
109.723352,76,11895.464844
