#{"t_start": 1723435950.8483622, "env_id": "bipedal-v0"}
r,l,t
-0.840542,56,1231.655819
4.667944,64,1239.359711
83.056435,68,1249.430893
93.335228,76,1260.930708
77.94183,86,1273.259947
-8.499905,58,1284.291838
91.696653,82,1297.236654
76.351245,93,1309.338971
2.442078,55,1321.180032
103.265899,82,1332.383704
1.388282,48,1338.95796
72.891807,59,1350.489697
-4.120006,61,1361.423046
109.522488,90,1373.900739
91.028672,82,1386.319746
106.511313,81,1396.870299
108.534169,102,1411.971766
100.715634,82,1423.659865
98.593845,95,1437.475681
103.892284,82,1450.417564
93.15798,72,1459.399854
100.253892,74,1471.763982
82.609226,80,1483.281332
93.868124,82,1494.547783
91.713293,77,1507.275446
6.201135,46,1515.724959
88.569326,72,1528.846276
6.836934,70,1537.890458
86.521871,77,1550.02127
88.195928,71,1561.307006
73.738303,66,1573.069975
4.289721,44,1582.383321
78.527317,72,1595.046678
78.002009,64,1605.582697
74.792904,60,1617.316726
75.672746,56,1627.690743
78.164983,62,1639.223644
-10.454857,28,1644.027271
76.584721,67,1654.807191
110.708207,103,1671.132366
87.904137,57,1680.93036
-2.338661,34,1687.627595
87.520394,58,1697.954861
76.866688,57,1707.847836
6.207627,55,1715.751264
17.406393,66,1726.959666
80.977975,61,1737.173845
93.71333,68,1747.636235
90.184931,73,1760.26665
99.266034,75,1770.899935
-2.34293,49,1780.133291
100.967466,88,1791.095909
92.936714,79,1803.574309
99.424764,79,1815.194147
91.756915,76,1825.522764
106.188771,90,1838.482095
80.989491,70,1847.703535
94.34684,84,1856.8013
112.570208,191,1881.539161
2.996953,53,1889.164087
117.518702,127,1903.369421
99.482712,91,1913.829795
84.516488,76,1923.704134
99.754277,124,1938.75793
147.452424,213,1960.74059
119.979829,123,1974.803958
85.738734,100,1984.772812
188.62494,255,2010.187343
-6.316598,58,2014.496502
131.742663,124,2028.350531
103.53913,124,2042.205624
95.341015,110,2051.811775
64.465342,167,2065.304734
223.312703,576,2113.343655
121.664168,171,2126.166046
38.108642,108,2136.904554
115.850893,141,2150.172941
107.540498,90,2160.580671
36.157187,117,2171.631131
49.375878,132,2184.14359
17.745455,95,2191.707596
38.057113,108,2202.37005
58.125908,163,2219.432153
110.606193,124,2234.552202
45.158653,128,2248.581818
85.529522,61,2254.142734
94.364504,81,2261.989991
98.924317,85,2269.30717
37.793081,113,2285.210601
97.964448,87,2295.433874
109.790322,123,2309.974291
111.654084,128,2320.666995
101.55935,90,2333.038362
92.205735,80,2343.526268
70.39132,153,2360.925625
131.527987,174,2375.304519
129.571047,217,2397.903853
112.757279,131,2404.286379
24.358575,97,2415.260735
101.842463,103,2424.140223
85.961048,90,2428.872939
19.979871,83,2434.898911
114.225692,114,2447.359134
81.976957,58,2450.677169
119.231343,165,2465.635665
159.847159,278,2487.039601
110.54011,130,2494.537314
151.29739,220,2513.13168
114.753397,102,2518.656609
202.779483,339,2541.381975
110.996653,132,2548.38954
189.759144,261,2564.179141
120.76705,152,2576.739735
214.287086,347,2597.368665
113.972895,122,2612.263553
104.58637,92,2620.944793
214.128854,355,2658.877694
171.222549,194,2677.420691
101.278523,124,2687.658345
186.986582,246,2710.086592
139.061045,181,2724.47155
-3.807039,26,2729.680197
148.705627,188,2748.949699
149.003542,194,2765.956728
101.106121,73,2771.816596
166.04579,240,2792.16071
112.184458,100,2799.819063
111.168579,110,2809.488185
115.136514,119,2821.154085
113.249783,92,2833.002252
128.994714,134,2846.472998
150.565713,187,2862.11763
102.961251,85,2868.29674
1.650318,59,2873.852304
126.696166,219,2901.021974
110.986494,100,2912.077943
124.320861,135,2924.608028
113.065195,96,2935.602082
124.281229,136,2954.254179
192.005528,272,2985.069118
118.383529,140,3003.326219
48.25385,170,3019.595255
130.617412,156,3037.21045
2.522595,41,3042.658138
108.195056,90,3053.91859
92.916242,90,3060.685193
120.728321,112,3074.362747
13.606599,84,3081.765749
-0.175651,49,3085.871911
123.57525,147,3101.478879
28.389223,94,3113.626561
113.276328,113,3125.082551
140.206765,147,3139.593914
90.30867,88,3146.461591
106.579998,115,3158.795178
6.144303,69,3167.87723
117.438619,102,3175.690006
107.816202,89,3183.74182
42.042516,117,3193.005772
102.104019,113,3203.296133
109.370707,97,3212.568908
194.432125,350,3243.671322
119.051329,193,3262.01961
21.775957,93,3269.50807
122.613111,130,3280.697952
58.821412,156,3298.442783
103.242876,87,3308.591546
3.800747,25,3312.438242
128.940098,121,3324.080397
10.9071,56,3331.14604
114.339316,111,3341.508364
-4.443029,34,3346.319588
101.961452,97,3357.692532
98.063891,88,3365.108249
106.008338,95,3378.265789
143.064384,197,3393.614481
118.811964,159,3410.238062
160.057176,260,3432.244816
106.1351,98,3442.087526
106.028795,86,3451.506094
101.704775,77,3463.449845
-1.902829,30,3467.052984
112.241877,102,3478.266317
118.657254,117,3492.546296
168.042641,225,3515.827643
88.447066,80,3526.303536
97.549741,81,3535.104169
117.452609,103,3546.925124
113.620375,102,3559.263445
112.246366,150,3574.784839
142.881343,168,3592.11106
119.370794,133,3606.315031
7.267982,51,3612.748614
7.917299,59,3619.937352
91.002977,77,3629.824401
107.387513,84,3639.351891
102.654576,95,3652.519821
1.052849,27,3657.184121
110.216351,82,3668.299537
1.226647,39,3673.367371
94.892016,88,3684.950402
104.797027,105,3692.284004
99.32856,71,3704.252684
101.198842,87,3715.482655
14.020062,76,3721.374184
104.765642,76,3732.950764
103.510266,73,3740.439374
102.313368,83,3751.019652
99.636388,83,3762.226401
124.945159,118,3778.152797
66.030014,47,3782.702559
149.745409,173,3807.167766
108.953387,85,3816.154701
97.881886,73,3827.168694
99.583174,81,3839.369002
111.951857,88,3851.692211
3.682211,25,3854.577318
102.337286,100,3866.270968
135.296429,155,3888.373278
113.029732,82,3899.972304
100.449776,71,3911.393847
97.251843,73,3923.3127
126.652325,128,3939.508832
142.710577,159,3960.446136
118.19932,99,3970.904622
84.906936,65,3981.575708
114.839062,92,3992.447865
163.650684,177,4012.296483
107.9118,83,4022.428244
102.680491,105,4035.299903
94.551243,70,4044.973876
123.561687,121,4057.643708
122.874333,118,4074.482114
132.751831,159,4090.977353
109.058686,91,4102.421814
118.85434,104,4113.699361
99.138259,80,4124.782385
108.952987,75,4135.071332
108.886873,86,4145.817752
96.508279,69,4154.964313
110.653122,98,4168.091671
105.708845,89,4179.891734
151.016476,152,4198.31786
113.021747,87,4211.948713
147.733678,156,4230.276737
2.010515,44,4235.374595
119.913353,119,4249.684092
102.789517,75,4260.512577
102.043502,76,4271.983306
104.587684,77,4282.912465
113.052524,91,4295.824425
101.789791,76,4307.323348
111.585635,94,4319.884686
120.83779,108,4330.847017
107.251539,97,4341.866392
105.198422,86,4353.16061
4.486615,42,4360.401366
4.39329,25,4362.748579
113.866081,90,4374.670964
124.803123,121,4390.723089
95.415036,64,4398.564403
104.176876,77,4409.072213
113.150294,85,4421.51911
101.021605,75,4430.760645
108.306098,87,4444.712275
0.916136,37,4449.602063
93.948694,76,4461.501415
101.329329,80,4470.916158
114.223555,93,4482.313704
96.553986,73,4492.624994
106.833905,89,4501.118411
110.509877,80,4512.258449
107.863444,77,4521.574162
121.439029,98,4534.845031
95.63429,79,4545.926398
105.817002,87,4558.373558
113.559099,87,4569.173044
102.403738,78,4579.609804
98.937303,79,4591.072873
121.096525,99,4603.258062
132.483247,121,4614.340004
20.59774,45,4623.35593
100.22153,87,4634.637474
112.554252,85,4645.785998
109.206862,88,4658.749388
98.937046,80,4669.243359
101.042679,82,4680.379901
23.548898,84,4689.821522
112.490798,81,4701.441459
84.646253,58,4711.463927
89.079693,68,4722.593961
108.066173,90,4735.689138
9.507829,44,4742.960431
124.328789,129,4760.477257
103.875265,81,4772.690261
93.177106,71,4780.71671
3.86254,24,4786.986921
115.264733,87,4798.263905
107.261363,90,4809.147311
105.022788,78,4820.223011
114.967563,82,4831.883671
96.220061,69,4841.130741
109.950017,90,4852.526546
104.494108,84,4863.449865
112.285404,97,4876.060508
98.032741,68,4886.798594
136.258674,117,4900.028826
116.248531,85,4914.529285
95.039005,65,4924.461396
87.966506,58,4933.308473
97.788013,71,4942.964158
108.115548,84,4954.726969
104.714026,79,4965.789381
102.903738,78,4975.739562
89.704443,69,4985.217969
126.137966,118,5001.550508
100.047498,82,5011.575635
116.968627,86,5022.818009
97.063089,82,5034.032933
106.88719,79,5044.521683
84.725635,70,5054.841944
96.879402,79,5067.015166
92.014605,75,5077.940982
102.808695,74,5087.727394
100.553282,77,5099.882233
105.121317,75,5109.647451
109.564395,76,5120.04791
139.44815,119,5132.161028
2.48497,25,5135.368079
115.321836,87,5146.392226
109.523617,82,5155.825964
147.205315,172,5175.42509
95.287975,68,5185.450923
106.094371,90,5197.871175
101.044552,72,5208.709324
108.912345,78,5218.639554
90.931762,55,5227.433797
104.626716,82,5239.012417
109.650957,83,5250.661379
136.616721,130,5266.236207
127.132165,121,5281.659708
118.242345,98,5297.066261
102.005077,73,5306.342388
125.717115,98,5321.714793
118.285085,82,5332.80739
6.412509,24,5336.823742
105.556537,78,5348.967846
4.330839,25,5351.90183
103.082537,77,5364.507114
112.437407,89,5377.441593
99.495651,72,5387.135964
113.412008,74,5397.996191
98.670433,70,5409.351269
96.637142,76,5418.982619
103.304329,69,5429.727231
98.406649,72,5440.581745
83.490069,45,5448.410252
145.288161,157,5466.515483
109.916264,83,5478.331456
8.353132,38,5483.852679
108.111048,74,5493.672965
106.397669,84,5504.866188
110.05335,77,5517.043489
106.66909,72,5527.297137
108.303219,87,5541.327058
108.657998,81,5553.344808
116.082678,88,5563.007505
1.315406,31,5569.408826
126.400831,100,5579.40108
106.749508,74,5590.318766
109.711366,89,5602.690083
98.876921,77,5613.7115
124.309619,117,5629.126402
101.485012,84,5636.988789
110.68992,83,5649.840326
108.088481,70,5657.866831
108.005181,73,5668.762918
97.313384,77,5679.859219
6.782055,27,5684.332006
109.337084,77,5695.929993
114.299045,83,5707.168312
98.457262,69,5716.955993
95.94902,65,5727.631989
103.922178,86,5739.935618
122.603136,97,5753.606535
110.778803,82,5765.257617
100.957654,71,5772.820971
123.174695,91,5789.243461
116.901855,88,5801.564379
65.822049,45,5806.109132
111.797966,74,5818.055691
94.043763,85,5831.995792
107.042146,88,5845.42892
113.642864,101,5858.895453
113.116683,86,5870.114488
113.996338,91,5882.204
101.388181,71,5891.768301
109.121522,84,5904.117679
110.263492,83,5914.758391
2.114947,44,5922.616592
127.231119,133,5937.36458
111.215465,90,5949.346879
108.98558,86,5961.180919
115.12609,88,5972.687572
112.726418,89,5985.658724
101.993686,68,5993.731771
116.765987,79,6005.842926
117.603506,95,6017.723313
108.69439,99,6029.35885
111.343344,86,6041.162438
110.828728,72,6053.275354
92.429035,62,6057.755612
97.097054,64,6065.596617
119.351435,94,6077.103545
126.561048,105,6092.392489
101.059262,74,6101.549614
118.676088,105,6114.447491
-3.013407,41,6121.134112
104.281345,66,6129.686427
110.02267,78,6141.770026
112.556503,81,6152.957583
109.519599,75,6159.499804
109.637339,74,6170.384695
106.121012,98,6182.992947
122.45857,85,6195.098463
117.582296,89,6206.253232
109.848227,92,6216.608091
271.395117,409,6257.044386
129.276677,83,6267.172248
100.865812,63,6274.394523
102.700388,73,6284.156749
106.332252,77,6294.04696
122.281596,96,6303.817337
87.913521,64,6309.476084
105.452743,73,6319.324883
110.135347,79,6330.206401
115.956371,86,6341.192119
107.345951,82,6351.240694
115.394151,93,6363.15168
169.123177,193,6387.246036
141.324335,142,6404.991769
114.397311,89,6415.710945
3.471066,34,6421.099796
108.776917,73,6431.954816
116.054586,85,6443.756243
114.291772,105,6457.803869
121.464982,83,6469.94698
104.49511,65,6478.538572
113.942992,79,6489.149365
112.675015,73,6500.052499
104.267287,78,6509.367266
117.426066,78,6520.977747
110.168285,79,6533.190415
108.604019,75,6544.091947
111.90128,73,6553.94351
107.168868,80,6565.048789
114.12954,84,6576.864424
117.881677,77,6587.757778
118.11969,83,6601.135095
121.882264,89,6613.947532
113.797442,73,6622.549534
107.456535,90,6634.420695
110.217641,71,6644.676845
120.921511,85,6655.984493
112.473796,75,6666.810529
121.13615,93,6678.772633
109.447261,74,6688.379983
122.703431,91,6701.409693
118.880566,75,6713.030674
117.195144,113,6728.192997
109.729782,75,6740.284978
111.179636,71,6751.995715
192.046137,234,6780.975006
117.055663,80,6792.20994
108.403075,71,6803.472138
102.463048,64,6812.947856
121.917849,90,6826.512522
99.934696,67,6836.137177
117.47639,89,6847.966202
150.667948,158,6866.661706
115.458026,78,6876.519867
105.472248,74,6887.249321
186.814186,216,6914.89717
102.230954,66,6923.35684
110.276082,82,6932.751701
98.884755,67,6941.225437
119.081252,98,6953.425726
140.67212,157,6971.190712
101.804829,56,6978.379129
108.948979,73,6988.135545
234.573859,319,7025.01862
110.105824,75,7035.485414
104.388027,77,7044.217407
108.927641,73,7053.480148
114.192849,82,7064.143351
112.376444,81,7074.750064
238.721407,330,7116.975669
-0.364281,29,7121.088349
94.392041,65,7130.063525
122.138286,106,7145.015289
115.59627,82,7156.103583
114.23411,83,7168.886779
107.426491,74,7178.008218
0.280776,33,7184.498961
-1.610781,37,7189.402365
113.436962,94,7202.534475
98.175201,69,7211.75875
115.069988,74,7222.03097
109.734106,85,7234.884569
111.900265,81,7245.936134
104.836847,68,7257.801939
15.3197,50,7265.257707
108.705082,73,7275.086075
113.428387,80,7285.963707
111.46053,73,7296.918139
107.371813,69,7306.928367
110.367555,77,7318.423645
104.805278,67,7329.779613
14.589674,57,7336.806847
104.809463,74,7347.598828
108.96157,75,7359.624007
119.030484,82,7370.765391
117.566549,82,7385.169496
114.743339,74,7394.954127
108.855585,80,7405.490629
109.386714,72,7416.341501
115.28455,78,7426.598536
112.631448,79,7438.146276
106.229174,66,7447.14397
103.254918,69,7456.832194
113.209627,74,7469.386213
107.762625,73,7480.785198
111.37645,74,7490.645903
111.926127,77,7501.580897
103.05232,72,7511.918514
106.598065,73,7521.671009
105.415722,69,7531.94224
108.228681,70,7542.78154
107.471992,68,7552.745427
95.921901,64,7562.871292
111.272351,83,7576.032268
125.330249,85,7589.097177
114.658579,79,7600.63529
103.947482,68,7611.332397
115.427465,74,7623.385603
101.844123,61,7632.822259
7.941596,27,7636.283361
118.168164,78,7647.283821
103.234745,88,7660.183167
5.670668,44,7669.594922
99.737376,65,7680.431089
96.744557,67,7688.911562
119.03826,81,7700.027674
97.76024,63,7707.838504
126.302378,90,7721.231638
116.181062,83,7731.627542
106.101607,71,7742.513737
114.161075,78,7754.143712
116.664571,80,7765.335387
118.612959,94,7778.387208
116.361607,80,7790.631355
100.440964,70,7799.871318
118.185128,81,7810.900382
107.769137,70,7820.567154
113.780543,74,7831.956197
116.724122,75,7843.037775
105.421339,67,7853.826944
99.386974,57,7861.975253
107.769393,71,7871.106308
117.063746,105,7888.404187
111.492038,75,7899.324526
124.527618,87,7912.235326
100.639694,74,7922.674546
103.930259,73,7933.466888
111.976269,74,7943.797542
113.287313,76,7954.222498
110.369646,75,7965.115047
104.884937,72,7976.00069
107.195402,66,7984.513758
120.350871,100,7996.044835
108.490216,76,8007.630859
109.99299,78,8019.079593
116.95993,79,8030.184963
108.294262,76,8041.534049
119.670727,76,8053.556436
114.803547,76,8064.59746
117.044245,96,8078.37688
103.314897,76,8088.82898
110.321484,70,8099.706692
112.228008,74,8110.790668
5.148082,26,8113.129058
111.891963,71,8124.504213
107.829952,75,8135.517553
121.594865,79,8145.397884
106.26982,73,8156.687881
109.690953,68,8167.398441
11.730615,48,8175.80695
105.902576,68,8186.104326
123.231965,87,8198.442705
104.673784,69,8208.04013
121.376444,85,8221.468349
127.146408,104,8234.74179
114.279835,74,8243.968686
107.958882,71,8255.402407
103.42214,76,8266.845075
111.9972,72,8277.738617
110.315762,85,8290.095311
105.439876,85,8301.780137
107.59674,75,8310.460525
118.987125,85,8322.255423
107.565429,70,8332.591006
108.892312,74,8341.862292
99.254705,66,8353.06763
116.251943,82,8364.227163
108.716354,73,8372.902556
103.449863,70,8382.541868
108.55273,73,8394.056881
115.047181,87,8405.914661
112.682615,73,8416.870707
111.013574,72,8428.351098
112.743211,76,8437.641057
101.337769,67,8449.205425
107.034321,95,8462.980405
104.214443,69,8474.38501
112.384144,77,8486.407314
112.854028,74,8497.822201
106.641297,75,8509.289297
1.658914,25,8511.08859
103.885415,70,8522.916753
3.31053,41,8531.750805
124.766255,84,8543.520673
118.482513,82,8555.222764
108.727002,72,8565.991619
109.108996,72,8577.212924
134.869669,111,8589.937157
108.193018,72,8600.187607
117.394639,79,8610.587584
117.644138,83,8623.900567
114.704781,77,8634.791728
123.909916,106,8649.406559
122.515102,86,8660.606221
115.573753,84,8671.279114
114.118684,80,8682.337393
110.823553,87,8692.558768
135.883803,101,8703.143205
129.448875,118,8720.388595
2.372564,29,8724.814856
105.942913,68,8735.584778
116.997593,77,8746.487171
116.41432,85,8758.811413
119.868966,81,8770.951378
111.502845,72,8781.818076
109.785751,87,8793.597091
117.704996,84,8804.274858
121.773833,91,8815.131709
115.882926,81,8826.247654
92.878219,58,8835.04987
114.896117,77,8844.881147
115.491438,78,8857.472669
111.471293,77,8866.579248
127.29509,94,8879.725106
119.947327,84,8892.035278
4.921809,26,8895.538864
134.138205,103,8909.446077
114.755232,76,8919.910901
-0.16229,34,8924.746732
130.089726,104,8938.690161
120.306549,86,8950.477802
113.927392,76,8962.600053
118.495841,89,8975.041817
85.96592,73,8984.827975
117.794487,82,8995.36933
119.302556,86,9008.782736
119.473706,78,9019.749222
111.275961,74,9029.123338
109.14518,74,9040.058058
115.086182,81,9051.115127
106.643704,72,9063.159654
107.167257,66,9071.482096
116.436966,81,9082.560417
124.395284,91,9097.85825
118.035442,78,9109.858459
105.372688,69,9118.392363
109.209684,71,9127.595982
129.364833,91,9140.586062
108.356865,67,9149.004037
107.361627,75,9159.913973
6.951973,25,9164.978902
113.477749,73,9175.326634
127.315285,91,9187.817273
131.10735,102,9202.296759
124.730718,87,9215.833838
106.075991,70,9225.506236
119.183479,85,9237.236026
111.822916,74,9248.00852
125.983274,87,9259.381912
115.417612,79,9271.67658
113.452278,76,9282.681184
121.271843,83,9294.195909
133.297877,99,9306.910314
113.951152,74,9319.034101
117.463838,81,9331.131776
156.436937,167,9354.078015
132.323922,103,9366.292655
127.265665,97,9380.631253
167.277974,150,9399.625126
109.148875,73,9409.906159
11.227136,46,9417.324447
126.34887,93,9431.41506
121.827314,86,9440.880239
11.736298,37,9446.87677
117.945038,80,9457.949804
119.531945,84,9467.412721
4.176249,43,9474.681485
123.405289,76,9485.049363
118.983487,80,9494.481489
112.731285,72,9504.272188
117.497541,79,9515.779708
11.877595,59,9523.526628
117.206671,86,9534.861149
117.004524,69,9545.135574
7.668661,24,9548.031043
118.071515,81,9556.913203
122.398151,88,9568.087172
114.452942,73,9578.428919
113.351037,77,9587.802122
122.117605,86,9600.24052
107.642077,73,9610.473438
122.631705,95,9623.117272
112.768404,79,9633.675686
107.864883,80,9643.603913
117.387443,84,9655.400901
111.39122,78,9666.490276
124.990539,83,9678.250323
116.015105,85,9690.556897
115.45656,79,9702.450571
120.416172,85,9714.738469
119.497498,78,9725.258322
125.284289,82,9736.964446
123.667044,84,9747.02131
117.788895,81,9758.119123
134.733842,133,9774.406134
106.738687,75,9783.144833
8.891859,43,9790.375484
117.702586,80,9800.306264
121.705353,87,9812.680191
123.54477,92,9824.591384
115.870049,80,9835.610919
135.536899,108,9848.066372
122.061773,96,9860.670692
117.439833,79,9871.654814
120.5651,79,9882.701173
114.287366,77,9894.839828
119.012065,86,9906.505706
138.412164,130,9924.39119
118.421003,80,9935.347825
117.417211,83,9946.444268
203.387585,233,9975.470088
118.872812,84,9987.350352
112.976943,79,9997.799497
156.325106,123,10015.240064
117.175968,84,10024.854305
114.368021,77,10036.413713
96.046538,61,10045.318435
109.016652,77,10056.381032
115.700729,79,10067.343833
91.719579,60,10076.928721
114.486776,80,10086.319992
109.697188,74,10095.590856
114.902756,75,10107.501523
120.341847,91,10118.870425
136.271976,109,10131.071309
109.483475,70,10140.681787
114.731323,76,10151.075576
126.324403,110,10163.460371
119.751361,83,10173.497009
124.278799,82,10184.172473
122.424174,84,10194.696195
115.289917,76,10205.13079
121.211732,83,10214.087305
107.989404,78,10223.404885
118.786498,84,10235.513505
135.275495,97,10248.198314
111.744008,71,10258.015997
127.589249,92,10271.131686
127.274307,88,10282.415213
126.095681,84,10293.669309
119.503574,78,10304.780118
147.832196,130,10320.031897
117.529274,78,10329.940477
117.319197,97,10340.282038
123.413292,85,10350.450356
8.22549,40,10357.495117
114.277455,89,10367.55805
127.018005,89,10377.848454
124.468478,88,10390.142595
118.692188,85,10399.202256
118.379599,83,10411.380392
7.059738,47,10419.233145
114.829715,87,10428.294751
140.746797,124,10442.196372
111.097374,75,10450.84158
120.304753,88,10461.988696
112.832922,78,10473.027598
134.729939,113,10488.7777
108.890702,87,10495.649171
7.633114,26,10499.122786
121.921884,84,10511.974353
15.960245,59,10518.996108
153.055858,125,10533.573467
107.804548,69,10542.163443
110.445071,82,10553.39235
102.610598,72,10563.775114
-3.616572,32,10568.472929
252.840438,295,10603.740746
206.257681,371,10650.274523
156.241473,149,10670.917207
112.60889,70,10681.194484
119.520397,83,10691.804981
118.873137,83,10703.600441
118.692931,84,10715.380147
107.67937,73,10726.257194
115.988224,83,10736.251119
119.148265,81,10748.262253
131.291201,110,10756.188358
129.508038,86,10769.073294
158.735676,143,10784.553017
119.689084,86,10796.891927
120.627617,93,10807.178134
111.877565,76,10817.565942
120.090253,80,10828.688446
106.371723,67,10836.585357
116.966175,79,10846.568182
122.700446,89,10856.21564
114.667344,74,10866.860401
125.451653,107,10878.106975
118.305637,78,10889.653062
119.643937,84,10900.875821
124.755938,99,10911.818055
111.975346,74,10921.749873
117.038945,86,10932.444084
112.920543,73,10943.332335
119.952524,82,10952.775482
115.244202,76,10962.738747
128.616565,98,10974.843553
9.594625,44,10981.06409
113.046448,87,10993.947634
116.603873,76,11005.445862
114.063531,83,11017.257128
116.751713,74,11026.529853
8.700552,23,11030.435451
115.760245,82,11041.041567
116.80741,87,11052.463508
118.204105,79,11064.563017
103.760456,76,11075.060301
117.483118,76,11085.483567
115.331728,78,11096.639408
122.773832,89,11107.885712
119.523005,84,11118.543796
119.497714,87,11130.710493
124.578867,87,11142.061049
118.168561,77,11153.291193
122.519281,85,11163.924986
114.037147,78,11176.118774
116.859641,80,11187.230879
108.043281,73,11198.643456
120.523116,88,11209.949089
131.280913,106,11223.515365
117.418801,79,11234.503295
118.756388,86,11245.233563
124.958488,94,11258.321107
101.042858,67,11268.345253
125.411866,87,11279.104751
111.381615,75,11291.214462
114.462999,77,11301.726838
145.962096,107,11314.684853
127.05724,90,11328.916862
90.786934,68,11338.514235
105.222858,81,11349.754722
114.91362,81,11362.542999
141.844917,121,11379.668233
101.611231,77,11389.52037
137.690545,110,11403.154113
119.663923,80,11415.76563
113.769895,74,11425.57334
117.657298,76,11435.966995
129.371148,105,11447.705446
104.661516,69,11457.941454
150.733494,124,11473.658269
121.593736,83,11484.745159
128.728659,95,11497.28647
115.520837,77,11508.11977
25.900951,74,11517.253508
117.789111,82,11529.4921
116.370674,87,11538.835962
124.493474,91,11549.080932
128.730904,112,11563.215311
107.537317,75,11575.887427
124.043545,88,11588.886582
126.931911,92,11601.475422
125.402672,91,11613.36277
112.593658,79,11624.434137
121.185161,87,11634.106376
109.560952,84,11646.341222
116.566388,86,11658.625982
123.698293,86,11669.783192
119.715165,84,11680.731233
114.670685,84,11691.879122
111.976271,79,11702.937165
117.471841,81,11713.324148
109.138231,73,11725.158391
19.360377,48,11731.552621
119.435137,78,11741.895121
115.033614,83,11752.448418
97.788197,55,11761.765505
125.049066,94,11774.194016
117.375702,78,11785.741196
107.582953,69,11794.857006
127.735335,88,11806.703769
114.289576,75,11818.694178
108.195734,86,11829.414375
111.732144,89,11842.340006
119.981092,80,11852.379355
117.024148,83,11862.340737
8.296968,25,11867.49066
115.406804,79,11878.058396
113.497754,84,11890.106322
