#{"t_start": 1723435951.5353627, "env_id": "bipedal-v0"}
r,l,t
102.119667,97,2796.991564
128.868269,159,2811.429109
135.440332,144,2828.04555
133.071372,123,2841.789184
105.652522,93,2851.022113
96.323762,91,2856.233247
128.147846,164,2870.767073
15.96451,74,2881.609306
121.25152,108,2894.110311
146.666204,159,2909.608136
118.152296,89,2918.601152
109.789514,91,2929.435978
5.357292,85,2939.938372
-1.225499,40,2944.949701
117.139888,108,2957.457348
101.12948,85,2968.787738
152.667174,210,2991.108235
99.498256,74,3001.456995
106.420344,86,3009.377306
137.813748,170,3028.341941
100.640848,78,3038.895128
7.4555,50,3042.931801
109.940855,136,3057.465755
113.301523,98,3067.995207
114.608524,161,3083.064045
117.745585,98,3095.106966
101.157689,86,3104.732684
39.71136,113,3117.921399
144.753156,153,3132.701561
101.515502,93,3140.185125
103.423628,109,3151.508558
91.250913,75,3159.938492
5.870287,25,3163.414101
127.932088,146,3175.755145
111.355993,119,3187.431527
56.389919,153,3199.301934
121.640485,121,3210.889753
161.542721,301,3237.339713
103.671219,66,3243.59742
197.536757,351,3275.632241
160.232087,261,3302.173572
121.054869,135,3317.406306
106.625064,94,3327.761738
131.642666,137,3342.657681
114.79024,113,3355.017652
114.227991,125,3369.60026
-2.671408,28,3373.698601
6.134937,43,3378.717491
63.045294,55,3383.020886
120.64223,107,3389.787454
109.961357,146,3404.408576
108.199232,124,3415.506519
114.614717,115,3423.552845
111.589102,101,3435.224464
94.150139,73,3443.297863
103.870611,103,3456.93705
-1.468666,28,3461.033486
100.059235,96,3470.368665
1.67086,36,3473.581174
107.25526,111,3488.319729
90.696283,64,3495.671776
117.139035,102,3505.58148
23.668897,64,3512.24823
110.27424,90,3523.56014
107.190828,92,3531.62446
112.649086,95,3544.241262
104.661429,82,3552.719411
116.969279,119,3567.989219
123.949207,100,3579.067195
123.900469,158,3596.052456
99.346303,80,3602.116918
120.193105,138,3619.886297
118.038282,123,3634.427657
101.569479,79,3644.893475
-4.656221,29,3647.890483
21.517802,76,3658.918027
98.916471,81,3670.057942
96.751494,70,3680.933287
93.562295,84,3687.952949
98.885711,77,3695.106503
108.315724,105,3709.595219
3.191224,24,3714.142548
123.875159,139,3728.46358
114.689239,96,3743.254056
111.128261,108,3755.122751
97.496125,87,3766.894349
91.961969,60,3773.53411
108.583893,87,3785.24423
107.568708,80,3797.029809
12.545649,51,3802.782024
9.560994,53,3811.143037
102.390698,82,3820.671097
97.653452,81,3831.795227
102.658542,84,3842.950804
133.238242,123,3861.298255
110.326661,82,3873.079239
102.030454,81,3881.983288
102.62282,77,3892.386112
99.478329,73,3903.825676
98.830182,74,3914.736809
102.737342,72,3925.516745
15.921286,59,3933.1532
97.051379,74,3944.383957
98.24866,74,3953.247022
108.162707,90,3963.477795
104.742863,82,3972.932109
104.215988,83,3984.653875
92.500565,71,3992.712832
131.846685,170,4013.443786
115.743082,116,4026.733601
104.782841,80,4038.328879
107.120646,76,4048.168803
121.812934,98,4056.353601
102.57629,81,4066.642822
102.014921,77,4077.660347
144.796821,166,4095.433728
141.956889,159,4114.401185
133.845909,154,4135.175461
104.822551,83,4145.856376
101.631465,75,4156.787371
113.342451,92,4168.668376
104.657508,81,4178.565611
98.757524,72,4187.791709
112.377425,93,4200.195311
10.569248,51,4206.638425
126.99472,128,4223.051641
100.825963,69,4231.116991
103.989996,80,4242.679018
109.076448,97,4252.526751
98.041363,71,4262.176532
12.50143,48,4269.582494
101.293802,71,4280.319616
101.625795,80,4291.863324
106.078752,91,4305.943841
0.279888,33,4309.081743
94.87669,57,4317.835461
100.728401,72,4326.764946
189.836606,227,4351.888905
111.795551,96,4365.593663
100.056483,80,4377.864336
157.018714,180,4401.061963
99.265148,73,4411.479792
108.347491,83,4423.77163
95.621271,68,4430.677293
110.350145,90,4445.227485
5.13429,29,4447.709935
95.485414,65,4456.493375
103.568903,82,4465.430626
106.846775,82,4478.18601
110.411367,83,4488.746915
125.47334,145,4507.234241
87.431529,72,4515.260082
102.038458,86,4525.952605
102.96199,71,4536.856896
-1.402041,29,4541.066165
106.544835,90,4553.481308
8.943824,53,4560.483176
114.469996,89,4571.891165
109.448732,88,4583.806656
112.055974,101,4597.474185
116.871725,107,4610.441497
109.541026,88,4620.613856
106.934581,85,4630.7216
110.1062,89,4642.574078
102.700361,83,4654.286176
107.023199,91,4666.711388
99.559432,74,4678.241146
115.630469,92,4688.398396
110.593338,83,4700.03434
0.323068,38,4706.681722
95.086055,71,4718.203825
111.697231,86,4730.925867
87.284514,59,4740.303099
102.601754,72,4750.110789
-1.769291,37,4755.580876
99.883676,78,4767.199889
122.534612,107,4781.224901
107.371084,85,4791.364778
149.394913,166,4814.367583
133.414179,98,4829.248317
92.921809,66,4836.105471
94.998086,72,4845.997277
110.858356,77,4856.966495
90.889034,67,4866.352946
111.064958,80,4877.961396
120.341354,110,4893.763932
105.167224,78,4903.616617
108.717005,78,4915.120017
99.362802,69,4925.78671
108.05917,69,4936.582048
109.385473,84,4947.673236
112.132714,80,4959.455403
102.281977,69,4970.153986
111.435199,102,4980.620308
105.240071,87,4991.838228
109.923518,90,5003.511955
107.62301,93,5016.660093
101.80227,75,5027.073551
84.082617,71,5036.302775
97.795147,81,5048.4756
99.445749,68,5057.615662
5.284874,36,5065.280502
107.327134,85,5076.481857
110.005584,80,5086.441289
124.31365,141,5106.397022
89.711621,66,5117.02002
132.708141,106,5128.857029
99.436509,82,5135.79536
104.15996,72,5146.432342
99.9911,76,5155.708567
0.447469,36,5161.725634
133.577638,131,5172.983496
96.969138,75,5185.386026
110.852352,92,5197.85431
110.522027,81,5211.158884
116.664659,96,5222.749808
115.044084,85,5235.590921
138.939608,164,5258.302046
15.980423,74,5266.799607
108.428968,76,5277.043032
107.838736,76,5288.018022
115.173174,82,5299.134257
106.386964,83,5311.387027
92.577979,87,5323.185279
101.475801,69,5333.400644
88.094324,69,5344.756416
103.852343,74,5355.667612
95.059291,65,5365.699464
106.014927,75,5374.953736
113.783643,90,5390.129727
102.375264,67,5400.2052
101.709541,79,5410.467576
107.876773,78,5422.094185
105.591738,76,5432.462956
96.02974,67,5442.551822
97.918024,84,5454.868954
102.920209,72,5461.775213
112.650509,94,5474.962496
101.988503,71,5486.456314
115.034369,76,5496.303221
113.169255,80,5507.968466
100.030255,68,5518.1378
114.416873,77,5529.714984
104.433767,105,5544.714457
115.079273,80,5556.770478
111.228157,80,5567.363575
135.373101,126,5581.293626
115.301824,86,5592.586271
103.818373,74,5604.020971
101.680449,76,5614.958343
107.712444,89,5626.3569
102.564107,113,5639.929039
114.841802,94,5651.444718
106.227069,76,5660.764426
100.875694,75,5670.611345
83.048466,51,5680.416952
103.603487,70,5692.211492
132.225898,110,5705.86721
117.969525,86,5718.861527
101.261474,74,5730.951661
110.308714,82,5742.552193
105.056519,75,5752.319442
105.430721,83,5764.046007
112.479832,77,5772.822074
125.431881,91,5789.24909
104.643354,80,5800.251289
120.982915,95,5814.398195
95.446688,67,5825.116198
65.186994,42,5830.661689
99.987645,72,5842.045961
127.068021,114,5856.922195
104.65004,78,5866.858554
99.033627,74,5876.709874
105.619129,73,5888.130291
112.392657,83,5899.759478
86.747628,60,5905.373477
107.162069,77,5915.870207
1.974896,41,5923.621581
116.708367,93,5933.409518
106.386076,86,5944.161988
107.926503,74,5956.192672
115.01262,90,5967.286741
117.956637,98,5980.449936
99.791516,70,5989.562672
122.659366,88,6002.583019
124.618357,113,6018.316557
120.113316,120,6031.612353
107.348803,84,6045.635435
9.264607,47,6052.018665
113.374286,78,6059.117478
133.098959,127,6074.885668
120.975582,102,6087.838712
118.625257,83,6098.885276
118.291497,87,6110.215047
104.09305,80,6121.856349
120.891912,103,6135.278792
112.045584,98,6149.102499
115.495114,99,6160.255031
114.709006,78,6171.7671
113.130605,86,6182.964557
108.745603,75,6193.682337
98.532499,65,6199.804889
102.093771,67,6208.259136
125.458204,97,6219.772385
140.275904,146,6233.527802
121.607713,90,6241.031013
135.355472,105,6253.947902
123.646457,103,6265.730628
116.04019,81,6275.139248
104.497138,79,6285.604606
161.764988,202,6307.1873
123.730701,104,6320.086659
132.776282,138,6337.392492
107.336892,85,6349.129962
116.985533,79,6358.443186
117.900859,95,6372.738037
113.630549,79,6380.892463
87.217617,67,6389.996724
176.613134,208,6415.606053
109.461638,80,6427.763715
114.035396,79,6438.202627
114.599663,90,6450.81307
109.509079,75,6460.677992
115.931598,93,6472.608049
102.958504,81,6484.352085
111.244888,79,6495.50919
115.053549,75,6505.845271
114.947503,76,6518.485938
2.322637,37,6522.860488
103.199226,67,6533.611414
153.583684,172,6559.4975
144.395406,154,6579.264986
108.985185,69,6589.429058
7.104837,25,6593.496304
108.447949,75,6604.962898
115.19441,77,6615.742474
100.724329,67,6624.159611
112.550776,76,6632.375445
107.396964,77,6643.366222
120.210862,95,6656.045615
115.442525,77,6667.491246
107.118902,84,6678.678744
122.726567,87,6690.280424
122.885713,93,6703.413172
114.587427,73,6714.958659
129.922847,109,6730.050444
112.472113,70,6740.273587
115.232596,74,6753.234574
117.507333,76,6763.216372
114.329235,77,6770.388967
95.338074,61,6777.656414
98.009328,77,6789.403548
109.040822,73,6800.258636
118.268216,80,6813.409559
114.016065,75,6822.734154
-1.636411,34,6828.050888
103.222109,78,6839.107287
97.155364,86,6850.241422
165.125663,160,6867.922507
110.48922,72,6879.262486
114.76975,78,6891.337877
111.425965,76,6899.612749
112.916452,78,6909.510729
1.341561,32,6913.609525
116.164117,76,6924.048048
114.888464,87,6934.145038
108.034373,77,6944.533169
173.43662,207,6965.909481
101.791822,69,6975.166098
103.986437,73,6985.49705
156.681141,147,7002.904713
110.938352,78,7012.667452
122.769996,96,7022.979918
110.963652,79,7032.965588
118.901024,89,7044.87223
93.75836,57,7052.01203
106.338411,79,7061.432216
107.62427,68,7071.183006
108.92542,80,7082.147256
105.685535,81,7092.065149
142.982198,123,7107.721316
98.445768,66,7115.654043
112.308541,82,7127.270686
102.589497,71,7138.525128
107.014849,71,7147.640606
98.469369,62,7154.890461
116.107082,75,7165.778303
116.731922,87,7177.996318
101.507229,66,7189.303482
125.20661,88,7200.573744
111.907016,97,7214.46433
108.937814,73,7225.781113
119.149951,86,7239.331167
112.750463,79,7250.23172
95.797609,61,7260.298486
108.147347,75,7271.769644
117.580302,81,7281.583881
114.164716,70,7291.297765
115.303946,75,7302.130195
108.04614,73,7313.542725
108.239007,71,7324.382302
114.002707,72,7334.568073
107.614749,69,7344.665952
124.546268,103,7360.813321
117.812987,84,7372.474537
103.529611,77,7385.161112
107.000031,72,7394.900227
101.498478,83,7405.505793
113.994297,75,7416.450643
117.731253,84,7427.973892
107.645131,85,7439.674628
105.275952,73,7450.59869
113.809562,77,7462.08959
116.242953,80,7474.791564
104.45273,67,7485.542152
110.184475,70,7496.414137
112.731681,76,7506.175463
104.523073,73,7515.899381
107.908504,72,7526.81079
108.182002,73,7537.835815
88.513242,51,7545.244695
-4.109101,33,7550.474137
105.724668,78,7560.909048
88.658173,56,7568.46646
109.564046,76,7580.576679
111.950957,73,7593.209008
95.023592,67,7602.094662
-4.825018,29,7608.427508
96.10225,61,7616.832557
110.943058,75,7628.338048
105.292728,80,7639.880064
96.80276,66,7650.553068
115.977982,89,7665.694365
0.445115,38,7670.004104
114.507615,83,7681.838427
108.954343,73,7692.064233
116.330159,77,7703.118711
114.818301,81,7714.06648
109.6015,75,7725.339159
11.43183,51,7731.717671
101.578256,64,7742.432707
104.159651,69,7752.666569
105.412071,70,7763.611232
113.789344,82,7774.644181
105.926754,82,7783.559199
121.723702,81,7795.954249
116.41477,85,7808.299043
114.558296,88,7821.1424
113.906158,85,7835.077842
109.097087,72,7845.458986
4.47351,26,7847.900496
111.609471,68,7858.673805
122.062782,102,7872.93993
84.174624,39,7880.191277
115.835569,73,7890.524532
104.921448,72,7901.974128
119.119496,84,7914.805376
143.767242,107,7928.801214
93.149657,66,7938.362036
116.213066,90,7950.821952
102.1035,69,7962.670676
122.754452,84,7973.843759
104.796276,74,7982.55496
115.338032,94,7992.860377
5.913688,30,7998.69744
5.038624,25,8002.653641
125.285812,91,8014.545884
112.144319,71,8025.360267
3.824342,28,8030.64834
93.351223,70,8040.163949
112.553454,78,8051.668712
105.395411,66,8061.853091
115.152623,76,8073.38614
110.446121,75,8083.307622
101.945058,77,8094.350066
121.337272,89,8108.088328
109.622626,63,8117.006968
114.432726,80,8128.689313
121.181237,77,8138.524255
111.666709,77,8151.231858
113.647415,74,8161.945523
108.498146,66,8172.063374
110.42411,72,8182.300754
113.000488,73,8193.225691
94.090068,73,8204.61016
101.029211,67,8214.726635
115.022611,81,8226.930966
147.211474,117,8242.234526
102.347805,70,8253.033634
114.343626,77,8263.42713
113.025506,79,8275.065283
96.625479,74,8284.951029
107.198835,70,8295.169892
105.208221,70,8306.394853
110.242291,73,8316.733588
106.247809,68,8325.867182
119.518631,81,8335.897176
102.073751,70,8345.011119
110.486733,74,8358.722361
107.162409,72,8365.148406
104.11527,68,8373.698919
104.713504,73,8383.996406
112.732571,75,8394.959122
109.263156,74,8407.097088
106.776402,69,8416.767381
106.69135,64,8425.217155
111.735149,76,8435.643629
120.306253,81,8449.279561
111.662377,77,8460.326531
4.806528,31,8465.641006
101.931104,69,8476.404009
115.16933,77,8488.542386
109.916769,76,8500.469388
114.664167,82,8511.636091
104.939317,69,8522.872088
6.03117,23,8528.953445
116.335391,74,8539.358087
123.522636,90,8552.466425
115.018972,79,8563.926385
112.486884,73,8574.717457
114.575604,78,8584.474399
132.390326,106,8598.74787
119.730681,84,8609.274489
113.363453,75,8621.233586
116.968631,84,8633.459102
112.891638,87,8645.277254
116.646492,90,8658.297959
133.023041,103,8671.18422
113.505989,79,8681.120791
119.728389,109,8694.136648
113.958763,80,8703.026319
111.75926,72,8712.268195
112.998135,76,8724.718964
114.501225,74,8735.668389
115.433947,75,8747.066467
122.418112,103,8759.796686
25.273178,63,8770.953526
112.237559,73,8781.875196
111.075595,80,8792.304949
107.03757,68,8801.40197
117.829312,92,8812.323325
116.801691,84,8824.111412
119.106756,83,8835.253503
111.355243,77,8846.665133
118.384728,84,8858.369447
129.501148,102,8871.602249
110.813507,68,8881.730051
114.02616,79,8892.797515
114.575408,99,8905.535835
106.112396,72,8915.789814
100.878102,67,8925.994561
111.431429,83,8937.177021
32.582763,83,8947.189815
9.992384,43,8953.388933
119.20593,79,8964.980565
119.428882,78,8977.233779
124.677701,86,8987.875112
110.311213,71,8999.301536
110.556556,73,9009.468508
103.305613,72,9020.358936
115.538975,82,9031.001893
119.110765,80,9043.159789
111.232779,77,9053.594959
111.563183,78,9065.168621
116.416695,76,9076.008213
104.279666,72,9087.495946
106.260017,71,9098.311948
110.961204,74,9108.614343
100.903625,63,9115.280892
109.806116,75,9126.241366
111.714696,69,9135.382935
109.395821,74,9146.705787
110.089517,71,9156.971107
111.70203,74,9167.807518
120.068522,78,9178.244431
113.290286,73,9188.605008
116.500443,80,9198.558719
120.344222,84,9213.115948
82.808101,69,9223.358976
118.131363,79,9234.391675
113.594501,77,9245.238175
119.623636,81,9257.001637
103.554729,68,9266.122707
114.383523,76,9274.955748
116.271594,79,9286.485957
121.847939,94,9300.003604
109.362264,74,9310.487028
108.879858,73,9321.371112
115.490123,80,9332.381083
117.499602,80,9342.784365
113.447361,78,9354.51772
112.880309,74,9364.848042
113.435564,84,9375.993488
121.986497,86,9387.225018
116.513506,84,9398.353019
135.14566,106,9415.188699
106.592984,79,9425.062538
122.923437,89,9436.78161
119.56544,88,9448.59014
123.248274,88,9460.948905
-8.326236,31,9463.475348
7.84091,45,9471.852135
100.001515,81,9482.287979
118.186902,81,9492.372735
127.340151,91,9506.016153
117.876007,82,9516.525472
127.919891,90,9527.346493
113.244709,74,9537.805281
118.594495,84,9550.13201
119.394657,82,9560.757499
111.611797,76,9569.895286
120.559167,90,9582.952939
117.2316,84,9593.120891
8.820297,50,9598.358305
121.694543,87,9611.210692
110.370835,75,9621.109549
100.780295,67,9630.178208
119.559278,82,9641.891758
115.718574,74,9652.286539
116.38604,83,9664.091521
118.040163,80,9674.691327
124.332688,89,9687.123384
121.452603,86,9699.204679
124.39153,89,9712.214135
113.762997,77,9722.553981
126.663637,88,9735.614334
114.447015,74,9744.226447
117.091314,80,9755.861875
106.412808,78,9765.142601
110.030326,86,9776.886692
113.500539,80,9787.446108
119.056694,85,9798.551601
117.585776,81,9809.673322
121.445697,85,9820.191234
99.637443,66,9829.398462
124.742062,90,9838.348438
24.792855,71,9848.70961
124.37751,89,9860.556326
119.054995,90,9874.126818
128.392045,91,9887.114101
103.29317,67,9896.118383
3.914275,42,9901.740829
112.869351,75,9912.541068
104.622719,70,9921.035766
121.600193,93,9934.010215
116.740299,85,9945.220162
91.842344,47,9951.968366
114.855568,70,9960.564018
111.182378,71,9971.912271
127.515242,115,9984.011325
111.280587,75,9994.385634
114.813068,79,10005.484625
112.684411,75,10016.571533
121.354987,89,10027.358997
123.674957,84,10039.171825
121.600872,84,10051.549315
114.403188,78,10063.040992
118.643076,84,10075.49088
131.55995,100,10087.101905
116.403683,76,10097.562315
119.250745,78,10109.515987
114.42689,88,10121.371114
122.370925,94,10131.488412
116.766875,80,10142.534252
123.46593,109,10157.717514
152.450615,148,10172.197406
121.412287,80,10182.800853
116.395431,86,10193.4011
121.515759,82,10205.63253
124.089691,87,10215.278146
108.4875,78,10224.60571
123.909864,84,10236.17923
118.756938,80,10246.737184
160.14577,143,10266.289992
114.585955,77,10276.713351
123.237407,84,10288.554484
144.155552,109,10301.639656
121.038995,80,10311.594936
144.083311,124,10327.826619
144.744559,148,10345.134485
108.788274,65,10351.933231
103.236405,66,10362.362234
125.648971,92,10372.726722
116.681952,78,10383.676132
126.151075,89,10394.408445
112.373723,82,10404.87491
122.444676,89,10416.728012
119.201333,85,10425.08578
128.433922,108,10438.058785
133.3076,102,10450.779682
118.290106,80,10460.017989
162.356288,256,10493.098152
148.182415,119,10509.680096
116.989043,79,10519.457345
178.691878,211,10545.89873
180.306259,293,10582.397359
121.745867,82,10591.775067
118.224523,85,10601.837022
123.31747,96,10615.325939
101.597699,67,10624.44335
126.279545,86,10636.126495
130.822164,94,10647.084105
128.021618,92,10658.949337
0.131502,40,10663.425576
113.502699,77,10673.862929
2.193838,24,10677.799016
104.29679,65,10686.809561
122.582707,86,10697.529998
115.105286,78,10708.715111
103.50591,62,10716.458929
123.945046,88,10728.316608
122.003356,99,10741.865002
147.404196,144,10758.477395
9.012924,53,10763.77346
118.542799,89,10775.652011
116.384698,85,10785.678342
122.077587,80,10796.773529
134.711921,110,10808.090382
96.578589,68,10818.274324
108.79827,71,10828.578031
133.737074,100,10840.173577
131.146787,107,10853.731348
113.406605,79,10862.737684
131.468167,96,10874.303535
122.476116,82,10885.931561
127.92317,91,10897.311375
102.669209,67,10905.801635
120.240227,82,10915.292406
117.456294,83,10925.383462
111.787791,91,10937.263851
135.137333,106,10950.767757
115.566114,79,10961.36512
117.374198,79,10972.403272
121.067882,83,10982.493452
115.684944,81,10995.172509
109.750025,73,11005.480475
118.916129,78,11017.169241
114.2269,74,11027.497153
126.008057,99,11039.112853
152.129009,133,11057.904712
126.972751,92,11070.963229
113.192077,76,11081.445497
116.321032,78,11093.093914
123.246669,90,11104.95523
124.893988,92,11115.84284
120.056053,84,11127.403527
108.895553,70,11137.109313
110.593909,77,11149.376144
107.481136,71,11159.769917
106.309732,66,11167.120216
116.412397,82,11178.848013
118.601503,78,11188.793857
124.504321,95,11202.51533
105.331048,79,11213.007721
115.755896,74,11224.546165
117.924476,83,11235.676267
115.201552,80,11245.136244
128.804437,91,11256.421886
110.66146,73,11268.302879
124.144475,84,11278.980852
112.099054,73,11289.322725
120.160965,81,11301.663941
127.479751,88,11312.978188
120.192901,79,11324.053605
115.792828,75,11335.090115
11.152235,24,11338.472334
129.19426,94,11352.325307
123.988748,94,11367.047401
129.165581,102,11379.827867
113.709881,81,11389.783014
106.417693,74,11399.63805
113.173076,81,11411.705848
117.813166,91,11423.655511
118.014232,78,11434.672153
124.680112,93,11444.959719
97.595573,70,11455.26148
129.525556,94,11467.330197
116.950582,83,11477.894586
111.621153,81,11490.649884
110.11981,90,11504.099047
118.300249,89,11514.743232
123.737861,87,11525.375026
150.854568,158,11542.761843
128.534818,95,11554.794038
116.498091,82,11565.91923
124.445031,90,11578.965136
125.896244,86,11591.388106
117.178291,80,11603.084804
122.840739,89,11614.935256
111.228284,81,11625.451424
126.98849,97,11639.80958
0.695733,38,11644.743071
112.939461,83,11655.275505
119.127163,83,11666.887788
94.821964,59,11674.421762
128.196375,98,11687.039921
120.888513,82,11697.625257
122.661154,85,11709.814657
111.929888,72,11722.698526
122.024064,86,11733.926197
120.20389,88,11745.698897
117.643047,86,11756.934449
122.573074,91,11769.326224
117.343474,84,11778.809459
104.65774,63,11788.855888
114.877833,69,11799.124002
119.42415,85,11810.691676
105.237279,74,11823.357769
114.247003,74,11833.201702
122.026766,102,11845.95374
102.565458,74,11856.293854
126.82366,93,11868.270407
116.062628,81,11880.044971
118.657922,80,11891.399282
