#{"t_start": 1723435951.037902, "env_id": "bipedal-v0"}
r,l,t
100.847951,81,1510.558203
11.283335,70,1521.429456
101.695282,70,1533.371462
82.790829,63,1542.192804
-8.042696,38,1548.478137
89.868301,70,1560.33924
75.328292,53,1571.099401
1.670366,53,1580.114199
-2.074933,51,1588.679302
77.793084,66,1599.924192
79.277363,58,1610.927785
78.596375,61,1622.617853
77.470619,57,1634.214684
81.091734,72,1647.180944
78.188287,65,1657.786155
103.033166,101,1674.671067
77.647827,54,1683.155075
85.817447,62,1694.11508
88.138233,67,1704.305327
91.454664,78,1716.95718
98.138009,79,1729.71412
-10.536667,30,1734.458374
89.311324,65,1744.772197
87.92475,63,1755.534029
106.340183,81,1767.961148
76.944154,61,1778.736535
93.527279,61,1786.002803
-1.074137,45,1793.968945
110.969209,92,1806.826416
109.840748,99,1818.432222
107.893243,93,1830.977676
89.796025,77,1843.077774
0.434095,53,1851.29669
1.591692,25,1853.677177
103.761973,91,1866.737853
104.776891,89,1875.336373
108.43629,92,1889.60816
5.803002,46,1893.121473
107.746255,81,1904.381624
98.009405,93,1914.825459
108.860356,85,1926.137226
99.425419,97,1935.924423
129.392162,134,1953.043998
90.970117,105,1961.419697
83.165992,82,1970.407179
119.566573,117,1983.70763
90.213584,98,1994.185062
102.471527,89,2001.619262
125.879999,146,2016.724605
142.539803,187,2036.635627
130.523149,128,2046.83784
110.988595,247,2069.157868
3.500077,53,2072.330868
341.380807,666,2128.736991
116.918678,101,2138.125258
96.273779,219,2159.782023
33.886736,127,2173.914067
150.968561,199,2190.427792
111.336527,102,2199.881612
98.254473,87,2208.91439
62.333304,118,2222.429886
244.527866,416,2265.633586
73.505463,74,2273.233773
103.141245,82,2283.793849
87.92602,78,2292.649909
-0.481804,25,2296.692581
90.530097,81,2307.293779
145.972826,184,2326.001969
4.024157,54,2330.898485
101.958857,217,2359.493912
99.732541,235,2380.494934
138.854136,186,2398.379402
65.63529,202,2412.23389
178.461278,314,2436.78971
96.545025,205,2456.798298
98.219436,86,2461.338486
136.619434,125,2474.094591
205.60761,328,2497.563495
14.537588,68,2503.631032
94.477871,89,2508.821335
83.994194,71,2514.676434
218.693018,371,2537.136022
192.007248,351,2556.200271
73.029364,42,2558.996267
110.860272,92,2568.052275
6.672534,71,2573.918726
97.032215,87,2582.41224
97.305623,89,2587.00504
143.175834,188,2595.569874
79.845267,71,2605.177139
36.294326,131,2617.08235
86.308823,84,2626.628646
153.518437,214,2648.071628
110.083876,107,2659.769328
137.190284,159,2675.117778
28.674619,82,2683.083103
80.159098,77,2689.103061
109.602668,103,2699.851969
-6.665185,26,2703.34855
167.85551,254,2720.860921
122.099602,155,2739.463359
141.342915,154,2753.445937
106.927263,104,2763.611811
115.443701,133,2774.92417
114.318217,126,2784.975045
125.574099,138,2795.828259
181.950023,232,2817.82754
101.790838,86,2826.771534
123.377168,133,2842.971739
83.290457,236,2863.292336
115.966495,136,2874.242868
127.968509,140,2891.432963
110.767657,101,2903.156341
97.466393,100,2913.636681
118.562838,113,2925.010115
131.690983,153,2944.031932
3.787935,55,2950.103942
101.219781,88,2961.999101
141.983732,144,2975.970317
135.472335,172,2997.845766
119.159395,132,3013.756748
97.010059,101,3021.986265
136.532194,147,3040.870355
100.100836,99,3052.351799
105.88067,110,3061.927399
118.173984,111,3075.574712
84.731315,65,3080.728568
110.952567,110,3091.497715
186.948515,313,3126.304238
118.27416,124,3138.538255
125.043284,115,3148.343888
111.304529,98,3157.990535
235.500685,595,3213.107988
66.693024,47,3218.295385
100.82274,110,3226.799358
112.707454,103,3235.641387
115.25451,107,3247.954641
111.843172,93,3255.279961
117.69619,92,3264.447748
128.330684,153,3277.431422
130.655176,127,3287.623646
81.622041,74,3296.301299
-6.616848,29,3299.874523
112.740725,91,3311.627593
124.006624,104,3321.707496
120.502596,132,3335.882813
87.799749,90,3347.332255
139.355384,233,3373.522441
181.991712,225,3391.84569
112.116345,103,3402.51766
136.684941,122,3414.122665
124.233167,188,3427.519046
101.39856,118,3440.154663
92.733,90,3452.438255
0.637912,25,3456.355155
110.837493,94,3469.456587
116.494817,106,3480.19711
4.184059,47,3485.895156
111.965168,121,3500.332987
187.598717,277,3528.320321
100.878168,107,3541.20162
105.751968,105,3552.577258
114.096618,112,3567.070338
100.202291,80,3575.359427
124.322803,101,3587.517312
162.054058,235,3611.784937
90.524604,76,3621.115387
147.962668,226,3648.934069
107.679024,85,3660.236141
102.618665,77,3672.423707
106.818418,86,3683.981719
135.008608,170,3700.900476
107.558293,87,3712.704119
1.471956,27,3716.157757
107.167389,109,3726.39659
2.222735,26,3732.079614
108.2665,79,3741.955192
110.393721,89,3753.294705
118.682682,108,3766.240583
107.923142,83,3777.325637
10.125662,51,3783.636244
111.220203,92,3795.693416
105.823529,89,3808.847531
106.719786,86,3817.952518
93.730715,68,3828.241359
108.136813,90,3841.19838
101.828503,77,3852.68347
120.243334,97,3864.858743
113.34969,94,3876.928258
109.844503,90,3888.849842
4.133375,40,3897.118824
99.549136,74,3908.106313
106.96336,76,3918.389845
102.612666,74,3929.863365
107.82894,100,3942.456865
107.424386,81,3951.809068
159.198111,177,3972.794477
110.221029,84,3984.524225
93.991723,75,3993.822895
121.853015,175,4015.237497
108.860401,80,4024.214056
111.83646,99,4035.809981
1.211665,35,4042.285915
139.112044,138,4055.993428
10.564344,41,4061.476364
103.611703,77,4070.106349
110.969234,92,4082.591977
112.898277,84,4091.46794
104.812566,77,4101.429633
-3.538383,28,4103.842524
-2.537967,26,4106.233919
113.078468,85,4117.587593
106.69365,86,4128.196036
117.248411,84,4139.322016
105.053069,102,4152.205337
90.853849,79,4162.659746
107.370508,87,4173.799107
10.920706,53,4181.884568
116.389897,96,4194.35572
103.967284,82,4205.57762
105.973053,84,4216.835348
118.399047,115,4230.678297
96.591931,84,4242.311834
105.72307,84,4250.207091
102.641666,77,4261.093735
103.078979,73,4273.002596
101.105227,81,4284.609754
68.036728,64,4292.964892
92.704542,78,4303.901383
114.727732,93,4316.462409
108.978611,94,4328.762678
136.522799,137,4344.129858
119.378707,92,4355.06092
108.192871,85,4368.469896
111.48501,85,4379.752517
101.743042,74,4386.733716
112.248214,85,4399.000488
107.767435,76,4409.497781
103.62857,89,4422.590299
104.127781,71,4431.713356
96.857287,80,4442.685828
112.925187,94,4455.081022
107.266456,99,4468.853767
85.874692,59,4476.582608
107.399397,91,4488.533764
137.274526,133,4504.950101
138.328059,158,4524.820261
87.06798,68,4532.762141
6.834605,48,4539.741301
109.263405,79,4551.392827
104.573733,74,4562.301894
114.775747,106,4575.817287
112.628267,83,4588.465878
149.451961,171,4607.06269
119.839502,91,4615.699761
106.262459,79,4627.294602
94.895818,64,4638.394738
121.142794,101,4651.770612
1.049088,25,4654.138528
104.695963,73,4664.449859
94.258731,75,4674.842431
99.26645,76,4684.048533
107.367099,76,4695.442741
102.238323,72,4705.257574
107.441115,81,4719.244407
127.512184,117,4736.213226
110.112869,95,4749.93814
122.672116,89,4762.940526
99.568617,74,4773.864948
113.134024,81,4786.149276
107.780554,81,4796.129523
114.985593,94,4807.675524
109.85893,67,4816.794859
111.098546,78,4827.764899
129.45281,97,4842.26995
115.560744,92,4853.134127
114.55617,108,4868.072128
98.960962,73,4877.244607
99.845796,84,4888.401362
112.54222,90,4899.223191
102.452097,70,4910.009667
103.879883,73,4921.282032
111.56942,83,4936.32437
110.576476,82,4947.359062
144.968109,152,4969.918315
149.061193,151,4990.051974
111.842256,88,4998.91953
111.053056,87,5010.687478
-5.537689,32,5014.420595
95.421517,72,5024.132223
103.615282,78,5035.20843
111.926362,84,5045.822884
104.449877,81,5057.554435
131.901217,136,5078.490719
92.698163,83,5089.623234
88.253849,58,5097.917264
116.667308,83,5110.667118
16.58245,62,5118.470135
107.950162,74,5126.073888
139.032648,155,5144.288857
120.57777,96,5156.802142
117.88361,87,5165.89819
105.707841,88,5178.748274
103.781211,82,5189.17503
84.013237,59,5195.74856
123.441826,96,5211.071246
107.444052,81,5219.992306
100.405039,77,5231.108973
107.26125,87,5244.986036
121.689346,97,5257.581302
120.264152,88,5268.713844
107.394116,75,5278.387619
103.263601,74,5289.230119
118.102424,78,5300.29684
103.017262,77,5311.258382
88.06766,61,5318.493742
112.596406,77,5329.440699
105.391448,80,5344.472748
112.447308,83,5355.601969
101.925812,71,5366.90854
114.681829,88,5379.823576
129.547045,118,5395.24907
115.115254,82,5408.540404
104.563044,74,5417.564363
99.721773,70,5428.885576
100.273667,71,5439.725063
101.389134,76,5452.284419
99.350473,73,5459.22314
2.224314,25,5461.008419
111.849094,81,5471.545255
106.898457,74,5484.28575
138.134479,123,5499.912208
105.807854,72,5510.781835
95.240992,69,5522.08488
108.704737,85,5533.86557
102.693202,71,5544.076692
105.073295,73,5556.491321
9.217269,50,5559.522301
111.381998,77,5571.754321
-1.879523,28,5574.112714
112.552926,86,5585.887502
112.230565,82,5596.50382
104.532596,79,5608.074028
126.590949,105,5620.950318
124.502124,106,5634.388324
106.275025,73,5642.994442
103.731915,81,5653.609951
98.027896,67,5662.711137
108.150109,75,5671.967935
107.620561,75,5685.644215
102.811577,80,5696.726611
99.427222,69,5708.192971
107.26953,74,5718.667372
101.380848,70,5729.474781
88.012956,66,5738.990946
103.472483,76,5749.830915
118.219765,105,5762.789614
114.592534,91,5776.947216
104.518175,72,5787.7912
114.88888,88,5800.153642
90.969912,69,5808.095477
87.347531,59,5818.575286
110.327637,96,5832.76799
87.359835,53,5841.9823
106.819821,73,5852.374721
117.302789,94,5863.321252
143.565052,147,5884.667564
96.706096,63,5892.379888
102.205256,74,5903.330425
111.287117,80,5913.328313
-4.341837,34,5918.799305
126.859166,129,5934.486078
115.63143,101,5946.760283
113.851207,79,5959.492634
110.85893,82,5969.24743
110.91356,82,5980.298293
117.45616,93,5992.931124
2.577179,29,5996.448205
115.928776,90,6011.072648
117.235448,95,6021.939028
109.654611,88,6032.690915
114.259923,85,6046.745997
112.576919,79,6055.078618
122.284364,92,6064.819326
114.530754,96,6077.518151
114.09822,88,6088.980285
118.780186,89,6100.749966
135.50922,107,6114.854062
99.66208,80,6125.404597
104.161319,81,6136.50337
117.078493,89,6148.400756
106.329716,76,6158.391111
98.499885,78,6167.150099
116.246202,88,6179.520738
114.504935,73,6190.777415
172.469357,216,6217.059775
124.544146,93,6225.398322
113.329358,76,6231.935905
114.340399,86,6239.32612
115.358503,80,6248.163261
92.144272,62,6256.057721
99.228919,69,6264.657321
124.404437,110,6277.091461
104.580402,84,6288.774552
110.585257,92,6299.590017
111.158847,78,6306.17601
108.643055,75,6316.632936
112.171433,79,6324.812834
123.996044,121,6341.71835
108.570292,80,6351.691259
117.988621,80,6362.156026
100.863901,75,6371.439168
91.49442,63,6379.170039
111.119875,77,6389.088839
107.624245,95,6401.648659
111.808725,77,6410.960567
120.306303,104,6424.331326
120.372061,81,6435.949553
100.317081,65,6446.152166
107.346661,108,6459.655665
93.485733,56,6466.248758
18.513787,57,6473.841126
113.02913,87,6486.317289
114.607932,78,6497.443888
112.817681,79,6508.432598
0.359903,38,6514.474586
112.85615,74,6525.357508
110.502781,76,6536.906125
111.282139,89,6549.962839
6.046358,42,6556.156392
103.596742,77,6566.125978
124.766787,107,6582.343867
112.986786,77,6593.315575
106.435863,69,6603.494541
119.435621,81,6615.524324
108.416266,77,6625.308681
115.01165,100,6636.971108
122.580402,85,6647.591924
105.473202,75,6658.680533
119.938871,82,6670.160097
120.666332,106,6684.121195
111.100692,79,6695.587211
81.529935,57,6703.269476
113.223563,74,6714.887013
114.275479,88,6726.057964
110.521023,73,6737.46063
106.409774,78,6749.943242
100.056313,67,6759.072516
151.460203,163,6778.768983
108.493614,73,6789.255903
117.601662,80,6801.975849
114.213443,72,6812.168216
125.449917,87,6825.158274
102.77308,74,6836.595746
109.092757,72,6846.264916
109.76208,74,6854.344074
115.901834,76,6860.864129
115.751449,77,6872.370172
116.977796,84,6884.984349
100.824968,66,6895.331915
114.362887,79,6904.752811
153.301932,130,6920.341201
113.266493,82,6930.348027
115.793144,88,6942.219636
125.867164,115,6956.564732
112.399805,120,6967.673567
109.125703,77,6979.386328
113.46566,71,6988.508112
-2.64905,29,6993.732815
99.770181,60,6997.646057
106.860273,75,7005.274977
116.433859,79,7015.635077
112.735624,77,7025.418193
96.1764,61,7032.687917
215.654174,289,7069.611914
117.203194,83,7080.204772
115.919478,91,7093.16625
120.14631,99,7104.787225
104.368979,71,7113.967351
109.453939,69,7124.635004
118.567167,84,7136.449161
117.220944,93,7148.803678
96.033871,68,7158.906515
128.348335,115,7173.655556
110.580788,74,7186.218753
113.00294,83,7197.345015
100.7711,68,7206.497796
101.441518,66,7216.153004
125.839157,90,7231.27196
109.298116,73,7241.596429
115.95638,81,7253.205626
3.044579,22,7254.33379
116.071025,79,7265.93633
99.273323,72,7275.760166
120.975278,91,7290.319005
4.88292,39,7294.158134
107.602251,70,7304.838002
102.176538,66,7314.953822
107.366315,74,7326.440016
109.565213,80,7337.942652
116.978381,79,7351.093423
123.123899,85,7363.331168
104.459464,69,7373.559716
106.974526,68,7384.30676
105.567801,69,7392.86224
203.773051,266,7431.019963
109.899516,86,7442.753533
98.220677,75,7452.657413
112.706292,76,7464.655414
120.11713,84,7476.90842
109.152945,72,7488.390527
117.505397,75,7499.327515
116.628774,77,7509.690643
103.808577,78,7519.046277
107.289481,69,7529.908779
91.989786,57,7540.372646
116.912132,76,7551.714764
111.756475,75,7562.090647
115.996758,83,7575.237628
107.760027,74,7586.914782
-2.463425,30,7591.104042
106.578511,83,7603.79733
109.359584,77,7615.923767
96.594639,82,7628.192405
98.545623,77,7639.062807
98.258955,68,7649.244222
110.538558,81,7661.928066
102.892681,69,7673.293626
160.614762,168,7696.754606
110.34481,74,7709.3618
111.593464,70,7716.681801
9.012589,53,7725.137007
121.654592,102,7738.543207
109.804093,69,7750.429931
116.111458,80,7762.180373
109.310378,78,7773.13228
130.725132,99,7784.688773
107.165708,76,7795.870602
127.717625,93,7810.017229
110.35077,76,7820.973232
113.878703,83,7833.712485
109.805709,70,7845.193739
105.887694,92,7857.754792
151.461713,124,7876.555961
2.389945,28,7881.277843
124.052853,94,7893.852483
108.074494,75,7905.278085
114.472766,75,7916.290005
110.799293,80,7927.38665
101.60597,92,7940.963854
109.82097,70,7950.614794
103.920845,68,7961.866829
3.715182,41,7967.395989
113.239241,89,7978.231585
113.19686,78,7989.196168
108.588265,75,7997.902153
109.99311,68,8009.126122
114.826065,73,8019.476168
111.479687,72,8029.274818
121.475375,82,8041.941611
117.064583,75,8052.767278
105.927734,76,8063.803299
116.663294,78,8075.448884
112.34512,79,8086.524586
107.570026,75,8096.943222
102.22221,67,8107.862671
117.613884,75,8118.229551
123.727295,79,8130.968605
120.593018,80,8140.939636
104.683949,79,8152.553064
105.154566,73,8164.285817
112.537836,71,8175.042784
111.65462,73,8186.602382
108.453101,72,8196.867932
-0.024391,31,8200.980247
115.462677,78,8212.525042
115.789127,82,8224.238317
104.713915,71,8233.252529
111.967903,92,8245.7095
95.714668,74,8257.18037
96.690965,66,8267.91378
106.658912,70,8278.185186
112.544063,77,8288.106462
115.187934,102,8303.513985
110.681009,79,8313.44068
103.035982,75,8323.940234
111.595816,76,8333.807688
108.589821,82,8344.907439
105.53015,69,8356.866315
110.070515,80,8366.264961
108.18611,67,8374.786485
110.808708,74,8385.112978
114.046241,74,8396.053683
106.982132,67,8405.138519
113.164192,78,8417.899459
6.179103,24,8422.45307
113.180334,72,8432.800546
108.760915,72,8442.948707
111.154717,73,8451.522799
92.143883,57,8461.456145
109.949705,71,8473.46136
116.690709,74,8485.39064
126.008778,93,8499.022896
107.612747,82,8510.114925
106.44788,67,8521.874578
116.386866,82,8534.125677
109.21617,74,8545.542021
109.490411,74,8555.914385
123.080463,92,8568.284492
121.222935,83,8579.817343
111.249957,73,8591.025176
147.430849,142,8608.666222
110.152286,71,8621.048438
108.877573,72,8630.211259
108.258073,70,8639.824295
112.511461,77,8651.421384
108.638459,76,8661.791918
127.139706,90,8673.725036
114.300658,79,8683.676611
119.26449,90,8693.984501
119.97465,116,8707.718727
115.438482,80,8717.840001
115.109616,77,8730.839898
125.834355,87,8744.786387
120.678892,96,8756.860543
121.393869,83,8770.15773
20.253192,55,8777.792148
118.224012,76,8788.197588
112.386592,73,8798.434845
113.587905,74,8808.839992
107.434636,77,8818.807805
117.882942,87,8831.168608
120.33166,86,8841.282486
8.353365,24,8845.256726
114.674217,72,8854.310826
121.24837,82,8865.802608
116.778603,78,8876.365466
117.710937,76,8887.311842
122.690312,87,8899.685573
119.948976,81,8910.721784
109.045648,71,8920.514488
119.702707,84,8932.841631
106.266782,72,8940.921525
139.142493,100,8955.832743
116.667389,82,8967.553894
202.204859,216,8997.934166
104.698989,60,9007.26147
110.322754,78,9018.803041
120.037552,81,9029.523897
109.199022,70,9038.619797
113.521125,80,9049.656766
111.892095,77,9063.552711
124.904107,82,9074.473655
92.794473,76,9084.343727
95.529146,67,9094.567544
14.599063,55,9103.212698
138.083402,116,9120.684742
109.564958,71,9130.461484
127.628164,88,9142.316032
129.51358,93,9155.356719
122.110387,93,9168.891083
116.463676,81,9179.988614
112.368169,72,9190.301686
117.027697,80,9200.818488
114.663361,74,9211.741583
109.356435,74,9223.21133
112.212125,74,9233.612808
92.293137,57,9240.550204
114.917788,76,9251.515084
114.1572,83,9263.32109
122.037032,86,9274.698602
123.28614,87,9287.571525
114.988727,76,9298.424658
116.612587,76,9308.89165
2.447319,27,9314.096736
109.756663,74,9324.487049
118.849155,83,9335.557486
116.589684,84,9347.199543
2.993095,35,9353.268367
109.585619,68,9362.388493
115.527947,77,9373.235893
2.242039,35,9375.882832
110.508289,71,9386.186679
117.121316,77,9397.099187
109.004087,76,9408.059357
131.563979,89,9419.376787
120.075099,79,9431.981143
115.617307,87,9442.045922
117.171561,88,9452.785225
0.02896,50,9460.78475
113.786132,77,9471.675967
108.739649,74,9481.417217
132.178487,103,9494.874057
111.891864,72,9504.680758
124.299677,87,9516.402825
136.177087,97,9529.138177
112.260056,72,9538.952956
112.769343,71,9549.250756
119.62836,80,9558.691503
114.334873,80,9568.51375
114.681398,76,9578.922991
111.857591,78,9589.484408
121.141272,83,9601.215827
112.116404,76,9611.00252
126.456967,92,9623.569342
121.56779,89,9634.371778
114.149818,78,9644.779619
112.920434,74,9655.806464
114.259365,80,9666.942845
87.536445,52,9674.005571
119.40599,87,9686.359139
120.724353,82,9698.381418
116.722689,76,9708.720936
115.843333,82,9720.962078
129.481528,93,9733.516364
118.789436,81,9743.489682
116.397006,77,9755.609706
122.304471,88,9766.269171
96.232826,82,9776.783049
109.484413,79,9787.336444
104.746833,69,9796.890187
119.895284,77,9807.325825
240.25433,308,9846.218126
107.013881,69,9855.881886
106.84981,67,9864.929589
27.785783,72,9875.202879
122.346121,85,9886.974942
120.813475,77,9898.47015
114.392568,79,9907.772388
128.412354,95,9919.639291
117.996536,79,9930.061302
113.117822,72,9941.463153
112.367207,80,9951.882197
126.417989,106,9965.201852
118.592606,88,9977.180955
109.422473,77,9987.736942
125.975974,89,9999.551895
111.165361,70,10007.658404
122.863859,86,10020.167004
111.956803,76,10030.565411
119.917729,80,10041.765281
110.645992,71,10052.588374
94.606283,68,10061.147499
122.408453,89,10074.724619
148.618646,133,10090.049762
124.500355,93,10103.059579
118.598411,79,10114.053088
112.242773,69,10124.214069
114.365844,77,10134.410307
126.741101,91,10145.799832
123.590061,87,10157.633857
126.274809,90,10166.652822
111.134501,77,10176.030101
117.011499,78,10185.46669
112.317944,72,10195.113894
111.332021,67,10204.177634
120.917041,83,10213.119642
98.002419,56,10221.269534
116.194075,82,10232.204401
121.813833,85,10244.028151
122.629065,81,10254.621954
111.00688,75,10263.935914
8.828247,24,10267.403556
121.432437,85,10278.603569
123.863878,82,10290.377658
142.978504,107,10303.949955
126.00581,82,10314.029275
4.3466,35,10317.728994
107.540028,69,10326.267646
136.231467,106,10337.420367
123.182708,86,10348.76707
121.501229,81,10360.179063
117.945979,87,10369.733575
3.901207,39,10375.343013
114.955955,80,10386.80506
117.830659,82,10396.342664
115.346483,79,10407.283218
201.923719,212,10430.751129
120.652723,84,10440.843129
126.981385,95,10452.767873
17.722726,48,10458.37245
118.103491,81,10471.195651
124.66657,80,10481.180602
136.292595,105,10492.273335
123.913967,87,10503.989409
100.763671,75,10513.37107
123.854936,87,10525.007673
-5.70239,32,10528.686299
118.821433,82,10538.759854
122.064708,92,10550.763912
102.865119,74,10560.69008
134.460715,110,10574.838481
138.524641,131,10587.862159
92.280574,55,10596.543283
128.741003,92,10607.753036
6.538046,40,10613.807052
122.218885,87,10626.730246
138.122002,104,10637.816159
114.823352,90,10649.212342
9.358507,26,10652.613603
121.167007,85,10663.279937
120.455989,81,10674.980026
119.226083,78,10685.932263
120.72322,85,10696.608157
108.687768,82,10707.293046
129.735463,93,10722.089856
125.795964,87,10732.18375
124.59476,85,10744.877911
157.159019,133,10757.887671
116.009875,79,10769.460333
108.292612,80,10777.711722
119.392043,89,10787.796105
120.087942,77,10798.80026
124.97876,100,10809.886056
114.011761,78,10820.90566
121.208654,85,10832.664608
116.832815,76,10841.425164
131.198121,100,10853.674685
120.543273,82,10863.870849
126.941406,109,10876.35568
122.435767,83,10888.579878
116.329334,82,10899.155554
119.455097,80,10909.034099
111.299468,78,10918.478332
121.070144,90,10928.76243
115.656883,86,10941.115395
118.081641,90,10951.902335
117.906603,84,10963.169308
131.252919,107,10976.683345
109.432187,80,10986.679667
118.572361,79,11000.448968
119.141292,76,11010.2889
127.229044,98,11023.006232
-0.288867,28,11028.753738
114.849743,77,11037.601364
113.873662,74,11049.697563
112.446644,83,11060.321533
117.34797,78,11070.223963
129.407986,92,11083.946292
102.392282,65,11092.979271
111.170385,74,11102.32709
107.136742,79,11111.038214
114.209365,80,11122.075929
117.221972,91,11134.506747
118.467109,80,11146.160866
116.866505,75,11157.933392
119.399341,83,11170.714215
111.701549,72,11180.510661
119.222317,80,11189.925421
125.456887,91,11202.407681
114.708519,81,11214.614891
113.884935,73,11224.465533
120.334303,88,11236.867352
120.489443,82,11248.007235
113.310173,74,11255.033505
-6.30405,35,11260.934542
117.076065,72,11271.151741
118.66784,77,11282.153868
117.480547,82,11294.504986
136.432791,112,11310.395603
117.042313,78,11319.790453
113.491767,94,11332.935598
120.147586,82,11345.805075
16.603449,71,11357.284204
109.676007,83,11368.894789
112.567135,76,11378.802857
149.202774,130,11394.010663
122.100501,85,11406.804265
119.738633,81,11417.887477
114.999604,74,11427.109689
126.684045,96,11441.414444
113.411934,83,11450.916024
4.941855,34,11455.180836
124.117346,81,11466.338904
107.648748,83,11476.435707
120.862424,91,11489.411933
111.066413,82,11499.962933
121.220854,86,11511.562981
141.965157,112,11527.852813
1.924756,27,11530.244722
119.644523,84,11540.076179
117.22925,85,11550.160619
111.32785,72,11559.352409
108.184487,83,11569.955304
83.68236,44,11576.728552
124.939069,86,11589.66719
15.98009,54,11599.000017
114.064318,72,11608.190268
117.84481,87,11619.493521
109.926058,75,11629.836143
97.679134,68,11638.363619
106.088853,69,11647.44542
109.972795,73,11656.626086
103.617181,67,11666.686631
120.384209,86,11678.796404
166.403584,129,11693.993318
115.722482,79,11704.431385
116.494686,78,11716.407664
115.084179,78,11728.461977
120.148943,83,11740.087308
114.892989,78,11750.495113
122.525054,93,11763.08269
122.706972,87,11774.756097
94.210479,51,11781.685478
110.86735,78,11791.600836
116.50983,77,11803.166639
107.512218,73,11813.931819
8.387945,25,11819.101276
113.824154,80,11827.990052
112.620712,76,11839.508163
103.725696,68,11848.014636
118.711899,82,11858.556096
112.377492,77,11870.09609
6.072189,41,11874.089465
118.308517,82,11885.395727
125.259801,93,11899.45673
